Informations,Time,MeOH-straw,Biomass wood,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,3091,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,16281.565126948273,14015.00068928555,0.0,0.0,0.0,20253.546669915035,0.0,11044.660716047036,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3092,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,16455.925166151737,3547.6568160848137,0.0,0.0,0.0,20949.856944067567,0.0,904.3949909833527,351.64964382426473,0.0,351.64964382426473,548.4942471002659,23241.469125344764,1.0
 ,3093,5118.155964028241,5921.706450380675,5679.133775575257,504.81189116224505,374.1342078968013,0.0,4308.843466842741,0.0,4038.4951292979604,130.6776832654439,0.0,16586.60284941718,0.0,0.0,0.0,0.0,21294.518885788555,0.0,0.0,0.0,0.0,351.64964382426473,504.8118911622451,21294.51888578856,1.0
 ,3094,5118.155964028241,5921.706450380675,5655.407194322734,502.70286171757635,374.1342078968013,0.0,4308.843466842741,0.0,4021.622893740611,128.56865382077515,0.0,16715.171503237954,0.0,0.0,0.0,0.0,21201.367009647747,0.0,0.0,0.0,0.0,351.64964382426473,502.70286171757635,21201.367009647747,1.0
 ,3095,5118.155964028241,5921.706450380675,5472.119354146996,486.41060925751077,374.1342078968013,0.0,4308.843466842741,0.0,3891.284874060086,112.27640136070953,0.0,16827.447904598663,0.0,0.0,0.0,0.0,20481.768766460013,0.0,0.0,0.0,0.0,351.64964382426473,486.4106092575108,20481.768766460016,1.0
 ,3096,5118.155964028241,5921.706450380675,4760.321916571313,423.13972591745,374.1342078968013,0.0,4308.843466842741,0.0,3385.1178073396,49.00551802064882,0.0,16876.45342261931,0.0,0.0,0.0,0.0,17687.21248223579,0.0,0.0,0.0,0.0,351.64964382426473,423.13972591745005,17687.21248223579,1.0
 ,3097,5118.155964028241,5921.706450380675,4096.550059580917,364.1377830738593,374.1342078968013,0.0,4308.843466842741,0.0,2913.1022645908743,0.0,9.996424822941833,16866.45699779637,0.0,0.0,0.0,0.0,15090.603934810788,0.0,0.0,0.0,0.0,351.64964382426473,364.1377830738593,15090.603934810784,1.0
 ,3098,5118.155964028241,5921.706450380675,3503.2144269078503,311.3968379473645,374.1342078968013,0.0,4308.843466842741,0.0,2491.174703578916,0.0,62.73736994943829,16803.71962784693,0.0,0.0,0.0,0.0,12810.711766264529,0.0,0.0,0.0,0.0,351.64964382426473,311.39683794736453,12810.711766264529,1.0
 ,3099,5118.155964028241,5921.706450380675,2576.544169137555,229.02614836778267,374.1342078968013,0.0,4308.843466842741,0.0,1832.2091869422613,0.0,145.10805952901865,16658.611568317912,0.0,0.0,0.0,0.0,9249.981300782169,0.0,0.0,0.0,0.0,351.64964382426473,229.02614836778272,9249.981300782169,1.0
 ,3100,5118.155964028241,5921.706450380675,1413.5093590255888,125.64527635783013,374.1342078968013,0.0,4308.843466842741,0.0,1005.162210862641,0.0,248.48893153897114,16410.122636778942,0.0,0.0,0.0,0.0,4781.020042926936,0.0,0.0,0.0,0.0,351.64964382426473,125.64527635783011,4781.020042926937,1.0
 ,3101,5118.155964028241,5921.706450380675,1378.3466999636516,122.5197066634357,374.1342078968013,0.0,4308.843466842741,0.0,980.1576533074856,0.0,251.61450123336553,16158.508135545577,2107.5189006444434,0.0,0.0,0.0,2538.388624837,0.0,0.0,0.0,0.0,351.64964382426473,122.5197066634357,4645.9075254814425,1.0
 ,3102,5118.155964028241,5921.706450380675,3710.305598793789,329.8049421150035,374.1342078968013,0.0,4308.843466842741,0.0,2638.439536920028,0.0,44.32926578179831,16114.178869763778,9835.088203007404,0.0,0.0,0.0,3437.3042295957907,0.0,0.0,0.0,351.64964382426473,0.0,329.8049421150035,13624.04207642746,1.0
 ,3103,5118.155964028241,5921.706450380675,6156.343723280586,547.2305531804966,374.1342078968013,0.0,4308.843466842741,0.0,4377.844425443973,173.09634528369546,0.0,16287.275215047477,17562.657505370364,0.0,0.0,0.0,5605.4141467730815,0.0,0.0,0.0,0.0,0.0,547.2305531804967,23168.071652143444,1.0
 ,3104,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,16461.63525425094,22304.57503182036,0.0,0.0,0.0,7345.025433702658,0.0,6425.713822369469,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3105,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.3600392034641,0.0,16635.995293454405,24833.59771259369,0.0,0.0,0.0,8821.482670534455,0.0,10431.193739974597,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3106,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,16810.35533265787,26168.359683001843,0.0,0.0,0.0,9177.788596773044,0.0,12122.261636621337,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3107,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,16984.715371861334,26941.116613238137,0.0,0.0,0.0,5461.02873875483,0.0,9178.258708839418,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3108,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,17159.075411064798,26765.490038184435,0.0,0.0,0.0,3735.3902332463736,0.0,7276.993628277258,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3109,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,17333.43545026826,26027.858422958878,0.0,0.0,0.0,2824.8306439699827,0.0,5628.802423775309,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3110,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346457,0.0,17507.795489471726,24060.8407823574,0.0,0.0,0.0,3535.113699543638,0.0,4372.067838747491,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3111,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,17682.15552867519,21496.692786573323,0.0,0.0,0.0,4180.190441818729,0.0,2083.7644592230245,351.64964382426473,0.0,351.64964382426473,548.4942471002659,23241.469125344764,1.0
 ,3112,5118.155964028241,5921.706450380675,5779.83199835867,513.7628442985484,374.1342078968013,0.0,4308.843466842741,0.0,4110.102754388387,139.6286364017472,0.0,17821.784165076937,17668.033450402585,0.0,0.0,0.0,4021.8322523793563,0.0,0.0,0.0,0.0,351.64964382426473,513.7628442985484,21689.865702781943,1.0
 ,3113,5118.155964028241,5921.706450380675,4443.755825123356,395.00051778874274,374.1342078968013,0.0,4308.843466842741,0.0,3160.004142309942,20.866309891941604,0.0,17842.65047496888,12399.236198791476,0.0,0.0,0.0,4045.1202214145583,0.0,0.0,0.0,0.0,351.64964382426473,395.00051778874285,16444.356420206037,1.0
 ,3114,5118.155964028241,5921.706450380675,3053.6528988843193,271.43581323416174,374.1342078968013,0.0,4308.843466842741,0.0,2171.486505873294,0.0,102.69839466263949,17739.95208030624,6673.809852040738,0.0,0.0,0.0,4075.3945811603207,0.0,0.0,0.0,351.64964382426473,0.0,271.43581323416174,11100.854077025322,1.0
 ,3115,5118.155964028241,5921.706450380675,2075.113407679964,184.45452512710793,374.1342078968013,0.0,4308.843466842741,0.0,1475.6362010168634,0.0,189.67968276969327,17550.272397536548,2810.0252008592583,0.0,0.0,0.0,4513.208399022115,0.0,0.0,0.0,0.0,0.0,184.45452512710793,7323.233599881374,1.0
 ,3116,5118.155964028241,5921.706450380675,1567.3968262026672,139.32416232912598,374.1342078968013,0.0,4308.843466842741,0.0,1114.5932986330079,0.0,234.81004556767525,17315.462351968872,386.378465118148,0.0,0.0,0.0,4985.954170436713,0.0,0.0,0.0,0.0,0.0,139.32416232912598,5372.332635554861,1.0
 ,3117,5118.155964028241,5921.706450380675,2890.4847796836725,256.93198041632644,374.1342078968013,0.0,4308.843466842741,0.0,2055.4558433306115,0.0,117.20222748047473,17198.2601244884,0.0,0.0,0.0,0.0,10456.298096805624,0.0,0.0,0.0,0.0,0.0,256.93198041632644,10456.298096805622,1.0
 ,3118,5118.155964028241,5921.706450380675,1725.0257177528163,153.3356193558059,374.1342078968013,0.0,4308.843466842741,0.0,1226.6849548464472,0.0,220.79858854099533,16977.461535947405,0.0,0.0,0.0,0.0,5978.02165133631,0.0,0.0,0.0,0.0,0.0,153.33561935580593,5978.02165133631,1.0
 ,3119,5118.155964028241,5921.706450380675,198.35313480751003,17.63138976066756,374.1342078968013,0.0,4308.843466842741,0.0,141.05111808534048,0.0,356.50281813613367,16620.95871781127,0.0,0.0,0.0,0.0,111.78225136896879,0.0,0.0,0.0,0.0,0.0,17.63138976066756,111.78225136896867,1.0
 ,3120,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.0886867429485,16261.870031068322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3121,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.0886867429486,15902.781344325373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3122,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.088686742949,15543.692657582424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3123,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.0886867429486,15184.603970839475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3124,5118.155964028241,5921.706450380675,342.5961180314017,30.45298826945793,374.1342078968013,0.0,4308.843466842741,0.0,243.62390615566343,0.0,343.6812196273422,14840.922751212132,0.0,0.0,0.0,0.0,666.0359144067725,0.0,0.0,0.0,0.0,0.0,30.452988269457933,666.0359144067726,1.0
 ,3125,5118.155964028241,5921.706450380675,683.4551075090939,60.75156511191946,374.1342078968013,0.0,4308.843466842741,0.0,486.0125208953557,0.0,313.3826427848818,14527.54010842725,175.62657505370365,0.0,0.0,0.0,1800.1600064211016,0.0,0.0,0.0,0.0,0.0,60.75156511191946,1975.7865814748052,1.0
 ,3126,5118.155964028241,5921.706450380675,1264.310623981572,112.38316657613973,374.1342078968013,0.0,4308.843466842741,0.0,899.0653326091178,0.0,261.75104132066144,14265.789067106589,1194.2607103651849,0.0,0.0,0.0,3013.463193155117,0.0,0.0,0.0,0.0,0.0,112.38316657613973,4207.723903520302,1.0
 ,3127,5118.155964028241,5921.706450380675,1919.2042629620717,170.5959344855175,374.1342078968013,0.0,4308.843466842741,0.0,1364.76747588414,0.0,203.53827341128374,14062.250793695304,2704.649255827036,0.0,0.0,0.0,4019.5034554758363,0.0,0.0,0.0,0.0,0.0,170.5959344855175,6724.152711302872,1.0
 ,3128,5118.155964028241,5921.706450380675,2490.054236837609,221.33815438556525,374.1342078968013,0.0,4308.843466842741,0.0,1770.705235084522,0.0,152.79605351123598,13909.454740184068,4777.0428414607395,0.0,0.0,0.0,4140.600894458887,0.0,0.0,0.0,0.0,0.0,221.33815438556528,8917.643735919626,1.0
 ,3129,5118.155964028241,5921.706450380675,3148.273516687447,279.846534816662,374.1342078968013,0.0,4308.843466842741,0.0,2238.772278533296,0.0,94.28767308013926,13815.167067103928,7762.694617373701,0.0,0.0,0.0,3684.15670136893,0.0,0.0,0.0,0.0,0.0,279.84653481666203,11446.85131874263,1.0
 ,3130,5118.155964028241,5921.706450380675,3635.1782674899323,323.1269571102162,374.1342078968013,0.0,4308.843466842741,0.0,2585.0156568817297,0.0,51.00725078658502,13764.159816317344,10888.847653329625,0.0,0.0,0.0,2428.9351703715515,0.0,0.0,0.0,0.0,0.0,323.12695711021615,13317.782823701174,1.0
 ,3131,5118.155964028241,5921.706450380675,3658.602427897014,325.2091047019568,374.1342078968013,0.0,4308.843466842741,0.0,2601.6728376156543,0.0,48.92510319484444,13715.2347131225,12855.865293931105,0.0,0.0,0.0,551.9248661342834,0.0,0.0,0.0,0.0,0.0,325.2091047019568,13407.79016006539,1.0
 ,3132,5118.155964028241,5921.706450380675,4118.289070596976,366.0701396086201,374.1342078968013,0.0,4308.843466842741,0.0,2928.5611168689607,0.0,8.064068288180351,13707.17064483432,15174.136084639995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.07013960862014,15174.136084639995,1.0
 ,3133,5118.155964028241,5921.706450380675,4328.763170219554,384.7789484639604,374.1342078968013,0.0,4308.843466842741,0.0,3078.231587711683,10.644740567159241,0.0,13717.815385401478,15841.517069844069,0.0,0.0,0.0,151.3717987288119,0.0,0.0,0.0,0.0,0.0,384.77894846396043,15992.888868572882,1.0
 ,3134,5118.155964028241,5921.706450380675,3996.6805099872827,355.2604897766474,374.1342078968013,0.0,4308.843466842741,0.0,2842.083918213179,0.0,18.873718120153853,13698.941667281331,13628.622224167402,0.0,0.0,0.0,1078.2329663298449,0.0,0.0,0.0,0.0,0.0,355.2604897766473,14706.855190497245,1.0
 ,3135,5118.155964028241,5921.706450380675,3400.2293297343517,302.24260708749796,374.1342078968013,0.0,4308.843466842741,0.0,2417.9408566999837,0.0,71.89160080930321,13627.050066472028,10607.8451332437,0.0,0.0,0.0,1807.1463971316623,0.0,0.0,0.0,0.0,0.0,302.242607087498,12414.991530375362,1.0
 ,3136,5118.155964028241,5921.706450380675,3414.2760258753106,303.4912023000276,374.1342078968013,0.0,4308.843466842741,0.0,2427.929618400221,0.0,70.6430055967736,13556.407060875254,9413.584422878515,0.0,0.0,0.0,3055.381537418481,0.0,0.0,0.0,0.0,0.0,303.4912023000277,12468.965960296995,1.0
 ,3137,5118.155964028241,5921.706450380675,3536.7007427292024,314.3733993537069,374.1342078968013,0.0,4308.843466842741,0.0,2514.987194829655,0.0,59.760808543094356,13496.646252332159,9413.584422878515,0.0,0.0,0.0,3525.7985119295577,0.0,0.0,0.0,0.0,0.0,314.3733993537069,12939.38293480807,1.0
 ,3138,5118.155964028241,5921.706450380675,3099.1276924949684,275.47801711066387,374.1342078968013,0.0,4308.843466842741,0.0,2203.824136885311,0.0,98.65619078613781,13397.990061546021,8570.576862620737,0.0,0.0,0.0,2687.431626662292,0.0,0.0,0.0,0.0,0.0,275.47801711066387,11258.00848928303,1.0
 ,3139,5118.155964028241,5921.706450380675,1861.1096536525988,165.43196921356434,374.1342078968013,0.0,4308.843466842741,0.0,1323.4557537085147,0.0,208.70223868323689,13189.287822862783,5303.92256662185,0.0,0.0,0.0,1197.0016084093743,0.0,0.0,0.0,0.0,0.0,165.43196921356437,6500.924175031225,1.0
 ,3140,5118.155964028241,5921.706450380675,535.8229524054469,47.628706880484174,374.1342078968013,0.0,4308.843466842741,0.0,381.0296550438734,0.0,326.505501016317,12862.782321846465,1194.2607103651849,0.0,0.0,0.0,214.24931512385686,0.0,0.0,0.0,0.0,0.0,47.62870688048419,1408.5100254890417,1.0
 ,3141,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.0886867429485,12503.69363510352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3142,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.0886867429485,12144.604948360571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3143,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.0886867429485,11785.516261617622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3144,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.0886867429485,11426.427574874673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3145,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.0886867429485,11067.338888131726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3146,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.08868674294854,10708.250201388777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3147,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.0886867429485,10349.161514645828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3148,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.0886867429485,9990.072827902879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3149,5118.155964028241,5921.706450380675,324.66363677592216,28.858989935637528,374.1342078968013,0.0,4308.843466842741,0.0,230.87191948510022,0.0,345.2752179611637,9644.797609941716,597.1303551825924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.858989935637528,597.1303551825923,1.0
 ,3150,5118.155964028241,5921.706450380675,1065.1061913289473,94.67610589590643,374.1342078968013,0.0,4308.843466842741,0.0,757.4088471672515,0.0,279.45810200089477,9365.33950794082,3442.2808710525915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.67610589590642,3442.280871052591,1.0
 ,3151,5118.155964028241,5921.706450380675,2006.6566002050158,178.3694755737792,374.1342078968013,0.0,4308.843466842741,0.0,1426.9558045902336,0.0,195.764732323022,9169.574775617799,7060.188317158887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.36947557377923,7060.188317158887,1.0
 ,3152,5118.155964028241,5921.706450380675,2628.2626953853332,233.6233507009185,374.1342078968013,0.0,4308.843466842741,0.0,1868.986805607348,0.0,140.51085719588266,9029.063918421916,9448.709737889256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.6233507009185,9448.709737889254,1.0
 ,3153,5118.155964028241,5921.706450380675,2683.110292018891,238.49869262390143,374.1342078968013,0.0,4308.843466842741,0.0,1907.9895409912115,0.0,135.6355152728998,8893.428403149017,9659.4616279537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.4986926239014,9659.4616279537,1.0
 ,3154,5118.155964028241,5921.706450380675,3030.4784040314207,269.3758581361263,374.1342078968013,0.0,4308.843466842741,0.0,2155.0068650890103,0.0,104.75834976067489,8788.670053388341,10994.223598361848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.37585813612634,10994.223598361848,1.0
 ,3155,5118.155964028241,5921.706450380675,3332.140185515986,296.1902387125321,374.1342078968013,0.0,4308.843466842741,0.0,2369.521909700257,0.0,77.94396918426906,8710.726084204072,12153.35899371629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.19023871253216,12153.358993716292,1.0
 ,3156,5118.155964028241,5921.706450380675,3944.6050145907107,350.63155685250763,374.1342078968013,0.0,4308.843466842741,0.0,2805.052454820061,0.0,23.5026510442936,8687.22343315978,14506.755099435919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.63155685250763,14506.755099435919,1.0
 ,3157,5118.155964028241,5921.706450380675,4263.367319313235,378.9659839389543,374.1342078968013,0.0,4308.843466842741,0.0,3031.7278715116345,4.831776042153145,0.0,8692.055209201932,15736.141124811846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.96598393895437,15736.141124811847,1.0
 ,3158,5118.155964028241,5921.706450380675,4487.035289071309,398.8475812507831,374.1342078968013,0.0,4308.843466842741,0.0,3190.7806500062648,24.713373353981893,0.0,8716.768582555913,16614.274000080364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.8475812507832,16614.274000080368,1.0
 ,3159,5118.155964028241,5921.706450380675,4907.531072216489,436.22498419702123,374.1342078968013,0.0,4308.843466842741,0.0,3489.79987357617,62.09077630022004,0.0,8778.859358856133,18265.16380558518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.2249841970213,18265.16380558518,1.0
 ,3160,5118.155964028241,5921.706450380675,5068.572010442302,450.53973426153794,374.1342078968013,0.0,4308.843466842741,0.0,3604.3178740923036,76.40552636473677,0.0,8855.26488522087,18897.41947577851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.539734261538,18897.419475778515,1.0
 ,3161,5118.155964028241,5921.706450380675,4379.674663587434,389.3044145411053,374.1342078968013,0.0,4308.843466842741,0.0,3114.4353163288424,15.170206644304926,0.0,8870.435091865174,16192.770219951475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.30441454110525,16192.770219951473,1.0
 ,3162,5118.155964028241,5921.706450380675,2911.641944658713,258.8126173029967,374.1342078968013,0.0,4308.843466842741,0.0,2070.500938423974,0.0,115.3215905938045,8755.11350127137,10537.594503222217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.81261730299667,10537.594503222215,1.0
 ,3163,5118.155964028241,5921.706450380675,1425.2541487130131,126.68925766337895,374.1342078968013,0.0,4308.843466842741,0.0,1013.5140613070316,0.0,247.44495023342228,8507.668551037947,4390.664376342591,0.0,0.0,0.0,435.48502095827433,0.0,0.0,0.0,0.0,0.0,126.68925766337895,4826.149397300865,1.0
 ,3164,5118.155964028241,5921.706450380675,630.9770378344472,56.086847807506416,374.1342078968013,0.0,4308.843466842741,0.0,448.69478246005133,0.0,318.0473600892948,8189.621190948652,772.756930236296,0.0,0.0,0.0,1001.3826685136787,0.0,0.0,0.0,0.0,0.0,56.086847807506416,1774.1395987499745,1.0
