Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,16,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493708,0.0,24817.462329352835,0.0,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.350642957084,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,17,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,25974.14630820221,0.0,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.350642957084,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,18,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,27130.830287051584,0.0,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.350642957084,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,19,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,28287.514265900958,0.0,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.350642957084,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,20,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493744,0.0,29444.198244750332,0.0,162911.84356759442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26352.146913072676,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,21,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,30600.882223599707,0.0,162902.29344171495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26342.596787193208,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,22,0.0,0.0,35256.32107076209,3133.895206289964,0.0,0.0,0.0,0.0,3133.895206289964,0.0,33734.77742988967,0.0,162837.40106252435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24419.125854208454,0.0,0.0,0.0,3133.895206289964,138418.2752083159,1.0
 ,23,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,34891.461408739044,0.0,162673.66338350473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26113.96672898298,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,24,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493744,0.0,36048.14538758842,0.0,162671.92151389876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26112.22485937702,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,25,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493744,0.0,37204.82936643779,0.0,162731.38217217618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26171.685517654434,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,26,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,38361.51334528717,0.0,162675.95030152448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26116.25364700274,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,27,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,39518.19732413654,0.0,162652.26479468835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26092.568140166608,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,28,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,40674.881302985916,0.0,162889.46340381808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26329.766749296337,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,29,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,41831.56528183529,0.0,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.350642957084,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,30,0.0,0.0,35256.32107076209,3133.895206289964,0.0,0.0,0.0,0.0,3133.895206289964,0.0,44965.46048812525,0.0,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24526.77208916293,0.0,0.0,0.0,3133.895206289964,138418.2752083159,1.0
 ,31,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,46122.14446697463,0.0,162698.92110607028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26139.224451548536,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,32,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,47278.82844582401,0.0,157348.9588297132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20789.262175191456,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,33,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,48435.51242467338,27822.6826108976,150965.95241740518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42228.93837378103,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,34,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,49592.19640352276,65442.084450984505,140852.3263685323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69734.71416499505,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,35,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493744,0.0,50748.88038237213,83076.17906352523,137510.79439144392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84027.2768004474,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,36,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,51905.564361221506,87386.73552436853,115145.504397193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65972.54326703979,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,37,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,53062.24834007088,81508.70398685495,99669.15104892776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44618.15838126096,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,38,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,54218.932318920255,61719.33114389257,78498.28456700363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657.919056374456,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,39,43077.61515191866,54141.264945034374,18391.225065281273,1634.7755613583354,1634.7755613583354,0.0,0.0,0.0,0.0,0.0,54218.932318920255,22532.454227135382,48135.82808620791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.7755613583352,70668.28231334328,1.0
 ,40,19335.630328492665,24301.61188826947,8255.005015860273,733.7782236320243,733.7782236320244,0.0,0.0,0.0,0.0,0.0,54218.932318920255,0.0,31719.8567734431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.7782236320243,31719.8567734431,1.0
 ,41,52101.06288778122,65482.210186828845,5218.998638460698,463.9109900853954,1977.2112274405904,0.0,0.0,0.0,0.0,1513.300237355195,52705.632081565054,0.0,20054.002268285236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.91099008539544,20054.002268285236,1.0
 ,42,52101.06288778122,65482.210186828845,3790.929613871683,336.9715212330385,1977.2112274405904,0.0,0.0,0.0,0.0,1640.239706207552,51065.39237535751,0.0,14566.647041301945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.9715212330386,14566.647041301945,1.0
 ,43,52101.06288778122,65482.210186828845,2251.1317858770817,200.10060318907395,1977.2112274405904,0.0,0.0,0.0,0.0,1777.1106242515164,49288.28175110599,0.0,8649.973887232689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.10060318907398,8649.973887232689,1.0
 ,44,52101.06288778122,65482.210186828845,1327.3731778470515,117.98872691973791,1977.2112274405904,0.0,0.0,0.0,0.0,1859.222500520853,47429.05925058514,0.0,5100.431435877296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.98872691973793,5100.431435877296,1.0
 ,45,52101.06288778122,65482.210186828845,1734.407859029035,154.16958746924757,1977.2112274405904,0.0,0.0,0.0,0.0,1823.0416399713429,45606.0176106138,0.0,6664.462198319069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.1695874692476,6664.462198319069,1.0
 ,46,52101.06288778122,65482.210186828845,2085.225821676998,185.35340637128868,1977.2112274405904,0.0,0.0,0.0,0.0,1791.8578210693017,43814.1597895445,0.0,8012.480219793864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.35340637128868,8012.480219793864,1.0
 ,47,52101.06288778122,65482.210186828845,1955.1576978049304,173.79179536043827,1977.2112274405904,0.0,0.0,0.0,0.0,1803.419432080152,42010.74035746435,0.0,7512.693453815446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.79179536043827,7512.693453815446,1.0
 ,48,7171.171278524402,9012.947508527935,3061.6046060096,272.1426316452978,272.1426316452978,0.0,0.0,0.0,0.0,0.0,42010.74035746435,0.0,11764.215698591888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.1426316452978,11764.21569859189,1.0
 ,49,52101.06288778122,65482.210186828845,3977.4462079362515,353.55077403877794,1977.2112274405904,0.0,0.0,0.0,0.0,1623.6604534018124,40387.079904062535,0.0,15283.337053995048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.55077403877794,15283.337053995048,1.0
 ,50,52101.06288778122,65482.210186828845,4619.181517799695,410.5939126933062,1977.2112274405904,0.0,0.0,0.0,0.0,1566.6173147472841,38820.46258931525,0.0,17749.20498214533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.5939126933062,17749.20498214533,1.0
 ,51,52101.06288778122,65482.210186828845,5912.978004169923,525.5980448151043,1977.2112274405904,0.0,0.0,0.0,0.0,1451.613182625486,37368.84940668976,0.0,22720.617981022937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.5980448151045,22720.617981022937,1.0
 ,52,52101.06288778122,65482.210186828845,4964.5462084565215,441.29299630724637,1977.2112274405904,0.0,0.0,0.0,0.0,1535.918231133344,35832.93117555641,0.0,19076.268805994187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.2929963072464,19076.268805994187,1.0
 ,53,52101.06288778122,65482.210186828845,5684.640701740588,505.3013957102745,1977.2112274405904,0.0,0.0,0.0,0.0,1471.909831730316,34361.0213438261,0.0,21843.23189643821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.30139571027445,21843.23189643821,1.0
 ,54,52101.06288778122,65482.210186828845,5255.937736700503,467.1944654844891,1977.2112274405904,0.0,0.0,0.0,0.0,1510.0167619561012,32851.004581869995,0.0,20195.940753271683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.1944654844891,20195.940753271683,1.0
 ,55,52101.06288778122,65482.210186828845,6068.831723299714,539.4517087377524,1977.2112274405904,0.0,0.0,0.0,0.0,1437.759518702838,31413.24506316716,0.0,23319.485896779155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.4517087377524,23319.485896779155,1.0
 ,56,52101.06288778122,65482.210186828845,6875.1602766122405,611.125357921088,1977.2112274405904,0.0,0.0,0.0,0.0,1366.0858695195025,30047.159193647658,0.0,26417.80336288254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.1253579210882,26417.80336288254,1.0
 ,57,52101.06288778122,65482.210186828845,13782.513632025257,1225.1123228466895,1977.2112274405904,0.0,0.0,0.0,0.0,752.0989045939009,29295.060289053756,29782.02645673546,23177.282174321594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.1123228466895,52959.30863105705,1.0
 ,58,41703.31745667816,52414.00554664467,17804.492997344598,1582.6215997639645,1582.6215997639645,0.0,0.0,0.0,0.0,0.0,29295.060289053756,45652.711608022124,22761.05273427451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.6215997639647,68413.76434229664,1.0
 ,59,52101.06288778122,65482.210186828845,17130.896889752177,1522.7463902001937,1977.2112274405904,0.0,0.0,0.0,0.0,454.4648372403967,28840.59545181336,43889.30214676805,21936.169152104718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.7463902001941,65825.47129887277,1.0
 ,60,38495.367443102274,48382.15580280613,16434.915538384026,1460.8813811896912,1460.8813811896912,0.0,0.0,0.0,0.0,0.0,28840.59545181336,45456.77722343834,17694.385732802286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460.8813811896912,63151.16295624062,1.0
 ,61,52101.06288778122,65482.210186828845,14994.130941898933,1332.8116392799052,1977.2112274405904,0.0,0.0,0.0,0.0,644.3995881606852,28196.195863652676,42125.89268551397,15489.055458732684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.8116392799052,57614.94814424666,1.0
 ,62,52101.06288778122,65482.210186828845,13799.670656070792,1226.637391650737,1977.2112274405904,0.0,0.0,0.0,0.0,750.5738357898554,27445.62202786282,34092.58291757875,18932.651578373265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.6373916507368,53025.23449595201,1.0
 ,63,23992.963417434996,30155.09063393469,10243.370916355232,910.5218592315762,910.5218592315763,0.0,0.0,0.0,0.0,0.0,27445.62202786282,15086.947612951517,24273.20513314347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.5218592315764,39360.15274609499,1.0
 ,64,52101.06288778122,65482.210186828845,6666.030079484077,592.5360070652513,1977.2112274405904,0.0,0.0,0.0,0.0,1384.675220375339,26060.946807487482,0.0,25614.22058041757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.5360070652513,25614.22058041757,1.0
 ,65,52101.06288778122,65482.210186828845,8884.209159591934,789.7074808526163,1977.2112274405904,0.0,0.0,0.0,0.0,1187.503746587974,24873.443060899506,0.0,34137.57369573201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.7074808526164,34137.57369573201,1.0
 ,66,52101.06288778122,65482.210186828845,11495.095511867486,1021.7862677215544,1977.2112274405904,0.0,0.0,0.0,0.0,955.4249597190355,23918.01810118047,0.0,44169.90450435082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.7862677215545,44169.90450435082,1.0
 ,67,52101.06288778122,65482.210186828845,13065.951184230891,1161.4178830427459,1977.2112274405904,0.0,0.0,0.0,0.0,815.7933443978445,23102.224756782627,0.0,50205.917425407206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.417883042746,50205.91742540721,1.0
 ,68,52101.06288778122,65482.210186828845,13640.825842992013,1212.5178527104013,1977.2112274405904,0.0,0.0,0.0,0.0,764.6933747301882,22337.53138205244,0.0,52414.87330169682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.5178527104013,52414.87330169682,1.0
 ,69,40316.21392800679,50670.65138492656,17212.293705562202,1529.9816627166401,1529.9816627166401,0.0,0.0,0.0,0.0,0.0,22337.53138205244,0.0,66138.23856362277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.9816627166404,66138.23856362277,1.0
 ,70,49411.221519412364,62101.53524297728,21095.24616228685,1875.1329922032758,1875.1329922032758,0.0,0.0,0.0,0.0,0.0,22337.53138205244,0.0,81058.48337858725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.132992203276,81058.48337858725,1.0
 ,71,52101.06288778122,65482.210186828845,29903.215685467712,2658.063616486019,1977.2112274405904,0.0,0.0,0.0,680.8523890454285,0.0,23018.383771097866,0.0,115543.1075171124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2658.063616486019,115543.1075171124,1.0
 ,72,52101.06288778122,65482.210186828845,32180.909598098813,2860.5252976087836,1977.2112274405904,0.0,0.0,0.0,883.314070168193,0.0,23901.697841266057,0.0,124485.46035665281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.5252976087836,124485.46035665281,1.0
 ,73,52101.06288778122,65482.210186828845,35176.527362949186,3126.80243226215,1977.2112274405904,0.0,0.0,0.0,1149.5912048215596,0.0,25051.289046087626,0.0,136246.42212466453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3126.8024322621504,136246.42212466456,1.0
 ,74,52101.06288778122,65482.210186828845,34301.05667373333,3048.9828154429624,1977.2112274405904,0.0,0.0,0.0,1071.7715880023723,0.0,26123.060634089998,0.0,132809.27556154257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3048.982815442963,132809.27556154257,1.0
 ,75,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,27279.744612939372,0.0,141416.56915561407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4856.872501092323,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,76,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,28436.428591788746,0.0,148085.45702944542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11525.760374923673,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,77,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,29593.11257063812,0.0,157452.9864411439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20893.28978662216,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,78,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,30749.796549487495,0.0,160804.55590715545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24244.8592526337,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,79,10420.212577556245,13096.44203736577,35256.32107076209,3133.895206289964,395.44224548811815,0.0,0.0,0.0,2738.4529608018456,0.0,33488.249510289344,0.0,161734.43954181584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23687.880044258753,0.0,0.0,0.0,3133.895206289964,138046.5594975571,1.0
 ,80,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,34644.93348913872,0.0,161958.18635642927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25398.48970190753,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,81,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,35801.617467988086,391.8687691675719,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26777.219412124658,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,82,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,36958.30144683746,4898.3596145946485,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31283.710257551735,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,83,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,38114.985425686835,13715.406920865016,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40100.7575638221,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,84,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,39271.66940453621,19985.307227546164,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46370.657870503244,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,85,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,40428.35338338558,14303.210074616372,161743.79352618425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39487.30694627888,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,86,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,41585.03736223496,5094.293999178434,162183.70257331253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30718.299917969223,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,87,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,42741.72134108433,587.8031537513577,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26973.15379670844,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,88,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493744,0.0,43898.40531993371,0.0,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.350642957084,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,89,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493671,0.0,45055.089298783074,0.0,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.350642957084,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,90,10420.212577556245,13096.44203736577,35256.32107076209,3133.895206289964,395.44224548811815,0.0,0.0,0.0,2738.4529608018456,0.0,47793.542259584916,0.0,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24898.487799921742,0.0,0.0,0.0,3133.895206289964,138046.5594975571,1.0
 ,91,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,48950.22623843429,0.0,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.350642957084,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,92,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,50106.910217283665,0.0,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.350642957084,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,93,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,51263.59419613304,0.0,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.350642957084,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,94,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,52420.27817498241,0.0,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.350642957084,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,95,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,53576.96215383179,0.0,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.350642957084,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,96,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,54733.64613268116,0.0,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.350642957084,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,97,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,55890.33011153054,0.0,162945.04729747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.350642957084,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,98,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,57047.01409037991,0.0,159470.36135074764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22910.664696225896,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,99,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493744,0.0,58203.698069229285,0.0,157699.74609313582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21140.049438614078,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,100,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,59360.3820480785,0.0,160096.83532373077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23537.13866920903,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
