Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_AEC,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,7098,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,76.1146335176851,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,0.0,134.16266164033468,6687.211381359875,1.0
 ,7099,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,78.38857693531783,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359872,0.0,0.0,4.0514959808110455e-12,-4.0514959808110455e-12,134.16266164033468,6687.211381359875,1.0
 ,7100,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,80.66252035295055,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.9147256879430067e-12,-2.1367702928680384e-12,134.16266164033468,6687.211381359875,1.0
 ,7101,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,82.93646377058327,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,0.0,134.16266164033468,6687.211381359875,1.0
 ,7102,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,85.210407188216,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359868,0.0,0.0,8.10299196162209e-12,-8.10299196162209e-12,134.16266164033468,6687.211381359876,1.0
 ,7103,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,87.48435060584872,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.9147256879430067e-12,-6.188266273679083e-12,134.16266164033468,6687.211381359875,1.0
 ,7104,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,89.75829402348144,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.9147256879430067e-12,-4.273540585736077e-12,134.16266164033468,6687.211381359875,1.0
 ,7105,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,92.03223744111416,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,-2.1367702928680384e-12,134.16266164033468,6687.211381359875,1.0
 ,7106,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,94.30618085874688,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,0.0,134.16266164033468,6687.211381359875,1.0
 ,7107,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,96.5801242763796,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,2.1367702928680384e-12,134.16266164033468,6687.211381359875,1.0
 ,7108,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,98.85406769401233,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,4.273540585736077e-12,134.16266164033468,6687.211381359875,1.0
 ,7109,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,101.12801111164505,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,6.410310878604115e-12,134.16266164033468,6687.211381359875,1.0
 ,7110,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,103.40195452927777,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,8.547081171472154e-12,134.16266164033468,6687.211381359875,1.0
 ,7111,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,105.6758979469105,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359875,0.0,0.0,0.0,8.547081171472154e-12,134.16266164033468,6687.211381359875,1.0
 ,7112,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,107.94984136454322,0.0,1460.211664636301,0.0,0.0,0.0,0.0,5226.999716723574,0.0,0.0,0.0,8.547081171472154e-12,134.16266164033468,6687.211381359875,1.0
 ,7113,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,110.22378478217594,0.0,4222.522902833635,0.0,0.0,0.0,0.0,2464.688478526232,0.0,0.0,8.547081171472154e-12,0.0,134.16266164033468,6687.211381359876,1.0
 ,7114,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,112.49772819980866,0.0,5710.636701189101,0.0,0.0,0.0,0.0,976.5746801707744,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7115,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,114.77167161744138,0.0,6268.679375572401,0.0,0.0,0.0,0.0,418.53200578747396,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7116,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,117.0456150350741,0.0,6463.994311606555,0.0,0.0,0.0,0.0,223.21706975331998,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7117,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,119.31955845270683,0.0,6631.407113921545,0.0,0.0,0.0,0.0,55.804267438330285,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7118,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,121.59350187033955,0.0,6696.512092599597,0.0,0.0,0.0,0.0,0.0,9.30071123972175,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7119,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,123.86744528797227,0.0,6519.798579044885,0.0,0.0,0.0,0.0,167.4128023149904,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7120,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,126.141388705605,0.0,5831.5459473054825,0.0,0.0,0.0,0.0,855.6654340543926,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7121,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,128.4153321232377,0.0,2334.4785211701374,0.0,0.0,0.0,0.0,4352.732860189738,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7122,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,130.68927554087043,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,2.1367702928680384e-12,134.16266164033468,6687.211381359875,1.0
 ,7123,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,132.96321895850315,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,1.933268360213939e-12,0.0,4.070038653081978e-12,134.16266164033468,6687.211381359875,1.0
 ,7124,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,135.23716237613587,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,6.206808945950016e-12,134.16266164033468,6687.211381359875,1.0
 ,7125,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,137.5111057937686,0.0,0.0,0.0,0.0,0.0,0.0,6687.21138135987,0.0,0.0,6.206808945950016e-12,0.0,134.16266164033468,6687.211381359875,1.0
 ,7126,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,139.78504921140132,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359875,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7127,3475.3709198813062,4367.952522255193,1483.7480800054864,131.8887182227099,131.88871822270195,0.0,748.6003646321013,0.0,1055.1097457816793,7.958078640513122e-12,0.0,139.78504921140927,0.0,0.0,0.0,0.0,0.0,0.0,6571.767537690975,0.0,0.0,0.0,0.0,131.8887182227099,6571.767537690975,1.0
 ,7128,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,142.058992629042,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359875,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7129,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,144.33293604667472,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359875,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7130,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,146.60687946430744,0.0,0.0,0.0,0.0,0.0,0.0,6687.2113813598735,0.0,-1.5678686419338e-12,0.0,-1.5678686419338e-12,134.16266164033468,6687.211381359875,1.0
 ,7131,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,148.88082288194016,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.5678686419338e-12,0.0,134.16266164033468,6687.211381359875,1.0
 ,7132,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,151.15476629957288,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,1.6194453185865616e-12,0.0,1.6194453185865616e-12,134.16266164033468,6687.211381359875,1.0
 ,7133,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,153.4287097172056,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359875,0.0,0.0,0.0,1.6194453185865616e-12,134.16266164033468,6687.211381359875,1.0
 ,7134,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,155.70265313483833,0.0,0.0,0.0,0.0,0.0,0.0,6687.2113813598735,0.0,0.0,1.6194453185865616e-12,0.0,134.16266164033468,6687.211381359875,1.0
 ,7135,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,157.97659655247105,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359875,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7136,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,160.25053997010377,0.0,139.51066859582494,0.0,0.0,0.0,0.0,6547.70071276405,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7137,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,162.5244833877365,0.0,1162.5889049652078,0.0,0.0,0.0,0.0,5524.6224763946675,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7138,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,164.79842680536922,0.0,2687.90554827956,0.0,0.0,0.0,0.0,3999.3058330803156,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7139,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,167.07237022300194,0.0,3283.1510676217467,0.0,0.0,0.0,0.0,3404.060313738129,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7140,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,169.34631364063466,0.0,3534.2702710942317,0.0,0.0,0.0,0.0,3152.941110265644,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7141,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,171.62025705826738,0.0,3599.3752497722835,0.0,0.0,0.0,0.0,3087.8361315875923,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7142,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,173.8942004759001,0.0,5133.992604326358,0.0,0.0,0.0,0.0,1553.2187770335177,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7143,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,176.16814389353283,0.0,5273.503272922182,0.0,0.0,0.0,0.0,1413.7081084376932,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7144,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,178.44208731116555,0.0,4148.117212915861,0.0,0.0,0.0,0.0,2539.0941684440145,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7145,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,180.71603072879827,0.0,1050.980370088548,0.0,0.0,0.0,0.0,5636.231011271328,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7146,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,182.989974146431,0.0,0.0,0.0,0.0,0.0,0.0,6687.21138135987,0.0,0.0,5.369739740576494e-12,-5.369739740576494e-12,134.16266164033468,6687.211381359875,1.0
 ,7147,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,185.26391756406372,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.7899132468588314e-12,-3.5798264937176627e-12,134.16266164033468,6687.211381359875,1.0
 ,7148,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,187.53786098169644,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.7899132468588314e-12,-1.7899132468588314e-12,134.16266164033468,6687.211381359875,1.0
 ,7149,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,189.81180439932916,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.7899132468588314e-12,0.0,134.16266164033468,6687.211381359875,1.0
 ,7150,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,192.08574781696188,0.0,0.0,0.0,0.0,0.0,0.0,6687.2113813598635,0.0,0.0,1.2085303518161757e-11,-1.2085303518161757e-11,134.16266164033468,6687.211381359876,1.0
 ,7151,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,194.3596912345946,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.7899132468588314e-12,-1.0295390271302926e-11,134.16266164033468,6687.211381359875,1.0
 ,7152,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,196.63363465222733,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.7899132468588314e-12,-8.505477024444095e-12,134.16266164033468,6687.211381359875,1.0
 ,7153,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,198.90757806986005,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.7899132468588314e-12,-6.715563777585263e-12,134.16266164033468,6687.211381359875,1.0
 ,7154,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,201.18152148749277,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.7899132468588314e-12,-4.925650530726432e-12,134.16266164033468,6687.211381359875,1.0
 ,7155,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,203.4554649051255,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.7899132468588314e-12,-3.1357372838676e-12,134.16266164033468,6687.211381359875,1.0
 ,7156,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,205.72940832275822,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.5678686419338e-12,-1.5678686419338e-12,134.16266164033468,6687.211381359875,1.0
 ,7157,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,208.00335174039094,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.5678686419338e-12,0.0,134.16266164033468,6687.211381359875,1.0
 ,7158,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,210.27729515802366,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.7899132468588314e-12,1.7899132468588314e-12,134.16266164033468,6687.211381359875,1.0
 ,7159,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,212.55123857565638,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359875,0.0,0.0,0.0,1.7899132468588314e-12,134.16266164033468,6687.211381359875,1.0
 ,7160,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,214.8251819932891,0.0,55.80426743832997,0.0,0.0,0.0,0.0,6631.407113921544,0.0,0.0,1.7899132468588314e-12,0.0,134.16266164033468,6687.211381359875,1.0
 ,7161,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,217.09912541092183,0.0,427.83271702719645,0.0,0.0,0.0,0.0,6259.378664332678,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7162,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,219.37306882855455,0.0,911.469701492723,0.0,0.0,0.0,0.0,5775.741679867152,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7163,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,221.64701224618727,0.0,1171.8896162049296,0.0,0.0,0.0,0.0,5515.321765154946,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7164,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,223.92095566382,0.0,1255.5960173624246,0.0,0.0,0.0,0.0,5431.615363997451,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7165,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,226.19489908145272,0.0,911.469701492723,0.0,0.0,0.0,0.0,5775.741679867152,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7166,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,228.46884249908544,0.0,437.13342826691814,0.0,0.0,0.0,0.0,6250.077953092957,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7167,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,230.74278591671816,0.0,102.30782363693828,0.0,0.0,0.0,0.0,6584.903557722937,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7168,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,233.01672933435088,0.0,37.20284495888665,0.0,0.0,0.0,0.0,6650.008536400988,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7169,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,235.2906727519836,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.7899132468588314e-12,1.7899132468588314e-12,134.16266164033468,6687.211381359875,1.0
 ,7170,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,237.56461616961633,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.7899132468588314e-12,3.5798264937176627e-12,134.16266164033468,6687.211381359875,1.0
 ,7171,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,239.83855958724905,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.7899132468588314e-12,5.369739740576494e-12,134.16266164033468,6687.211381359875,1.0
 ,7172,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,242.11250300488177,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.7899132468588314e-12,7.1596529874353254e-12,134.16266164033468,6687.211381359875,1.0
 ,7173,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,244.3864464225145,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.7899132468588314e-12,8.949566234294157e-12,134.16266164033468,6687.211381359875,1.0
 ,7174,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,246.66038984014722,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.7899132468588314e-12,1.0739479481152989e-11,134.16266164033468,6687.211381359875,1.0
 ,7175,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,248.93433325777994,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359864,0.0,-1.0739479481152989e-11,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,7176,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,251.20827667541266,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,1.6194453185865616e-12,0.0,1.6194453185865616e-12,134.16266164033468,6687.211381359875,1.0
 ,7177,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,253.48222009304538,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359872,0.0,0.0,3.409358565445393e-12,-1.7899132468588314e-12,134.16266164033468,6687.211381359875,1.0
