Informations,Time,Biomass wheat 2,Biochar,DME-W2,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_Wheat-2,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,59,6075.538444231871,1168.3727777368981,3338.2079363911375,8037.259306893109,714.4230495016097,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5715.384396012878,206.32442904633777,0.0,13369.2647180032,271.8534858177793,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,0.0,8708.969107443108,714.4230495016099,26783.759483816175,1.0
 ,60,6075.538444231871,1168.3727777368981,3338.2079363911375,8080.741177414356,718.2881046590538,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5746.304837272431,210.18948420378197,0.0,13579.454202206982,407.78022872666895,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,0.0,8708.969107443108,718.2881046590538,26919.68622672506,1.0
 ,61,6075.538444231871,1168.3727777368981,3338.2079363911375,8051.753263733525,715.7114012207578,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5725.6912097660625,207.61278076548584,0.0,13787.066982972468,317.1624001207425,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,0.0,8708.969107443108,715.7114012207578,26829.068398119136,1.0
 ,62,6075.538444231871,1168.3727777368981,3338.2079363911375,7993.7774363718645,710.5579943441658,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5684.463954753326,202.45937388889368,0.0,13989.526356861363,135.92674290888965,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,0.0,8708.969107443108,710.5579943441656,26647.832740907284,1.0
 ,63,239.70938143750223,46.09795796875043,131.70845133928694,8167.192754027192,725.9726892468615,20.04694845346833,0.0,218.6360292232163,144.87929647321565,5807.781513974892,705.9257407933932,0.0,14695.452097654756,0.0,0.0,0.0,0.0,25596.547559330662,0.0,0.0,0.0,0.0,8708.969107443108,725.9726892468614,25596.547559330662,1.0
 ,64,5972.7725209427945,1148.6101001813065,3281.7431433751617,5619.423190710892,499.504283618746,499.50428361874606,0.0,5447.693618002768,3609.9174577126782,3996.034268949968,0.0,0.0,14695.452097654756,0.0,0.0,0.0,0.0,19197.410669497996,0.0,0.0,0.0,0.0,8708.969107443108,499.50428361874606,19197.410669497996,1.0
 ,65,0.0,0.0,0.0,6024.149316845259,535.4799392751341,0.0,0.0,0.0,0.0,4283.839514201073,535.4799392751343,0.0,15230.93203692989,0.0,0.0,0.0,0.0,18831.825439420332,0.0,0.0,0.0,0.0,8708.969107443108,535.4799392751343,18831.825439420332,1.0
 ,66,5098.432947081857,980.4678744388185,2801.3367841109102,4796.80956183375,426.38307216300007,426.383072163,0.0,4650.2190616241105,3081.4704625220015,3411.0645773040005,0.0,0.0,15230.93203692989,0.0,0.0,0.0,0.0,16387.148633710167,0.0,0.0,0.0,0.0,8708.969107443108,426.38307216299995,16387.148633710167,1.0
 ,67,3455.6817318436288,664.5541792006977,1898.726226287708,3251.243538163883,288.9994256145674,288.99942561456743,0.0,3151.8855356375952,2088.598848916479,2311.995404916539,0.0,0.0,15230.93203692989,0.0,0.0,0.0,0.0,11107.09324968775,0.0,0.0,0.0,0.0,8708.969107443108,288.99942561456743,11107.09324968775,1.0
 ,68,0.0,0.0,0.0,3912.840316498634,347.8080281332119,0.0,0.0,0.0,0.0,2782.4642250656952,347.8080281332119,0.0,15578.7400650631,0.0,0.0,0.0,0.0,12231.756209392313,0.0,0.0,0.0,0.0,8708.969107443108,347.8080281332119,12231.756209392313,1.0
 ,69,0.0,0.0,0.0,3713.761286021975,330.11211431306447,0.0,0.0,0.0,0.0,2640.8969145045157,330.11211431306447,0.0,15908.852179376165,0.0,0.0,0.0,0.0,11609.42410017614,0.0,0.0,0.0,0.0,8708.969107443108,330.11211431306447,11609.42410017614,1.0
 ,70,2364.276722565377,454.66860049334167,1299.0531442666907,2224.4060689498124,197.72498390664998,197.72498390665,0.0,2156.4282194827065,1428.95845869336,1581.7998712531999,0.0,0.0,15908.852179376165,0.0,0.0,0.0,0.0,7599.149477110487,0.0,0.0,0.0,0.0,8708.969107443108,197.72498390664998,7599.149477110486,1.0
 ,71,1423.0809945959063,273.6694220376743,781.9126343933551,1338.8914972488956,119.01257753323516,119.01257753323517,0.0,1297.9749730929695,860.1038978326907,952.1006202658813,0.0,0.0,15908.852179376165,0.0,0.0,0.0,0.0,4574.001466391513,0.0,0.0,0.0,0.0,8708.969107443108,119.01257753323516,4574.001466391513,1.0
 ,72,193.62236839224352,37.23507084466221,106.3859166990349,182.16766558053925,16.192681384936822,16.19268138493682,0.0,176.60062172039792,117.0245083689384,129.54145107949458,0.0,0.0,15908.852179376165,0.0,0.0,0.0,0.0,622.3321092161729,0.0,0.0,0.0,0.0,8708.969107443108,16.192681384936815,622.3321092161729,1.0
 ,73,3037.7692221159355,584.1863888684491,1669.1039681955688,0.0,0.0,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,0.0,0.0,254.04931022763603,15654.802869148529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.4489891001726,7584.520118342985,0.0,1124.4489891001726,1.0
 ,74,3037.7692221159355,584.1863888684491,1669.1039681955688,0.0,0.0,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,0.0,0.0,254.04931022763603,15400.753558920893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.4489891001726,6460.071129242813,0.0,1124.4489891001726,1.0
 ,75,3037.7692221159355,584.1863888684491,1669.1039681955688,0.0,0.0,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,0.0,0.0,254.04931022763603,15146.704248693257,0.0,0.0,0.0,0.0,212.09524798398718,0.0,0.0,0.0,901.1908333275545,5558.880295915258,0.0,1113.2860813115417,1.0
 ,76,3037.7692221159355,584.1863888684491,1669.1039681955688,0.0,0.0,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,0.0,0.0,254.04931022763603,14892.654938465621,0.0,0.0,0.0,0.0,792.5664529927942,0.0,0.0,0.0,290.16851226565234,5268.711783649605,0.0,1082.7349652584467,1.0
 ,77,3037.7692221159355,584.1863888684491,1669.1039681955688,95.59818689257143,8.497616612673017,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,67.98093290138414,0.0,245.551693614963,14647.10324485066,0.0,0.0,0.0,0.0,1359.0840232658124,0.0,0.0,0.0,0.0,5268.711783649605,8.497616612673013,1359.0840232658124,1.0
 ,78,3037.7692221159355,584.1863888684491,1669.1039681955688,702.8163426915572,62.47256379480509,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,499.7805103584407,0.0,191.57674643283093,14455.526498417828,0.0,0.0,0.0,0.0,3206.545262284227,0.0,0.0,0.0,0.0,5268.711783649605,62.47256379480509,3206.545262284227,1.0
 ,79,3037.7692221159355,584.1863888684491,1669.1039681955688,1191.7095104269943,105.92973426017727,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,847.4378740814182,0.0,148.11957596745876,14307.40692245037,0.0,0.0,0.0,0.0,4694.002725119295,0.0,0.0,0.0,0.0,5268.711783649605,105.92973426017728,4694.002725119295,1.0
 ,80,3037.7692221159355,584.1863888684491,1669.1039681955688,1091.7294817531429,97.04262060027938,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,776.340964802235,0.0,157.00668962735665,14150.400232823013,0.0,0.0,0.0,0.0,4389.8134878791025,0.0,0.0,0.0,0.0,5268.711783649605,97.0426206002794,4389.8134878791025,1.0
 ,81,3037.7692221159355,584.1863888684491,1669.1039681955688,1399.9247995000605,124.43775995556094,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,995.5020796444875,0.0,129.61155027207508,14020.788682550936,0.0,0.0,0.0,0.0,5327.497742124098,0.0,0.0,0.0,0.0,5268.711783649605,124.43775995556092,5327.497742124098,1.0
 ,82,3037.7692221159355,584.1863888684491,1669.1039681955688,3215.5215575063025,285.8241384450047,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,2286.5931075600374,31.77482821736864,0.0,14052.563510768305,407.78022872666895,0.0,0.0,0.0,11215.9316006269,0.0,0.0,707.0405833058612,0.0,5975.752366955467,285.8241384450047,10916.67124604771,1.0
 ,83,3037.7692221159355,584.1863888684491,1669.1039681955688,5067.750726042899,450.4667312038133,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,3603.7338496305065,196.4174209761773,0.0,14248.980931744481,1132.7228575740805,0.0,0.0,0.0,15538.767641774217,0.0,0.0,0.0,0.0,5975.752366955467,450.46673120381337,16671.490499348296,1.0
 ,84,6075.538444231871,1168.3727777368981,3338.2079363911375,5954.3661115138075,529.2769876901162,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4234.21590152093,21.178367234844238,0.0,14270.159298979326,1585.8120006037127,0.0,0.0,0.0,18686.707638168133,0.0,0.0,0.0,0.0,5975.752366955467,529.2769876901164,20272.519638771846,1.0
 ,85,3037.7692221159355,584.1863888684491,1669.1039681955688,6214.175997524891,552.3711997799903,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,4418.969598239923,298.3218895523544,0.0,14568.481188531681,1359.2674290888965,0.0,0.0,0.0,18896.01215920496,0.0,0.0,0.0,0.0,5975.752366955467,552.3711997799904,20255.279588293863,1.0
 ,86,3037.7692221159355,584.1863888684491,1669.1039681955688,6514.498977641217,579.0665757903304,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,4632.532606322643,325.0172655626942,0.0,14893.498454094375,860.8693717563011,0.0,0.0,0.0,20333.236536991193,0.0,0.0,0.0,0.0,5975.752366955467,579.0665757903303,21194.105908747497,1.0
 ,87,4387.464409073522,843.7431555910617,2410.6947302601766,5475.891025141555,486.74586890147157,366.9246164779569,0.0,4001.753252231893,2651.7642032861945,3893.9669512117725,119.82125242351468,0.0,15013.31970651789,407.78022872666895,0.0,0.0,0.0,17908.09481991113,0.0,0.0,0.0,0.0,5975.752366955467,486.7458689014715,18315.875048637798,1.0
 ,88,3037.7692221159355,584.1863888684491,1669.1039681955688,5517.787086349822,490.46996323109533,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,3923.7597058487627,236.42065300345934,0.0,15249.74035952135,0.0,0.0,0.0,0.0,18078.32916368775,0.0,0.0,0.0,0.0,5975.752366955467,490.4699632310953,18078.32916368775,1.0
 ,89,3037.7692221159355,584.1863888684491,1669.1039681955688,5523.143472820046,490.94608647289294,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,3927.5686917831435,236.8967762452568,0.0,15486.637135766607,0.0,0.0,0.0,0.0,18095.073525370695,0.0,0.0,0.0,0.0,5975.752366955467,490.946086472893,18095.0735253707,1.0
 ,90,5122.744275848596,985.1431299708837,2814.694657059668,4819.682631951485,428.4162339512431,428.4162339512432,0.0,4672.393130719049,3096.164122765635,3427.329871609945,0.0,0.0,15486.637135766607,0.0,0.0,0.0,0.0,16465.288988230583,0.0,0.0,0.0,0.0,5975.752366955467,428.41623395124316,16465.288988230583,1.0
 ,91,4112.087608545586,790.7860785664586,2259.3887959041676,3868.8164313427515,343.89479389713347,343.8947938971336,0.0,3750.585401200918,2485.3276754945846,2751.1583511770677,0.0,0.0,15486.637135766607,0.0,0.0,0.0,0.0,13216.882821738991,0.0,0.0,0.0,0.0,5975.752366955467,343.8947938971335,13216.882821738993,1.0
 ,92,3037.7692221159355,584.1863888684491,1669.1039681955688,2382.297374818359,211.75976665052082,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,1694.0781332041665,0.0,42.28954357711521,15444.347592189491,0.0,0.0,0.0,0.0,8316.366302530023,0.0,0.0,0.0,0.0,5975.752366955467,211.75976665052082,8316.366302530023,1.0
 ,93,3037.7692221159355,584.1863888684491,1669.1039681955688,2186.9235573180813,194.39320509494058,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,1555.1456407595247,0.0,59.656105132695444,15384.691487056796,0.0,0.0,0.0,0.0,7721.941462785428,0.0,0.0,0.0,0.0,5975.752366955467,194.39320509494058,7721.941462785428,1.0
 ,94,3037.7692221159355,584.1863888684491,1669.1039681955688,2186.0063093485965,194.3116719420975,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,1554.49337553678,0.0,59.73763828553854,15324.953848771258,0.0,0.0,0.0,0.0,7719.1507358382705,0.0,0.0,0.0,0.0,5975.752366955467,194.31167194209752,7719.1507358382705,1.0
 ,95,3062.3591628674576,588.9152236283571,1682.6149246524492,2881.1899394733714,256.105772397633,256.1057723976331,0.0,2793.1407749230657,1850.8764171176942,2048.846179181064,0.0,0.0,15324.953848771258,0.0,0.0,0.0,0.0,9842.8939426253,0.0,0.0,0.0,0.0,5975.752366955467,256.10577239763296,9842.8939426253,1.0
 ,96,3037.7692221159355,584.1863888684491,1669.1039681955688,2720.7618755582766,241.8455000496246,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,1934.7640003969968,0.0,12.203810178011338,15312.750038593247,0.0,0.0,0.0,0.0,9346.144546031224,0.0,0.0,0.0,0.0,5975.752366955467,241.8455000496247,9346.144546031224,1.0
 ,97,3037.7692221159355,584.1863888684491,1669.1039681955688,2416.2355496892997,214.77649330571552,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,1718.2119464457242,0.0,39.27281692192051,15273.477221671326,0.0,0.0,0.0,0.0,8419.62319957486,0.0,0.0,0.0,0.0,5975.752366955467,214.77649330571558,8419.62319957486,1.0
 ,98,3195.2032093428525,614.4621556428563,1755.6061589795893,3006.1749297595707,267.21554931196187,267.2155493119618,0.0,2914.3062239061182,1931.1667748775483,2137.724394495695,0.0,0.0,15273.477221671326,0.0,0.0,0.0,0.0,10269.875165540432,0.0,0.0,0.0,0.0,5975.752366955467,267.21554931196187,10269.875165540432,1.0
 ,99,3037.7692221159355,584.1863888684491,1669.1039681955688,1851.210800486618,164.55207115436605,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,1316.4165692349284,0.0,89.49723907326998,15183.979982598055,0.0,0.0,0.0,0.0,6700.5354001257,0.0,0.0,0.0,0.0,5975.752366955467,164.55207115436605,6700.5354001257,1.0
 ,100,3037.7692221159355,584.1863888684491,1669.1039681955688,1585.208889336005,140.90745682986713,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,1127.259654638937,0.0,113.1418533977689,15070.838129200287,0.0,0.0,0.0,0.0,5891.22458544996,0.0,0.0,0.0,0.0,5975.752366955467,140.90745682986713,5891.22458544996,1.0
 ,101,3037.7692221159355,584.1863888684491,1669.1039681955688,1367.8211205680902,121.58409960605246,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,972.6727968484197,0.0,132.46521062158357,14938.372918578703,0.0,0.0,0.0,0.0,5229.822298973579,0.0,0.0,0.0,0.0,5975.752366955467,121.58409960605245,5229.822298973579,1.0
 ,102,3037.7692221159355,584.1863888684491,1669.1039681955688,979.825229475989,87.09557595342125,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,696.76460762737,0.0,166.95373427421478,14771.419184304488,0.0,0.0,0.0,0.0,4049.3448003258604,0.0,0.0,0.0,0.0,5975.752366955467,87.09557595342123,4049.34480032586,1.0
 ,103,3037.7692221159355,584.1863888684491,1669.1039681955688,2204.351268738294,195.9423349989595,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,1567.538679991676,0.0,58.10697522867653,14713.312209075812,0.0,0.0,0.0,0.0,7774.965274781425,0.0,0.0,0.0,0.0,5975.752366955467,195.94233499895952,7774.965274781425,1.0
 ,104,3414.005168243504,656.5394554314431,1875.8270155184089,3212.032560819193,285.5140054061505,285.5140054061505,0.0,3113.8728457605584,2063.40971707025,2284.112043249204,0.0,0.0,14713.312209075812,0.0,0.0,0.0,0.0,10973.138356224179,0.0,0.0,0.0,0.0,5975.752366955467,285.51400540615055,10973.138356224179,1.0
 ,105,3092.7483238258815,594.7592930434387,1699.3122658383963,2909.7812771205413,258.647224632937,258.647224632937,0.0,2820.8583612917378,1869.2434924222362,2069.177797063496,0.0,0.0,14713.312209075812,0.0,0.0,0.0,0.0,9940.56938577582,0.0,0.0,0.0,0.0,5975.752366955467,258.64722463293697,9940.56938577582,1.0
 ,106,3037.7692221159355,584.1863888684491,1669.1039681955688,2330.931488527206,207.19391009130723,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,1657.5512807304578,0.0,46.8554001363288,14666.456808939483,0.0,0.0,0.0,0.0,8160.085593489191,0.0,0.0,0.0,0.0,5975.752366955467,207.19391009130726,8160.085593489191,1.0
 ,107,4285.28068807906,824.0924400152038,2354.549828614868,4031.763405162445,358.3789693477729,358.3789693477729,0.0,3908.5527155006807,2590.0048114763554,2867.0317547821833,0.0,0.0,14666.456808939483,90.61782860592643,0.0,0.0,0.0,13682.934221914331,0.0,0.0,0.0,0.0,5975.752366955467,358.37896934777297,13773.552050520258,1.0
 ,108,3037.7692221159355,584.1863888684491,1669.1039681955688,2858.054740060879,254.0493102276337,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,2032.3944818210696,0.0,0.0,14666.456808939483,407.78022872666895,0.0,0.0,0.0,11746.169720586868,0.0,0.0,2276.2779647934735,0.0,8252.03033174894,254.0493102276337,9877.671984520062,1.0
 ,109,3037.7692221159355,584.1863888684491,1669.1039681955688,1584.2421134721708,140.8215211975263,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,1126.5721695802104,0.0,113.22778903010973,14553.229019909373,951.4872003622277,0.0,0.0,0.0,4936.795969522017,0.0,0.0,0.0,0.0,8252.03033174894,140.8215211975263,5888.283169884245,1.0
 ,110,3037.7692221159355,584.1863888684491,1669.1039681955688,713.5046441691239,63.42263503725546,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,507.3810802980437,0.0,190.6266751903804,14362.602344718993,1087.4139432711172,0.0,0.0,0.0,2151.650476258607,0.0,0.0,0.0,0.0,8252.03033174894,63.42263503725547,3239.0644195297236,1.0
 ,111,3037.7692221159355,584.1863888684491,1669.1039681955688,222.0721819627333,19.739749507798518,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,157.91799606238814,0.0,234.30956071983752,14128.292783999155,362.47131442370573,0.0,0.0,0.0,1381.4098388430743,0.0,0.0,0.0,0.0,8252.03033174894,19.739749507798518,1743.88115326678,1.0
 ,112,3037.7692221159355,584.1863888684491,1669.1039681955688,415.71772824279185,36.95268695491483,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,295.62149563931865,0.0,217.0966232727212,13911.196160726435,0.0,0.0,0.0,0.0,2333.0477278238586,0.0,0.0,0.0,0.0,8252.03033174894,36.95268695491484,2333.0477278238586,1.0
 ,113,3037.7692221159355,584.1863888684491,1669.1039681955688,666.1264239121624,59.2112376810811,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,473.6899014486488,0.0,194.83807254655494,13716.35808817988,0.0,0.0,0.0,0.0,3094.916184397918,0.0,0.0,0.0,0.0,8252.03033174894,59.2112376810811,3094.916184397918,1.0
 ,114,3037.7692221159355,584.1863888684491,1669.1039681955688,941.3008147576239,83.67118353401102,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,669.3694682720882,0.0,170.37812669362575,13545.979961486255,0.0,0.0,0.0,0.0,3932.134268545236,0.0,0.0,0.0,0.0,8252.03033174894,83.67118353401105,3932.134268545236,1.0
 ,115,3037.7692221159355,584.1863888684491,1669.1039681955688,1316.4552342769368,117.01824304683883,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,936.1459443747107,0.0,137.0310671807972,13408.948894305458,0.0,0.0,0.0,0.0,5073.541589932745,0.0,0.0,0.0,0.0,8252.03033174894,117.01824304683886,5073.541589932745,1.0
 ,116,3037.7692221159355,584.1863888684491,1669.1039681955688,2321.7590088323573,206.3785785628762,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,1651.0286285030097,0.0,47.67073166475981,13361.2781626407,0.0,0.0,0.0,0.0,8132.178324017613,0.0,0.0,0.0,0.0,8252.03033174894,206.37857856287624,8132.178324017613,1.0
 ,117,3167.418833609437,609.1190064633532,1740.3400184667237,2980.034278196444,264.8919358396839,264.891935839684,0.0,2888.964430654761,1914.3740203133962,2119.1354867174714,0.0,0.0,13361.2781626407,0.0,0.0,0.0,0.0,10180.571903231385,0.0,0.0,0.0,0.0,8252.03033174894,264.89193583968387,10180.571903231385,1.0
 ,118,3186.5205919261603,612.7924215242615,1750.8354900693187,2998.005976146093,266.48942010187494,266.489420101875,0.0,2906.386913515069,1925.9190390762508,2131.9153608149995,0.0,0.0,13361.2781626407,0.0,0.0,0.0,0.0,10241.967896068854,0.0,0.0,0.0,0.0,8252.03033174894,266.489420101875,10241.967896068856,1.0
 ,119,3104.9039882092507,597.0969208094712,1705.991202312775,2921.217812179408,259.6638055270585,259.66380552705857,0.0,2831.9453958392064,1876.5903225440525,2077.310444216468,0.0,0.0,13361.2781626407,0.0,0.0,0.0,0.0,9979.639563036028,0.0,0.0,0.0,0.0,8252.03033174894,259.6638055270585,9979.639563036028,1.0
 ,120,3767.3876971028913,724.4976340582482,2069.9932401664237,3544.5089728877115,315.06746425668547,315.06746425668547,0.0,3436.188778676263,2276.9925641830664,2520.5397140534837,0.0,0.0,13361.2781626407,0.0,0.0,0.0,0.0,12108.964223717374,0.0,0.0,0.0,0.0,8252.03033174894,315.06746425668547,12108.964223717374,1.0
 ,121,3037.7692221159355,584.1863888684491,1669.1039681955688,2288.738081930903,203.4433850605247,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,1627.5470804841975,0.0,50.60592516711134,13310.672237473587,0.0,0.0,0.0,0.0,8031.712153919935,0.0,0.0,0.0,0.0,8252.03033174894,203.44338506052466,8031.712153919935,1.0
 ,122,3037.7692221159355,584.1863888684491,1669.1039681955688,1073.3845223634457,95.4119575434174,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,763.2956603473392,0.0,158.63735268421863,13152.03488478937,0.0,0.0,0.0,0.0,4333.998948935949,0.0,0.0,0.0,0.0,8252.03033174894,95.41195754341742,4333.998948935949,1.0
 ,123,3037.7692221159355,584.1863888684491,1669.1039681955688,646.8642165529799,57.499041471375996,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,459.99233177100797,0.0,196.55026875626004,12955.484616033109,0.0,0.0,0.0,0.0,3036.3109185076055,0.0,0.0,0.0,0.0,8252.03033174894,57.499041471375996,3036.3109185076055,1.0
 ,124,3037.7692221159355,584.1863888684491,1669.1039681955688,190.99197571899813,16.97706450835539,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,135.81651606684312,0.0,237.07224571928063,12718.412370313825,0.0,0.0,0.0,0.0,1649.3196257702161,0.0,0.0,0.0,0.0,8252.03033174894,16.9770645083554,1649.3196257702161,1.0
 ,125,3037.7692221159355,584.1863888684491,1669.1039681955688,0.0,0.0,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,0.0,0.0,254.04931022763603,12464.363060086189,0.0,0.0,0.0,0.0,987.917339293835,0.0,0.0,0.0,84.53600036981997,8167.494331379123,0.0,1072.453339663655,1.0
 ,126,3037.7692221159355,584.1863888684491,1669.1039681955688,0.0,0.0,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,0.0,0.0,254.04931022763603,12210.313749858553,0.0,0.0,0.0,0.0,265.11905997998394,0.0,0.0,0.0,845.3762943844,7322.118036994722,0.0,1110.495354364384,1.0
 ,127,3037.7692221159355,584.1863888684491,1669.1039681955688,0.0,0.0,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,0.0,0.0,254.04931022763603,11956.264439630917,0.0,0.0,0.0,0.0,122.79198567493995,0.0,0.0,0.0,995.1942673370779,6326.923769657645,0.0,1117.9862530120179,1.0
 ,128,3037.7692221159355,584.1863888684491,1669.1039681955688,0.0,0.0,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,0.0,0.0,254.04931022763603,11702.215129403281,0.0,0.0,0.0,0.0,309.7706911345076,0.0,0.0,0.0,798.3745773796383,5528.549192278007,0.0,1108.1452685141458,1.0
 ,129,3037.7692221159355,584.1863888684491,1669.1039681955688,0.0,0.0,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,0.0,0.0,254.04931022763603,11448.165819175645,0.0,0.0,0.0,0.0,200.93234019535626,0.0,0.0,0.0,912.941262578745,4615.607929699261,0.0,1113.873602774101,1.0
 ,130,3037.7692221159355,584.1863888684491,1669.1039681955688,21.19846111057235,1.8843076542730977,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,15.074461234184781,0.0,252.16500257336338,11196.000816602282,1132.7228575740805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4615.607929699261,1.884307654273106,1132.7228575740805,1.0
 ,131,3037.7692221159355,584.1863888684491,1669.1039681955688,527.5265091962747,46.891245261891086,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,375.1299620951287,0.0,207.15806496574493,10988.842751636537,2673.2259438748297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4615.607929699261,46.89124526189108,2673.2259438748297,1.0
 ,132,3037.7692221159355,584.1863888684491,1669.1039681955688,765.7985318248406,68.0709806066525,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,544.56784485322,0.0,185.97832962098352,10802.864422015553,3398.168572722241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4615.607929699261,68.07098060665248,3398.168572722241,1.0
 ,133,3037.7692221159355,584.1863888684491,1669.1039681955688,840.2585388962674,74.68964790189044,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,597.5171832151235,0.0,179.3596623257456,10623.504759689808,3624.7131442370573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4615.607929699261,74.68964790189042,3624.7131442370573,1.0
 ,134,3037.7692221159355,584.1863888684491,1669.1039681955688,557.3105120248455,49.53871217998626,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,396.3096974398901,0.0,204.51059804764975,10418.994161642158,2763.8437724807563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4615.607929699261,49.53871217998626,2763.8437724807563,1.0
 ,135,3037.7692221159355,584.1863888684491,1669.1039681955688,21.19846111057235,1.8843076542730977,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,15.074461234184781,0.0,252.16500257336293,10166.829159068795,1132.7228575740805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4615.607929699261,1.884307654273104,1132.7228575740805,1.0
 ,136,3037.7692221159355,584.1863888684491,1669.1039681955688,284.5512686064552,25.293446098351577,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,202.34756878681262,0.0,228.75586412928445,9938.07329493951,0.0,0.0,0.0,0.0,1933.9737743803041,0.0,0.0,0.0,0.0,4615.607929699261,25.29344609835158,1933.9737743803043,1.0
 ,137,3037.7692221159355,584.1863888684491,1669.1039681955688,1425.607742645637,126.72068823516774,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,1013.7655058813419,0.0,127.32862199246827,9810.744672947041,0.0,0.0,0.0,0.0,5405.638096644516,0.0,0.0,0.0,0.0,4615.607929699261,126.72068823516776,5405.638096644516,1.0
 ,138,3037.7692221159355,584.1863888684491,1669.1039681955688,2330.0142405577217,207.11237693846414,254.04931022763603,0.0,2770.712587204644,1836.0143650151258,1656.899015507713,0.0,46.93693328917189,9763.80773965787,0.0,0.0,0.0,0.0,8157.294866542033,0.0,0.0,0.0,0.0,4615.607929699261,207.11237693846417,8157.294866542034,1.0
