Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_tank,H2_from_tank,H2_stored_tank,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,5781,66831.63135726236,135334.05349845625,12029.693644307223,12029.693644307226,0.0,51210.405843815846,0.0,96237.54915445778,0.0,0.0,110450.7113235335,0.0,603059.4025292166,0.0,0.0,0.0,0.0,0.0,0.0,223707.74638059584,12029.693644307225,603059.4025292166,1.0
 ,5782,56192.07680400459,113788.95552810928,10114.573824720825,10114.573824720826,0.0,43057.74077183655,0.0,80916.5905977666,0.0,0.0,110450.7113235335,0.0,507052.71704573557,0.0,0.0,0.0,0.0,0.0,0.0,223707.74638059584,10114.573824720825,507052.7170457355,1.0
 ,5783,26207.877608459927,53070.952157131345,4717.417969522787,4717.417969522787,0.0,20082.0482962585,0.0,37739.343756182294,0.0,0.0,110450.7113235335,0.0,236488.42159228865,0.0,0.0,0.0,0.0,0.0,0.0,223707.74638059584,4717.417969522787,236488.42159228865,1.0
 ,5784,15979.91123908059,32359.32025913819,2876.384023034506,2876.3840230345063,0.0,12244.766786057891,0.0,23011.072184276047,0.0,0.0,110450.7113235335,0.0,144195.72781029614,0.0,0.0,0.0,0.0,0.0,0.0,223707.74638059584,2876.3840230345063,144195.72781029614,1.0
 ,5785,14584.156970658358,3841.9230757570554,341.50427340062714,2625.1482547185046,0.0,1453.7836918664696,0.0,2732.034187205017,0.0,2283.643981317877,108167.06734221563,0.0,24605.195022362186,0.0,0.0,0.0,0.0,0.0,0.0,223707.74638059584,341.5042734006271,24605.195022362186,1.0
 ,5786,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.148254718504,105541.91908749618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,214650.21731460802,0.0,9057.529065987823,1.0
 ,5787,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.1482547185046,102916.77083277768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,205592.6882486202,0.0,9057.529065987823,1.0
 ,5788,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.1482547185046,100291.62257805918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,196535.15918263237,0.0,9057.529065987823,1.0
 ,5789,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.1482547185046,97666.47432334068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,187477.63011664455,0.0,9057.529065987823,1.0
 ,5790,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.1482547185046,95041.32606862218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,178420.10105065673,0.0,9057.529065987823,1.0
 ,5791,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.1482547185046,92416.17781390368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,169362.5719846689,0.0,9057.529065987823,1.0
 ,5792,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.148254718504,89791.02955918518,0.0,1392.7468880582371,0.0,0.0,0.0,0.0,0.0,7591.479710137046,161771.09227453187,0.0,8984.226598195284,1.0
 ,5793,14584.156970658358,14119.620380816976,1255.0773671837312,2625.1482547185046,0.0,5342.864352101144,0.0,10040.61893746985,0.0,1370.0708875347734,88420.9586716504,0.0,67408.94938201868,0.0,0.0,0.0,0.0,0.0,0.0,161771.09227453187,1255.077367183731,67408.94938201868,1.0
 ,5794,14584.156970658358,29532.917865583175,2625.1482547185046,2625.1482547185046,0.0,11175.256120336673,0.0,21001.186037748037,0.0,0.0,88420.9586716504,0.0,129896.8597595649,0.0,0.0,0.0,0.0,0.0,1793.8864999804646,159977.2057745514,2625.1482547185046,131690.74625954538,1.0
 ,5795,15331.659849472042,31046.61119518088,2759.6987729049674,2759.6987729049674,0.0,11748.037676256445,0.0,22077.59018323974,0.0,0.0,88420.9586716504,0.0,138346.19088045156,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,2759.698772904968,138346.19088045158,1.0
 ,5796,19612.176961807858,39714.658347660916,3530.1918531254146,3530.1918531254146,0.0,15028.026718754889,0.0,28241.534825003317,0.0,0.0,88420.9586716504,0.0,176971.7045759333,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,3530.1918531254146,176971.7045759333,1.0
 ,5797,31754.02838622196,64301.907482099465,5715.725109519953,5715.725109519953,0.0,24331.841791226438,0.0,45725.80087615962,0.0,0.0,88420.9586716504,0.0,286534.459769848,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,5715.725109519954,286534.45976984804,1.0
 ,5798,33050.53116543905,66927.3256100141,5949.095609779031,5949.0956097790295,0.0,25325.300010829334,0.0,47592.76487823225,0.0,0.0,88420.9586716504,0.0,298233.53362953715,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,5949.09560977903,298233.53362953715,1.0
 ,5799,30827.954972495463,62426.60881930329,5549.031895049182,5549.031895049184,0.0,23622.228777224365,0.0,44392.255160393455,0.0,0.0,88420.9586716504,0.0,278177.97844149853,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,5549.031895049183,278177.97844149853,1.0
 ,5800,27164.820135977312,55008.760775354036,4889.667624475915,4889.667624475916,0.0,20815.315077393967,0.0,39117.34099580732,0.0,0.0,88420.9586716504,0.0,245123.45229824973,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,4889.6676244759155,245123.45229824973,1.0
 ,5801,22256.63104322686,45069.6778625344,4006.1935877808355,4006.1935877808346,0.0,17054.366103183016,0.0,32049.548702246684,0.0,0.0,88420.9586716504,0.0,200834.10125799777,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,4006.193587780835,200834.10125799777,1.0
 ,5802,20363.325397386023,41235.733929706694,3665.398571529484,3665.3985715294843,0.0,15603.601719001012,0.0,29323.18857223587,0.0,0.0,88420.9586716504,0.0,183749.73943115008,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,3665.3985715294834,183749.73943115008,1.0
 ,5803,17945.244817100163,36339.120754627824,3230.144067078029,3230.1440670780294,0.0,13750.723293551167,0.0,25841.15253662423,0.0,0.0,88420.9586716504,0.0,161930.03818490438,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,3230.14406707803,161930.03818490438,1.0
 ,5804,18243.64625041203,36943.38365708437,3283.8563250741663,3283.856325074166,0.0,13979.376375840724,0.0,26270.85060059333,0.0,0.0,88420.9586716504,0.0,164622.68216848365,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,3283.8563250741668,164622.68216848365,1.0
 ,5805,16257.733263198541,32921.90985797704,2926.3919873757372,2926.3919873757377,0.0,12457.650690258513,0.0,23411.135899005898,0.0,0.0,88420.9586716504,0.0,146702.67220880097,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,2926.3919873757377,146702.672208801,1.0
 ,5806,14584.156970658358,26827.402298136174,2384.657982056549,2625.1482547185046,0.0,10151.489029614728,0.0,19077.26385645239,0.0,240.4902726619548,88180.46839898845,0.0,120333.33112823167,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,2384.6579820565494,120333.33112823169,1.0
 ,5807,14584.156970658358,25378.26927247697,2255.8461575535084,2625.1482547185046,0.0,9603.137092705285,0.0,18046.769260428067,0.0,369.30209716499576,87811.16630182345,0.0,114298.09461331266,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,2255.846157553509,114298.09461331267,1.0
 ,5808,14584.156970658358,16460.527576112618,1463.158006765566,2625.1482547185046,0.0,6228.663634801013,0.0,11705.264054124527,0.0,1161.9902479529383,86649.17605387053,0.0,77158.17759842632,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,1463.158006765566,77158.17759842634,1.0
 ,5809,14584.156970658358,15323.51550982616,1362.0902675401032,2625.1482547185046,0.0,5798.418268918219,0.0,10896.722140320826,0.0,1263.057987178401,85386.11806669213,0.0,72422.83817902833,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,1362.0902675401035,72422.83817902833,1.0
 ,5810,14584.156970658358,8523.73746634834,757.665552564297,2625.1482547185046,0.0,3225.382257266212,0.0,6061.324420514376,0.0,1867.4827021542071,83518.63536453793,0.0,44103.65145517751,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,757.6655525642971,44103.65145517751,1.0
 ,5811,14584.156970658358,698.4191277886201,62.08170024787735,2625.1482547185046,0.0,264.28179795521385,0.0,496.6536019830188,0.0,2563.0665544706267,80955.5688100673,0.0,11513.37427461476,0.0,0.0,0.0,0.0,0.0,0.0,159977.2057745514,62.081700247877365,11513.37427461476,1.0
 ,5812,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.148254718504,78330.4205553488,0.0,8263.631535812206,0.0,0.0,0.0,0.0,0.0,358.9695546065521,159618.23621994484,0.0,8622.601090418759,1.0
 ,5813,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.148254718504,75705.2723006303,0.0,2971.1933611909058,0.0,0.0,0.0,0.0,0.0,5929.9571068395,153688.27911310535,0.0,8901.150468030406,1.0
 ,5814,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.148254718504,73080.1240459118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,144630.75004711753,0.0,9057.529065987823,1.0
 ,5815,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.148254718504,70454.9757911933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,135573.2209811297,0.0,9057.529065987823,1.0
 ,5816,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.148254718504,67829.8275364748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,126515.69191514188,0.0,9057.529065987823,1.0
 ,5817,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.148254718504,65204.67928175629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,117458.16284915406,0.0,9057.529065987823,1.0
 ,5818,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.148254718504,62579.53102703781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,108400.63378316624,0.0,9057.529065987823,1.0
 ,5819,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.1482547185046,59954.3827723193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,99343.10471717842,0.0,9057.529065987823,1.0
 ,5820,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.1482547185046,57329.234517600795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,90285.5756511906,0.0,9057.529065987823,1.0
 ,5821,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.1482547185046,54704.08626288229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,81228.04658520277,0.0,9057.529065987823,1.0
 ,5822,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.1482547185046,52078.93800816378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,72170.51751921495,0.0,9057.529065987823,1.0
 ,5823,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.1482547185046,49453.78975344527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,63112.988453227124,0.0,9057.529065987823,1.0
 ,5824,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.1482547185046,46828.64149872676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,54055.4593872393,0.0,9057.529065987823,1.0
 ,5825,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.1482547185046,44203.493244008256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,44997.93032125148,0.0,9057.529065987823,1.0
 ,5826,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.148254718504,41578.34498928975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,35940.401255263656,0.0,9057.529065987823,1.0
 ,5827,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.148254718504,38953.19673457125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,26882.872189275833,0.0,9057.529065987823,1.0
 ,5828,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.148254718504,36328.04847985275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.529065987823,17825.34312328801,0.0,9057.529065987823,1.0
 ,5829,14584.156970658358,5491.705289584462,488.1515812963966,2625.1482547185046,0.0,2078.0612815787604,0.0,3905.212650371173,0.0,2136.996673422109,34191.05180643064,0.0,31476.079670116156,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,488.1515812963965,31476.079670116153,1.0
 ,5830,14584.156970658358,14409.446985948814,1280.8397320843392,2625.1482547185046,0.0,5452.534739483031,0.0,10246.717856674713,0.0,1344.308522634165,32846.74328379647,0.0,68615.99668500248,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,1280.8397320843392,68615.99668500248,1.0
 ,5831,19920.868099716692,40339.75790192631,3585.7562579490054,3585.7562579490045,0.0,15264.564390088915,0.0,28686.050063592043,0.0,0.0,32846.74328379647,0.0,179757.1983520498,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,3585.7562579490045,179757.19835204977,1.0
 ,5832,30570.71235757143,61905.69252408213,5502.728224362856,5502.728224362857,0.0,23425.114051112676,0.0,44021.82579490285,0.0,0.0,32846.74328379647,0.0,275856.7336280681,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,5502.728224362858,275856.7336280682,1.0
 ,5833,28173.211186479497,57050.75265262098,5071.178013566309,5071.178013566309,0.0,21588.004803751777,0.0,40569.424108530475,0.0,0.0,32846.74328379647,0.0,254222.73196689686,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,5071.178013566309,254222.73196689686,1.0
 ,5834,26722.362838307978,54112.78474757365,4810.025310895436,4810.025310895436,0.0,20476.27774848187,0.0,38480.202487163486,0.0,0.0,32846.74328379647,0.0,241130.91121914945,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,4810.025310895437,241130.91121914945,1.0
 ,5835,30313.4697426474,61384.776228860996,5456.424553676533,5456.424553676532,0.0,23227.999325000997,0.0,43651.39642941226,0.0,0.0,32846.74328379647,0.0,273535.48881463776,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,5456.424553676533,273535.48881463776,1.0
 ,5836,33400.381121735736,67635.77177151485,6012.068601912431,6012.068601912432,0.0,25593.37603834122,0.0,48096.54881529945,0.0,0.0,32846.74328379647,0.0,301390.4265758025,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,6012.068601912432,301390.4265758025,1.0
 ,5837,34707.1736055498,70282.02655123833,6247.291248998963,6247.291248998964,0.0,26594.718846988584,0.0,49978.329991991704,0.0,0.0,32846.74328379647,0.0,313182.3502280289,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,6247.291248998962,313182.35022802884,1.0
 ,5838,36713.666001957215,74345.17365396334,6608.459880352298,6608.459880352299,0.0,28132.21371065973,0.0,52867.67904281838,0.0,0.0,32846.74328379647,0.0,331288.059772786,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,6608.459880352298,331288.059772786,1.0
 ,5839,42383.29323488278,85826.16880063762,7628.9927822788995,7628.992782278901,0.0,32476.622274161273,0.0,61031.942258231196,0.0,0.0,32846.74328379647,0.0,382448.2954607919,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,7628.9927822789,382448.2954607919,1.0
 ,5840,46385.98832310065,93931.6263542788,8349.477898158115,8349.477898158118,0.0,35543.72741245909,0.0,66795.82318526492,0.0,0.0,32846.74328379647,0.0,418566.8647577688,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,8349.477898158117,418566.8647577688,1.0
 ,5841,42630.24614520985,86326.24844404992,7673.4443061377715,7673.444306137773,0.0,32665.85241122849,0.0,61387.55444910217,0.0,0.0,32846.74328379647,0.0,384676.6904816851,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,7673.444306137772,384676.6904816851,1.0
 ,5842,32114.168047115596,65031.190295409084,5780.550248480808,5780.550248480808,0.0,24607.802407782798,0.0,46244.40198784646,0.0,0.0,32846.74328379647,0.0,289784.20250865055,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,5780.5502484808085,289784.20250865055,1.0
 ,5843,30354.628561035246,61468.12283609638,5463.833140986345,5463.833140986345,0.0,23259.53768117887,0.0,43710.66512789076,0.0,0.0,32846.74328379647,0.0,273906.8879847866,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,5463.833140986344,273906.8879847866,1.0
 ,5844,24263.123439634277,49132.82496525941,4367.36221913417,4367.36221913417,0.0,18591.86096685416,0.0,34938.89775307336,0.0,0.0,32846.74328379647,0.0,218939.8108027549,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,4367.36221913417,218939.8108027549,1.0
 ,5845,18531.757979126945,37526.80990773206,3335.71643624285,3335.7164362428502,0.0,14200.14486908581,0.0,26685.7314899428,0.0,0.0,32846.74328379647,0.0,167222.47635952567,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,3335.7164362428502,167222.47635952567,1.0
 ,5846,14584.156970658358,21677.406468485762,1926.8805749765122,2625.1482547185046,0.0,8202.730607675012,0.0,15415.044599812098,0.0,698.267679741992,32148.47560405448,0.0,98885.02905213484,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,1926.8805749765124,98885.02905213484,1.0
 ,5847,14584.156970658358,10864.644661643984,965.746192146132,2625.1482547185046,0.0,4111.181539966084,0.0,7725.969537169056,0.0,1659.4020625723722,30489.07354148211,0.0,53852.87967158517,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,965.746192146132,53852.879671585164,1.0
 ,5848,14584.156970658358,3819.628721516145,339.52255302365734,2625.1482547185046,0.0,1445.3475082217092,0.0,2716.1804241892587,0.0,2285.6257016948466,28203.447839787263,0.0,24512.345229824972,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,339.5225530236573,24512.345229824972,1.0
 ,5849,14584.156970658358,475.4755853795115,42.2644964781788,2625.1482547185046,0.0,179.91996150760713,0.0,338.1159718254304,0.0,2582.8837582403253,25620.564081546938,0.0,10584.876349242602,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,42.264496478178806,10584.8763492426,1.0
 ,5850,14584.156970658358,4800.580308116224,426.71824961033104,2625.1482547185046,0.0,1816.5395885911792,0.0,3413.7459968826483,0.0,2198.430005108173,23422.134076438764,0.0,28597.73610146247,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,426.718249610331,28597.73610146247,1.0
 ,5851,14584.156970658358,520.0642938613333,46.22793723211852,2625.1482547185046,0.0,196.79232879712853,0.0,369.82349785694817,0.0,2578.9203174863856,20843.213758952377,0.0,10770.575934317032,0.0,0.0,0.0,0.0,0.0,0.0,17825.34312328801,46.227937232118485,10770.575934317032,1.0
 ,5852,14584.156970658358,0.0,0.0,2625.1482547185046,0.0,0.0,0.0,0.0,0.0,2625.148254718504,18218.065504233873,0.0,7056.584232828402,0.0,0.0,0.0,0.0,0.0,1629.5456630105573,16195.797460277452,0.0,8686.129895838958,1.0
 ,5853,14584.156970658358,1389.544109256858,123.51503193394295,2625.1482547185046,0.0,525.8034909427951,0.0,988.1202554715436,0.0,2501.633222784565,15716.432281449308,0.0,14391.71784326845,0.0,0.0,0.0,0.0,0.0,0.0,16195.797460277452,123.51503193394294,14391.717843268449,1.0
 ,5854,14584.156970658358,8300.793923939233,737.8483487945985,2625.1482547185046,0.0,3141.0204208186055,0.0,5902.786790356788,0.0,1887.2999059239057,13829.132375525402,0.0,43175.15352980535,0.0,0.0,0.0,0.0,0.0,0.0,16195.797460277452,737.8483487945986,43175.15352980536,1.0
 ,5855,15321.37014487508,31025.774543372037,2757.8466260775144,2757.8466260775144,0.0,11740.153087211978,0.0,22062.773008620115,0.0,0.0,13829.132375525402,0.0,138253.34108791433,0.0,0.0,0.0,0.0,0.0,0.0,16195.797460277452,2757.8466260775144,138253.34108791433,1.0
 ,5856,19128.560845750693,38735.335712645145,3443.140952235124,3443.140952235125,0.0,14657.451033664922,0.0,27545.127617880993,0.0,0.0,13829.132375525402,0.0,172607.7643266842,0.0,0.0,0.0,0.0,0.0,0.0,16195.797460277452,3443.140952235124,172607.7643266842,1.0
 ,5857,18562.627092917828,37589.319863158606,3341.2728767252092,3341.2728767252092,0.0,14223.798636219215,0.0,26730.183013801674,0.0,0.0,13829.132375525402,0.0,167501.02573713733,0.0,0.0,0.0,0.0,0.0,0.0,16195.797460277452,3341.2728767252092,167501.02573713733,1.0
 ,5858,14584.156970658358,29532.91786558317,2625.148254718504,2625.1482547185046,0.0,11175.256120336671,0.0,21001.186037748033,0.0,0.0,13829.132375525402,0.0,129525.46058941606,0.0,0.0,0.0,0.0,0.0,2184.83299487396,14010.964465403493,2625.148254718504,131710.29358429002,1.0
 ,5859,17718.87131596702,35880.7144148332,3189.3968368740625,3189.3968368740634,0.0,13577.262334572883,0.0,25515.1746949925,0.0,0.0,13829.132375525402,0.0,159887.3427490856,0.0,0.0,0.0,0.0,0.0,0.0,14010.964465403493,3189.396836874063,159887.34274908563,1.0
 ,5860,18274.515364202918,37005.89361251091,3289.4127655565253,3289.4127655565253,0.0,14003.030142974127,0.0,26315.302124452202,0.0,0.0,13829.132375525402,0.0,164901.23154609528,0.0,0.0,0.0,0.0,0.0,0.0,14010.964465403493,3289.4127655565253,164901.23154609528,1.0
 ,5861,18120.1697952485,36693.34383537821,3261.6305631447303,3261.6305631447303,0.0,13884.761307307115,0.0,26093.044505157843,0.0,0.0,13829.132375525402,0.0,163508.48465803705,0.0,0.0,0.0,0.0,0.0,0.0,14010.964465403493,3261.6305631447303,163508.48465803705,1.0
 ,5862,16000.490648274515,32400.993562755888,2880.0883166894123,2880.0883166894127,0.0,12260.535964146828,0.0,23040.7065335153,0.0,0.0,13829.132375525402,0.0,144381.42739537059,0.0,0.0,0.0,0.0,0.0,0.0,14010.964465403493,2880.0883166894127,144381.42739537059,1.0
