Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,454,24009.582546457837,48619.40465657711,4321.7248583624105,4321.7248583624105,0.0,18397.58272204878,0.0,34573.798866899284,0.0,0.0,96538.99785878167,0.0,79218.67134556189,137433.29736130955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,4321.724858362411,216651.96870687147,1.0
 ,455,61258.40056505206,44601.69911214526,3964.595476635134,11026.512101709372,0.0,16877.282944035764,0.0,31716.763813081074,0.0,7061.916625074237,89477.08123370743,0.0,146613.6604007414,75282.48337385982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,3964.595476635134,221896.14377460122,1.0
 ,456,33897.40855896477,68642.25233190367,6101.533540613659,6101.533540613659,0.0,25974.228282392345,0.0,48812.26832490927,0.0,0.0,89477.08123370743,0.0,257756.27393033568,48119.11078951786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,6101.533540613659,305875.3847198535,1.0
 ,457,61258.40056505206,102714.45400175267,9130.173689044683,11026.512101709372,0.0,38867.149394263215,0.0,73041.38951235746,0.0,1896.3384126646888,87580.74282104275,0.0,444570.4541183772,19349.171339525223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,9130.173689044685,463919.6254579024,1.0
 ,458,61258.40056505206,151541.38997234745,13470.345775319774,11026.512101709372,0.0,57343.26196553627,0.0,107762.7662025582,2443.833673610403,0.0,90024.57649465316,0.0,669220.4176356421,347.03675521165604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,13470.345775319774,669567.4543908538,1.0
 ,459,61258.40056505206,165224.72675749855,14686.642378444316,11026.512101709372,0.0,62521.03660503745,0.0,117493.13902755453,3660.130276734945,0.0,93684.7067713881,0.0,716515.1467971717,11182.923183888763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,14686.64237844432,727698.0699810605,1.0
 ,460,61258.40056505206,155444.4691405309,13817.28614582497,11026.512101709372,0.0,58820.18712277689,0.0,110538.28916659976,2790.774044115598,0.0,96475.48081550369,0.0,619560.9520160363,66587.86686991858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,13817.28614582497,686148.8188859549,1.0
 ,461,61258.40056505206,140755.47462757656,12511.597744673472,11026.512101709372,0.0,53261.87159907497,0.0,100092.78195738778,1485.0856429641015,0.0,97960.56645846779,0.0,522606.75723490084,101139.13268377045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,12511.597744673474,623745.8899186713,1.0
 ,462,61258.40056505206,137799.03329718552,12248.802959749824,11026.512101709372,0.0,52143.154199655,0.0,97990.4236779986,1222.2908580404526,0.0,99182.85731650823,0.0,439840.9812022242,171345.12471124306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,12248.802959749828,611186.1059134674,1.0
 ,463,61258.40056505206,139316.5979132202,12383.697592286242,11026.512101709372,0.0,52717.40065036253,0.0,99069.58073828994,1357.18549057687,0.0,100540.0428070851,0.0,364169.414543777,253463.72740433217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,12383.697592286238,617633.1419481091,1.0
 ,464,54266.24323884635,109889.14255866387,9767.923782992344,9767.923782992344,0.0,41582.0515441984,0.0,78143.39026393875,0.0,0.0,100540.0428070851,0.0,303868.63486282696,185806.2026431056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,9767.923782992346,489674.83750593255,1.0
 ,465,45581.64781790069,92302.83683124889,8204.696607222124,8204.696607222124,0.0,34927.39345694458,0.0,65637.57285777699,0.0,0.0,100540.0428070851,0.0,221102.85883015033,190205.98910766517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,8204.696607222124,411308.8479378154,1.0
 ,466,28028.316230551824,56757.340366867444,5045.096921499328,5045.096921499328,0.0,21476.977594822638,0.0,40360.77537199463,0.0,0.0,100540.0428070851,0.0,76853.93488748542,176061.3283886634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,5045.096921499329,252915.26327614882,1.0
 ,467,20533.421757725533,41580.179059394206,3696.015916390596,3696.015916390596,0.0,15733.939756074766,0.0,29568.127331124768,0.0,0.0,100540.0428070851,0.0,0.0,185284.61456969622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,3696.015916390597,185284.61456969625,1.0
 ,468,61258.40056505206,40914.373811604506,3636.8332276981782,11026.512101709372,0.0,15481.999050311144,0.0,29094.665821585426,0.0,7389.678874011193,93150.36393307462,0.0,0.0,206539.4581548769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,3636.833227698178,206539.4581548769,1.0
 ,469,13955.209496641166,28259.29923069836,2511.93770939541,2511.93770939541,0.0,10693.31882889626,0.0,20095.50167516328,0.0,0.0,93150.36393307462,0.0,0.0,125925.70509353511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,2511.9377093954104,125925.70509353511,1.0
 ,470,12251.680113010414,16457.81804740471,1462.9171597693078,2205.3024203418745,0.0,6227.638349137943,0.0,11703.337278154462,0.0,742.3852605725697,92407.97867250205,0.0,0.0,75770.73181799248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,1462.9171597693078,75770.73181799248,1.0
 ,471,12251.680113010414,12701.328942035183,1129.007017069794,2205.3024203418745,0.0,4806.182871666113,0.0,9032.056136558353,0.0,1076.2954032720806,91331.68326922998,0.0,0.0,60125.998163324344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,1129.0070170697943,60125.998163324344,1.0
 ,472,12251.680113010414,11068.330170638847,983.851570723453,2205.3024203418745,0.0,4188.256136569739,0.0,7870.812565787624,0.0,1221.4508496184214,90110.23241961155,0.0,0.0,53325.01189122843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,983.8515707234532,53325.01189122843,1.0
 ,473,61258.40056505206,2080.093334605654,184.89718529828036,11026.512101709372,0.0,787.1073178147794,0.0,1479.177482386243,0.0,10841.614916411092,79268.61750320045,0.0,0.0,44805.46726830921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,184.89718529828033,44805.46726830921,1.0
 ,474,12251.680113010414,4439.5993410976225,394.6310525420109,2205.3024203418745,0.0,1679.9443906713402,0.0,3157.048420336087,0.0,1810.6713677998632,77457.94613540059,0.0,0.0,25718.18930030855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,394.63105254201093,25718.18930030855,1.0
 ,475,14846.905596237277,0.0,0.0,2672.44300732271,0.0,0.0,0.0,0.0,0.0,2672.44300732271,74785.50312807788,0.0,0.0,8759.674301779993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45005.50656711124,0.0,8759.674301779993,1.0
 ,476,12251.680113010414,0.0,0.0,2205.3024203418745,0.0,0.0,0.0,0.0,0.0,2205.3024203418745,72580.200707736,0.0,0.0,5809.269743307257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.9173930198808,43511.58917409136,0.0,7303.1871363271375,1.0
 ,477,12251.680113010414,6825.936072863237,606.7498731433989,2205.3024203418745,0.0,2582.9342099714486,0.0,4853.998985147191,0.0,1598.5525471984756,70981.64816053753,0.0,11823.682290382372,23832.936626415594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43511.58917409136,606.7498731433992,35656.61891679797,1.0
 ,478,15045.690262230815,30467.5227810174,2708.224247201547,2708.224247201547,0.0,11528.910620336985,0.0,21665.793977612375,0.0,0.0,70981.64816053753,0.0,43747.62447441477,50682.092247079585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43511.58917409136,0.0,2708.224247201547,137941.3058955857,1.0
 ,479,12631.704288305313,25579.20118381826,2273.7067718949565,2273.7067718949565,0.0,9679.169727956829,0.0,18189.654175159652,0.0,0.0,70981.64816053753,0.0,82765.7760326766,31217.197094364412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273.7067718949565,113982.97312704101,1.0
 ,480,61258.40056505206,28796.674423984507,2559.7043932430674,11026.512101709372,0.0,10896.661602035738,0.0,20477.63514594454,0.0,8466.807708466304,62514.84045207121,0.0,156072.60623304732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2559.704393243068,156072.60623304732,1.0
 ,481,32626.768976279716,66069.20717696643,5872.818415730349,5872.818415730349,0.0,25000.587995764097,0.0,46982.547325842796,0.0,0.0,62514.84045207121,0.0,294409.689030521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872.818415730349,294409.6890305211,1.0
 ,482,48743.60666335764,98705.80349329923,8773.849199404376,8773.849199404376,0.0,37350.276041864425,0.0,70190.79359523501,0.0,0.0,62514.84045207121,0.0,439840.9812022242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8773.849199404378,439840.9812022242,1.0
 ,483,61258.40056505206,131420.87203138624,11681.855291678778,11026.512101709372,0.0,49729.65797667655,0.0,93454.84233343022,655.3431899694053,0.0,63170.18364204061,0.0,584089.9051448891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11681.85529167878,584089.9051448891,1.0
 ,484,61258.40056505206,142459.97031497577,12663.10847244229,11026.512101709372,0.0,53906.85276718683,0.0,101304.86777953833,1636.5963707329188,0.0,64806.78001277353,0.0,614831.4790998833,16155.581969884033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12663.10847244229,630987.0610697673,1.0
 ,485,61258.40056505206,142240.56756920702,12643.606006151735,11026.512101709372,0.0,53823.83076818793,0.0,101148.84804921388,1617.0939044423621,0.0,66423.8739172159,0.0,610102.0061837303,19952.971076804075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12643.606006151735,630054.9772605344,1.0
 ,486,61258.40056505206,139939.77765211865,12439.091346854992,11026.512101709372,0.0,52953.21186356169,0.0,99512.73077483993,1412.5792451456196,0.0,67836.45316236152,0.0,562807.2770222009,57473.305562231995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12439.09134685499,620280.5825844328,1.0
 ,487,61258.40056505206,135766.55636666788,12068.138343703813,11026.512101709372,0.0,51374.06492914713,0.0,96545.1067496305,1041.6262419944417,0.0,68878.07940435596,0.0,514330.17963163316,88221.39970406993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12068.138343703813,602551.5793357032,1.0
 ,488,53731.4581817963,108806.2028181375,9671.662472723334,9671.662472723334,0.0,41172.26714638323,0.0,77373.29978178667,0.0,0.0,68878.07940435596,0.0,391363.8838116565,93485.2873079188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9671.662472723336,484849.1711195753,1.0
 ,489,61258.40056505206,69374.87934878307,6166.655942114051,11026.512101709372,0.0,26251.454345579514,0.0,49333.24753691241,0.0,4859.856159595321,64018.22324476064,0.0,216373.3859139974,108696.17210724567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6166.65594211405,325069.5580212431,1.0
 ,490,20685.946238189703,41889.041132334154,3723.470322874147,3723.470322874147,0.0,15850.813164475241,0.0,29787.762582993175,0.0,0.0,64018.22324476064,0.0,48477.097390567724,138183.83136137697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3723.4703228741473,186660.9287519447,1.0
 ,491,13930.372785020543,28209.004889666598,2507.4671013036977,2507.4671013036977,0.0,10674.28745024984,0.0,20059.736810429582,0.0,0.0,64018.22324476064,0.0,0.0,125701.58947393192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2507.4671013036977,125701.58947393193,1.0
 ,492,16563.51470879234,33541.117285304485,2981.432647582621,2981.432647582621,0.0,12691.958780759216,0.0,23851.46118066097,0.0,0.0,64018.22324476064,0.0,0.0,149461.91019445698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2981.4326475826215,149461.91019445698,1.0
 ,493,61258.40056505206,30709.401085676454,2729.7245409490183,11026.512101709372,0.0,11620.437370819971,0.0,21837.796327592147,0.0,8296.787560760353,55721.43568400029,0.0,0.0,164038.58146603266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2729.724540949018,164038.58146603266,1.0
 ,494,18036.56081403476,36524.035648420395,3246.5809465262573,3246.5809465262573,0.0,13820.695089362276,0.0,25972.64757221006,0.0,0.0,55721.43568400029,0.0,0.0,162754.03379049356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3246.5809465262573,162754.03379049356,1.0
 ,495,17746.269063568503,35936.19485372622,3194.328431442331,3194.328431442331,0.0,13598.256132650002,0.0,25554.627451538647,0.0,0.0,55721.43568400029,0.0,0.0,160134.56803692685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3194.328431442331,160134.56803692685,1.0
 ,496,61258.40056505206,32468.281531795183,2886.0694694929052,11026.512101709372,0.0,12285.997731631296,0.0,23088.555755943242,0.0,8140.442632216466,47580.99305178382,0.0,0.0,171363.82994621547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886.069469492905,171363.82994621544,1.0
 ,497,21442.36436316867,43420.78783541655,3859.6255853703606,3859.6255853703606,0.0,16430.426116921622,0.0,30877.004682962885,0.0,0.0,47580.99305178382,0.0,0.0,193486.5149788252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3859.6255853703615,193486.51497882523,1.0
 ,498,24411.157843334535,49432.59463275243,4394.008411800216,4394.008411800216,0.0,18705.29380903352,0.0,35152.06729440173,0.0,0.0,47580.99305178382,0.0,0.0,220275.6084966944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4394.008411800217,220275.6084966944,1.0
 ,499,61258.40056505206,47044.497591882624,4181.733119278456,11026.512101709372,0.0,17801.637888768386,0.0,33453.86495422765,0.0,6844.778982430916,40736.21406935291,0.0,0.0,232069.7208875741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4181.733119278456,232069.7208875741,1.0
 ,500,20506.856794053656,41526.385007958655,3691.2342229296582,3691.2342229296582,0.0,15713.584087011553,0.0,29529.873783437266,0.0,0.0,40736.21406935291,0.0,0.0,185044.90395969278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3691.234222929658,185044.90395969278,1.0
 ,501,61258.40056505206,63530.00343526828,5647.111416468291,11026.512101709372,0.0,24039.753299905515,0.0,45176.89133174633,0.0,5379.40068524108,35356.813384111825,0.0,150160.76508785613,150566.50833024055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5647.111416468294,300727.2734180967,1.0
 ,502,61258.40056505206,141166.0539292572,12548.093682600642,11026.512101709372,0.0,53417.23480683093,0.0,100384.74946080513,1521.5815808912703,0.0,36878.3949650031,0.0,487135.71036375366,138354.43447826302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12548.093682600644,625490.1448420167,1.0
 ,503,61258.40056505206,179390.92303233553,15945.859825096493,11026.512101709372,0.0,67881.52527543576,0.0,127566.87860077195,4919.347723387123,0.0,41797.74268839022,0.0,653849.6306581452,134030.37615294367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15945.859825096497,787880.0068110889,1.0
 ,504,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,46980.37690429687,0.0,737797.77491986,95791.66911564369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33126.15297661768,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,505,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,52163.01112020352,0.0,800463.2910588866,85390.21596253742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85390.21596253803,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,506,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,57345.64533611017,0.0,838299.0743881101,70605.5091526114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102176.00324563659,5966.942129713207,0.0,5966.942129713207,16209.14631761602,800761.6381653716,1.0
 ,507,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,62528.27955201681,0.0,848940.3884494542,55577.335776642765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104054.43316721101,0.0,0.0,5966.942129713207,16209.14631761602,800463.291058886,1.0
 ,508,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,67710.91376792346,0.0,844210.9155333013,37648.38742191894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77520.01132984213,0.0,83486.95345955534,16209.14631761602,804339.2916253781,1.0
 ,509,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,72893.5479838301,0.0,825293.0238686894,7561.443693176229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30848.73952664734,0.0,114335.69298620269,16209.14631761602,802005.7280352183,1.0
 ,510,61258.40056505206,127802.75010491998,11360.244453770665,11026.512101709372,0.0,48360.56063970172,0.0,90881.95563016532,333.7323520612933,0.0,73227.2803358914,0.0,568719.1181673921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,11360.244453770669,568719.1181673921,1.0
 ,511,49619.71871732865,100479.93040259051,8931.549369119157,8931.549369119157,0.0,38021.60566434025,0.0,71452.39495295325,0.0,0.0,73227.2803358914,0.0,444570.4541183772,3176.178959857779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,8931.549369119159,447746.6330782349,1.0
 ,512,61258.40056505206,89212.07865017466,7929.962546682193,11026.512101709372,0.0,33757.85056122609,0.0,63439.70037345754,0.0,3096.549555027179,70130.73078086422,0.0,325151.26298551523,82534.71979288457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,7929.9625466821935,407685.98277839983,1.0
 ,513,57320.36547330715,116073.74008344699,10317.665785195288,10317.665785195288,0.0,43922.30324757634,0.0,82541.3262815623,0.0,0.0,70130.73078086422,0.0,219920.4906011121,297313.4097701171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,10317.66578519529,517233.9003712293,1.0
 ,514,61258.40056505206,106886.8997064856,9501.05775168761,11026.512101709372,0.0,40446.00284893415,0.0,76008.46201350087,0.0,1525.4543500217624,68605.27643084244,0.0,62665.516139026564,418631.18666639266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,9501.05775168761,481296.7028054192,1.0
 ,515,61258.40056505206,110575.65020267192,9828.946684681949,11026.512101709372,0.0,41841.826036691054,0.0,78631.57347745559,0.0,1197.5654170274229,67407.71101381502,0.0,0.0,496659.32396911975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,9828.946684681952,496659.32396911975,1.0
 ,516,58762.90635052336,118994.8853598098,10577.323143094205,10577.323143094205,0.0,45027.66462015203,0.0,84618.58514475364,0.0,0.0,67407.71101381502,0.0,0.0,530250.7581355944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,10577.323143094205,530250.7581355944,1.0
 ,517,56945.15110287123,115313.93098331423,10250.12719851682,10250.12719851682,0.0,43634.791484086105,0.0,82001.01758813456,0.0,0.0,67407.71101381502,0.0,0.0,513848.1300487025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,10250.127198516822,513848.1300487025,1.0
 ,518,61258.40056505206,110955.59692656429,9862.719726805715,11026.512101709372,0.0,41985.597877011925,0.0,78901.75781444572,0.0,1163.7923749036563,66243.91863891136,0.0,0.0,498241.69653337466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,9862.719726805713,498241.6965333746,1.0
 ,519,55836.58120257966,113069.07693522381,10050.584616464339,10050.584616464339,0.0,42785.338712288685,0.0,80404.67693171471,0.0,0.0,66243.91863891136,0.0,0.0,503844.88026780274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,10050.58461646434,503844.8802678028,1.0
 ,520,54479.212832037905,110320.40598487675,9806.258309766823,9806.258309766823,0.0,41745.241624677365,0.0,78450.06647813458,0.0,0.0,66243.91863891136,0.0,0.0,491596.5819406961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,9806.258309766825,491596.5819406961,1.0
 ,521,61258.40056505206,100402.19836591963,8924.639854748411,11026.512101709372,0.0,37992.19186166398,0.0,71397.11883798729,0.0,2101.87224696096,64142.046391950396,0.0,0.0,454289.7230278899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,8924.639854748413,454289.7230278899,1.0
 ,522,47863.771017560386,96924.13631055978,8615.47878316087,8615.47878316087,0.0,36676.09317991582,0.0,68923.83026528696,0.0,0.0,64142.046391950396,0.0,0.0,431901.7292626448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,8615.47878316087,431901.7292626448,1.0
 ,523,61258.40056505206,91918.62737105142,8170.544655204571,11026.512101709372,0.0,34782.00859720586,0.0,65364.35724163657,0.0,2855.9674465048,61286.078945445595,0.0,0.0,418958.0063817624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,8170.544655204571,418958.0063817624,1.0
 ,524,38849.18291981983,78669.59541263516,6992.85292556757,6992.85292556757,0.0,29768.574904141144,0.0,55942.82340454056,0.0,0.0,61286.078945445595,0.0,0.0,350558.03015092673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,6992.85292556757,350558.03015092673,1.0
 ,525,61258.40056505206,110845.1568918364,9852.902834829903,11026.512101709372,0.0,41943.8073678709,0.0,78823.22267863923,0.0,1173.6092668794681,60112.469678566136,0.0,117054.45467478548,272108.38145484246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,0.0,9852.902834829903,503498.52911583066,1.0
 ,526,61258.40056505206,154702.3618912169,13751.321056997058,11026.512101709372,0.0,58539.373739636474,0.0,110010.56845597646,2724.8089552876863,0.0,62837.27863385382,0.0,439840.9812022242,243155.1599477422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13751.321056997056,682996.1411499663,1.0
