Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,75,12229.530618759884,19355.777122586853,1720.5135220077204,2201.315511376779,0.0,9765.63475091582,0.0,13764.108176061764,0.0,480.8019893690589,18390.339874555764,0.0,0.0,0.0,91233.25161723289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3382.8291161688458,1720.5135220077207,91233.25161723289,1.0
 ,76,12229.530618759884,24764.79950298876,2201.315511376779,2201.315511376779,0.0,12494.666842574596,0.0,17610.52409101423,0.0,0.0,18390.339874555764,0.0,0.0,0.0,111977.02558340259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3382.8291161688458,0.0,2201.315511376779,115359.85469957144,1.0
 ,77,14315.57132436511,28989.03193183935,2576.80283838572,2576.80283838572,0.0,14625.932910677344,0.0,20614.42270708576,0.0,0.0,18390.339874555764,0.0,0.0,0.0,134839.26102740277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2576.8028383857204,134839.26102740277,1.0
 ,78,14754.969536413424,29878.813311237183,2655.8945165544164,2655.8945165544164,0.0,15074.857275962866,0.0,21247.15613243533,0.0,0.0,18390.339874555764,0.0,0.0,0.0,138977.98024907408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2655.894516554417,138977.98024907408,1.0
 ,79,17319.1749519067,35071.32927761107,3117.4514913432063,3117.4514913432063,0.0,17694.654664864036,0.0,24939.61193074565,0.0,0.0,18390.339874555764,0.0,0.0,0.0,163130.39132044374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3117.4514913432067,163130.39132044374,1.0
 ,80,20604.826342196033,41724.773342946966,3708.868741595286,3708.868741595286,0.0,21051.53897729484,0.0,29670.949932762287,0.0,0.0,18390.339874555764,0.0,0.0,0.0,194078.14711879086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3708.868741595287,194078.14711879086,1.0
 ,81,36861.65687497427,74644.8551718229,6635.098237495369,6635.098237495369,0.0,37660.81759602371,0.0,53080.78589996295,0.0,0.0,18390.339874555764,131525.013775267,0.0,0.0,215677.2361836704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6635.098237495371,347202.24995893746,1.0
 ,82,61147.65309379941,124022.15677109385,11024.191712986121,11006.577556883894,0.0,62573.31216290921,0.0,88193.53370388897,17.614156102229522,0.0,18407.954030657987,325713.7775691166,0.0,0.0,251134.0263284658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11024.191712986121,576847.8038975823,1.0
 ,83,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,19253.109263656264,449664.0523311484,0.0,0.0,245755.55998621046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71683.82327285619,4643.1202975495835,0.0,4643.1202975495835,11851.73278988217,619092.6687469531,1.0
 ,84,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982751,0.0,20098.26449665454,501998.6127862284,0.0,0.0,185216.80315023276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68354.90320438554,0.0,0.0,4643.1202975495835,11851.73278988217,618860.5127320756,1.0
 ,85,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,20943.41972965282,518525.3160878327,0.0,0.0,189042.61203971153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88707.41539546859,0.0,0.0,4643.1202975495835,11851.73278988217,618860.5127320756,1.0
 ,86,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,21788.574962651095,519902.54136296635,0.0,0.0,186931.66472275933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87973.69335365004,0.0,0.0,4643.1202975495835,11851.73278988217,618860.5127320756,1.0
 ,87,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,22633.730195649372,517148.090812699,0.0,0.0,139589.8722892655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36073.76225703701,0.0,40716.88255458659,11851.73278988217,620664.2008449275,1.0
 ,88,61147.65309379941,126601.17805471228,11253.438049307759,11006.577556883894,0.0,63874.514367870834,0.0,90027.50439446207,246.86049242386596,0.0,22880.590688073236,497178.3243232605,0.0,0.0,91307.8862324908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,11253.438049307759,588486.2105557513,1.0
 ,89,57851.12879688638,117148.53581369492,10413.20318343955,10413.20318343955,0.0,59105.34126920287,0.0,83305.6254675164,0.0,0.0,22880.590688073236,433137.34902954416,0.0,0.0,73085.01037702139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,0.0,10413.203183439551,546939.2419611521,1.0
 ,90,34864.82073807921,70601.2619946104,6275.667732854257,6275.667732854257,0.0,35620.69005168076,0.0,50205.34186283406,0.0,0.0,22880.590688073236,263050.027550534,0.0,0.0,65343.89803273028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6275.667732854259,328393.92558326427,1.0
 ,91,12229.530618759884,13824.234988154381,1228.820887835945,2201.315511376779,0.0,6974.787359356824,0.0,9830.56710268756,0.0,972.4946235408338,21908.096064532412,3443.063187834214,0.0,0.0,63290.06639230819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.820887835945,66733.1295801424,1.0
 ,92,12229.530618759884,20607.668518404716,1831.7927571915304,2201.315511376779,0.0,10397.255689819125,0.0,14654.342057532243,0.0,369.52275418524846,21538.573310347165,0.0,0.0,0.0,96778.08725787618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831.7927571915307,96778.08725787619,1.0
 ,93,19871.56307174198,40239.915220277515,3576.881352913557,3576.881352913557,0.0,20302.378559137345,0.0,28615.050823308455,0.0,0.0,21538.573310347165,0.0,0.0,0.0,187171.4945454297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3576.8813529135573,187171.4945454297,1.0
 ,94,61147.65309379941,56296.68820334356,5004.150062519428,11006.577556883894,0.0,28403.555754860266,0.0,40033.20050015542,0.0,6002.427494364469,15536.145815982696,0.0,0.0,0.0,276863.8587261856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5004.150062519428,276863.8587261856,1.0
 ,95,40686.61281768538,82390.3909558129,7323.590307183369,7323.590307183369,0.0,41568.6985835728,0.0,58588.72245746695,0.0,0.0,15536.145815982696,0.0,0.0,0.0,383229.7490430798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7323.59030718337,383229.74904307973,1.0
 ,96,42868.61221043601,86808.93972613293,7716.3501978784825,7716.3501978784825,0.0,43798.00372315826,0.0,61730.80158302786,0.0,0.0,15536.145815982696,0.0,0.0,0.0,403782.13769835996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7716.3501978784825,403782.13769835996,1.0
 ,97,46797.903484810064,94765.75455674037,8423.622627265811,8423.622627265811,0.0,47812.48203236074,0.0,67388.98101812649,0.0,0.0,15536.145815982696,0.0,0.0,0.0,440792.3777923938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8423.622627265811,440792.37779239373,1.0
 ,98,51285.165131948386,103852.4593921955,9231.32972375071,9231.32972375071,0.0,52397.02751200902,0.0,73850.63779000568,0.0,0.0,15536.145815982696,0.0,0.0,0.0,483058.17570064263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9231.329723750712,483058.17570064275,1.0
 ,99,53464.0418961828,108264.68483977018,9623.527541312906,9623.527541312906,0.0,54623.142324492044,0.0,76988.22033050325,0.0,0.0,15536.145815982696,0.0,0.0,0.0,503581.1521227643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9623.527541312904,503581.15212276427,1.0
 ,100,51855.2640735946,105006.90974902906,9333.947533247028,9333.947533247028,0.0,52979.486198710125,0.0,74671.58026597623,0.0,0.0,15536.145815982696,0.0,0.0,0.0,488427.97326319217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9333.947533247028,488427.97326319217,1.0
 ,101,47414.194815476505,96013.74450133993,8534.555066785771,8534.555066785771,0.0,48442.13455907603,0.0,68276.44053428617,0.0,0.0,15536.145815982696,0.0,0.0,0.0,446597.26435414917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8534.555066785771,446597.26435414917,1.0
 ,102,44645.77559038708,90407.69557053383,8036.239606269674,8036.239606269674,0.0,45613.69600518666,0.0,64289.916850157395,0.0,0.0,15536.145815982696,0.0,0.0,0.0,420521.3506468303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8036.2396062696735,420521.3506468302,1.0
 ,103,47399.171187819615,95983.32165533472,8531.85081380753,8531.85081380753,0.0,48426.785219171536,0.0,68254.80651046024,0.0,0.0,15536.145815982696,0.0,0.0,0.0,446455.7558662722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8531.850813807532,446455.7558662722,1.0
 ,104,57674.14775906097,116790.14921209848,10381.346596630976,10381.346596630976,0.0,58924.523282477414,0.0,83050.77277304781,0.0,0.0,15536.145815982696,1377.2252751336857,0.0,0.0,541859.1771016966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10381.346596630978,543236.4023768303,1.0
 ,105,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,16381.301048980973,292660.3709659082,0.0,0.0,575498.908853222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249298.7670870546,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,106,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,17226.4562819792,440712.0880427794,0.0,0.0,542015.9977672828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363867.57307798654,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,107,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,18071.611514977478,477208.55783382204,0.0,0.0,591035.980599279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449384.02570102544,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,108,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,18916.766747975755,479963.00838408945,0.0,0.0,510872.76059948123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371975.25625149504,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,109,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,19761.92198097403,479274.3957465226,0.0,0.0,535767.0084668127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396180.8914812596,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,110,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,20607.07721397231,468256.59354545316,0.0,0.0,523872.4920033148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373268.5728166923,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,111,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,21452.232446970585,470322.4314581537,0.0,0.0,429292.34184687294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280754.260572951,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,112,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982751,0.0,22297.387679968862,468256.59354545316,0.0,0.0,328325.9549030733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177722.03571645083,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,113,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,23142.54291296714,398706.71715120197,0.0,0.0,297085.1236284049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34178.60136521532,40716.88255458659,0.0,40716.88255458659,11851.73278988217,620896.356859805,1.0
 ,114,58994.25315020599,119463.36262916712,10618.965567037078,10618.965567037078,0.0,60273.24855850245,0.0,84951.72453629662,0.0,0.0,23142.54291296714,205895.178632486,0.0,0.0,311094.34050326893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,0.0,10618.96556703708,557706.4016903414,1.0
 ,115,25697.952754603528,52038.35432807214,4625.631495828635,4625.631495828635,0.0,26255.08437032333,0.0,37005.05196662908,0.0,0.0,23142.54291296714,1377.2252751336857,0.0,0.0,240673.3978425241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4625.631495828635,242050.6231176578,1.0
 ,116,29876.9184302834,60500.75982132389,5377.845317451012,5377.845317451012,0.0,30524.650021851943,0.0,43022.7625396081,0.0,0.0,23142.54291296714,0.0,0.0,0.0,281412.56200224126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5377.845317451012,281412.56200224126,1.0
 ,117,43022.52499538276,87120.61311565008,7744.054499168897,7744.054499168897,0.0,43955.25333728265,0.0,61952.43599335117,0.0,0.0,23142.54291296714,0.0,0.0,0.0,405231.8518393225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.054499168898,405231.8518393225,1.0
 ,118,54306.47319739556,109970.608224726,9775.165175531201,9775.165175531201,0.0,55483.83753631509,0.0,78201.32140424961,0.0,0.0,23142.54291296714,0.0,0.0,0.0,511516.0652008437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9775.165175531203,511516.0652008437,1.0
 ,119,60394.51605707348,122298.8950155738,10871.012890273227,10871.012890273227,0.0,61703.86916519083,0.0,86968.10312218581,0.0,0.0,23142.54291296714,0.0,0.0,0.0,568859.7213988288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10871.012890273229,568859.7213988288,1.0
 ,120,60805.9766581859,123132.10273282645,10945.075798473463,10945.075798473463,0.0,62124.25023213537,0.0,87560.6063877877,0.0,0.0,23142.54291296714,0.0,0.0,0.0,572735.2945169942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10945.075798473463,572735.2945169942,1.0
 ,121,60783.34980721084,123086.28335960195,10941.002965297952,10941.002965297952,0.0,62101.132831031166,0.0,87528.02372238362,0.0,0.0,23142.54291296714,0.0,0.0,0.0,572522.170793482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10941.002965297954,572522.170793482,1.0
 ,122,61147.65309379941,124977.97794597948,11109.153595198177,11006.577556883894,0.0,63055.55580634484,0.0,88873.22876158541,102.57603831428348,0.0,23245.118951281424,0.0,0.0,0.0,581161.1593539593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11109.153595198175,581161.1593539591,1.0
 ,123,61147.65309379941,124472.42937060985,11064.21594405421,11006.577556883894,0.0,62800.48969845168,0.0,88513.72755243367,57.63838717031641,0.0,23302.757338451738,0.0,0.0,0.0,578879.759063476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11064.21594405421,578879.7590634759,1.0
 ,124,59688.27151509257,120868.74981806245,10743.888872716663,10743.888872716663,0.0,60982.31324153977,0.0,85951.1109817333,0.0,0.0,23302.757338451738,0.0,0.0,0.0,562207.5599176267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10743.888872716663,562207.5599176267,1.0
 ,125,57688.81004677518,116819.84034471975,10383.985808419533,10383.985808419533,0.0,58939.50344858926,0.0,83071.88646735626,0.0,0.0,23302.757338451738,0.0,0.0,0.0,543374.5073812034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10383.985808419533,543374.5073812034,1.0
 ,126,56510.44189220873,114433.64483172266,10171.87954059757,10171.87954059757,0.0,57735.58827243181,0.0,81375.03632478057,0.0,0.0,23302.757338451738,0.0,0.0,0.0,532275.3840853324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10171.879540597574,532275.3840853324,1.0
 ,127,56306.0263964725,114019.70345285682,10135.084751365051,10135.084751365051,0.0,57526.74104874802,0.0,81080.67801092041,0.0,0.0,23302.757338451738,0.0,0.0,0.0,530349.9817550243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10135.084751365051,530349.9817550243,1.0
 ,128,57873.84142069301,117194.52887690335,10417.291455724742,10417.291455724742,0.0,59128.54630269363,0.0,83338.33164579794,0.0,0.0,23302.757338451738,688.6126375668429,0.0,0.0,544428.7168190295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10417.291455724746,545117.3294565964,1.0
 ,129,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,24147.91257145001,231373.84622245922,0.0,0.0,566978.4953658112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179491.82885619474,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,130,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,24993.06780444829,422119.5468284747,0.0,0.0,585724.5597659217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388983.5938623207,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,131,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,25838.223037446565,493046.6484978594,0.0,0.0,581457.3772885911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455643.5130543749,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,132,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,26683.378270444842,510950.57707459736,0.0,0.0,584195.2647974875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476285.32914000924,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,133,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,27528.53350344312,515082.25289999845,0.0,0.0,553030.8923401934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449252.6325081162,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,134,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,28373.688736441396,502687.2254237953,0.0,0.0,487745.7455221225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371572.4582138421,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,135,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,29218.843969439673,486849.13475975784,0.0,0.0,371279.51365708665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239268.13568476884,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,136,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982878,0.0,30063.99920243796,455861.56606925,0.0,0.0,275490.41846247547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69738.74511733389,40716.88255458659,0.0,40716.88255458659,11851.73278988217,620896.356859805,1.0
 ,137,61147.65309379941,125080.99945528142,11118.311062691682,11006.577556883894,0.0,63107.53359183798,0.0,88946.48850153346,111.7335058077891,0.0,30175.73270824575,364276.0852728599,0.0,0.0,217349.98153549316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,11118.311062691684,581626.0668083531,1.0
 ,138,41576.877993369264,84193.17793657276,7483.838038806468,7483.838038806468,0.0,42478.26470826551,0.0,59870.70431045174,0.0,0.0,30175.73270824575,167332.8709287428,0.0,0.0,185601.30301881963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,0.0,7483.838038806468,393651.05650214903,1.0
 ,139,20182.004278738572,40868.558664445605,3632.760770172943,3632.760770172943,0.0,20619.550131501623,0.0,29062.086161383544,0.0,0.0,30175.73270824575,1377.2252751336857,0.0,0.0,188718.33440157239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3632.760770172944,190095.55967670606,1.0
 ,140,26912.99559481253,54498.81607949537,4844.339207066256,4844.339207066256,0.0,27496.469339308063,0.0,38754.713656530046,0.0,0.0,30175.73270824575,0.0,0.0,0.0,253495.18756976392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4844.339207066256,253495.18756976392,1.0
 ,141,40773.30609769114,82565.94484782455,7339.195097584405,7339.195097584405,0.0,41657.271373889074,0.0,58713.56078067524,0.0,0.0,30175.73270824575,0.0,0.0,0.0,384046.3184657839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7339.195097584406,384046.31846578396,1.0
 ,142,52521.53207886207,106356.10245969568,9453.875774195172,9453.875774195172,0.0,53660.19889433179,0.0,75631.00619356138,0.0,0.0,30175.73270824575,0.0,0.0,0.0,494703.59324655676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9453.875774195174,494703.5932465568,1.0
 ,143,59273.73492509365,120029.31322331465,10669.272286516858,10669.272286516858,0.0,60558.78949826968,0.0,85354.17829213486,0.0,0.0,30175.73270824575,0.0,0.0,0.0,558303.01386789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10669.272286516858,558303.01386789,1.0
 ,144,59900.31240338573,121298.13261685609,10782.056232609431,10782.056232609431,0.0,61198.95117629113,0.0,86256.44986087545,0.0,0.0,30175.73270824575,0.0,0.0,0.0,564204.7862970154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10782.056232609433,564204.7862970155,1.0
 ,145,58121.04950745378,117695.1252525939,10461.78891134168,10461.78891134168,0.0,59381.11386077537,0.0,83694.31129073344,0.0,0.0,30175.73270824575,0.0,0.0,0.0,547445.7978763013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10461.78891134168,547445.7978763013,1.0
 ,146,61147.65309379941,106344.06956640586,9452.806183680521,11006.577556883894,0.0,53654.12789857063,0.0,75622.44946944417,0.0,1553.7713732033717,28621.961335042375,0.0,0.0,0.0,498532.0520134157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9452.806183680521,498532.05201341567,1.0
 ,147,42107.106496908054,85266.89065623881,7579.27916944345,7579.27916944345,0.0,43019.988565761014,0.0,60634.2333555476,0.0,0.0,28621.961335042375,0.0,0.0,0.0,396609.4677885331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7579.27916944345,396609.467788533,1.0
 ,148,33372.69190918463,67579.70111609888,6007.084543653234,6007.084543653234,0.0,34096.21186977575,0.0,48056.67634922587,0.0,0.0,28621.961335042375,0.0,0.0,0.0,314339.47088585433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6007.084543653234,314339.47088585433,1.0
 ,149,33317.595154787,67468.13018844368,5997.16712786166,5997.16712786166,0.0,34039.92061774278,0.0,47977.33702289328,0.0,0.0,28621.961335042375,0.0,0.0,0.0,313820.511112636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5997.167127861662,313820.511112636,1.0
