Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,31,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,55217.326258183035,733346.1448380129,294639.0061699802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166353.5996827284,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,32,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,60822.32845381236,682683.1987352142,382101.56783866655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202604.1524434492,522.9169573017249,0.0,522.9169573017249,16633.031562863118,861657.6971731299,1.0
 ,33,61266.82981796551,156614.41259110993,13921.281119209772,11028.029367233792,0.0,79017.19163263465,0.0,111370.24895367818,2893.2517519759804,0.0,63715.58020578834,411636.43708524044,312324.6287478259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.9169573017249,13921.281119209772,723961.0658330662,1.0
 ,34,61266.82981796551,78568.71451974781,6983.885735088695,11028.029367233792,0.0,39640.535432363424,0.0,55871.08588070956,0.0,4044.1436321450974,59671.436573643245,150722.2646558265,224841.74015597437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.9169573017249,6983.885735088695,375564.00481180084,1.0
 ,35,61266.82981796551,40152.207125035675,3569.085077780949,11028.029367233792,0.0,20258.126901484666,0.0,28552.680622247593,0.0,7458.944289452843,52212.492284190404,0.0,205410.8908093883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.9169573017249,3569.0850777809487,205410.8908093883,1.0
 ,36,61266.82981796551,48139.57018762528,4279.072905566692,11028.029367233792,0.0,24288.01781199654,0.0,34232.58324453353,0.0,6748.9564616671005,45463.53582252331,0.0,240788.25304077478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.9169573017249,4279.072905566692,240788.25304077475,1.0
 ,37,61266.82981796551,63933.24764413465,5682.955346145302,11028.029367233792,0.0,32256.45454472073,0.0,45463.64276916242,0.0,5345.07402108849,40118.461801434816,0.0,310741.08277523087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.9169573017249,5682.955346145302,310741.0827752308,1.0
 ,38,61266.82981796551,80759.67288712157,7178.637589966363,11028.029367233792,0.0,40745.94696064907,0.0,57429.1007197309,0.0,3849.3917772674295,36269.070024167384,0.0,385268.12458062713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.9169573017249,7178.637589966363,385268.12458062713,1.0
 ,39,61266.82981796551,88247.7565168225,7844.245023717555,11028.029367233792,0.0,44523.93475462084,0.0,62753.96018974044,0.0,3183.7843435162367,33085.28568065115,0.0,418434.09499051084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.9169573017249,7844.245023717556,418434.0949905108,1.0
 ,40,61266.82981796551,88866.21977526086,7899.2195355787435,11028.029367233792,0.0,44835.97008394494,0.0,63193.75628462995,0.0,3128.8098316550486,29956.4758489961,0.0,421173.37183934404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.9169573017249,7899.2195355787435,421173.37183934404,1.0
 ,41,61266.82981796551,94017.4188399736,8357.103896886543,11028.029367233792,0.0,47434.921718728016,0.0,66856.83117509235,0.0,2670.925470347249,27285.550378648848,0.0,443988.8910301343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.9169573017249,8357.103896886543,443988.8910301342,1.0
 ,42,61266.82981796551,109703.20839755071,9751.396302004508,11028.029367233792,0.0,55348.92541017758,0.0,78011.17041603607,0.0,1276.6330652292836,26008.917313419566,0.0,513463.86727890285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.9169573017249,9751.396302004508,513463.86727890285,1.0
 ,43,61266.82981796551,123361.13928259393,10965.434602897238,11028.029367233792,0.0,62239.80680604471,0.0,87723.4768231779,0.0,62.59476433655436,25946.322549083012,0.0,573957.1194905734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.9169573017249,10965.434602897238,573957.1194905734,1.0
 ,44,61266.82981796551,124065.33038138016,11028.029367233792,11028.029367233792,0.0,62595.094688419,0.0,88224.23493787034,0.0,0.0,25946.322549083012,0.0,576579.3281228441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.9169573017249,0.0,11028.029367233792,577102.2450801458,1.0
 ,45,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,31551.324744712336,335642.01793104224,547259.6927800808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21270.159385858336,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,46,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,37156.32694034166,595289.6167078861,484390.9549704954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218049.0203531168,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,47,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,42761.32913597099,771343.3544151121,404393.7703855862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314105.5734754335,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,48,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,48366.33133160032,851137.4945270203,344950.0168005222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334455.96000227774,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,49,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,53971.333527229646,900533.866977249,347079.8815148492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385982.1971668335,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,50,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,59576.335722858974,916999.3244606587,413213.33368583256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468581.10682122654,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,51,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,65181.3379184883,919532.4717657986,383683.4345174856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441584.3549580195,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,52,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,70786.34011411763,909399.8825452388,264344.21299197536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312112.54421194945,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,53,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,76391.34230974695,887868.1304515493,165424.24760735783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191660.82673364237,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,54,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,53015.6972336937,47410.695038064376,81996.34450537627,848604.3472218803,86877.62718377254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27889.87594724535,0.0,27889.87594724535,16633.031562863118,907592.0984584076,1.0
 ,55,61266.82981796551,177493.53081767802,15777.202739349159,11028.029367233792,0.0,89551.40274854582,0.0,126217.62191479327,4749.173372115367,0.0,86745.51787749164,770076.780762542,48105.94587196319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27889.87594724535,15777.202739349159,818182.7266345052,1.0
 ,56,61266.82981796551,124065.33038138016,11028.029367233792,11028.029367233792,0.0,62595.094688419,0.0,88224.23493787034,0.0,0.0,86745.51787749164,662418.0202940947,11191.736906106711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96533.65796792065,0.0,0.0,27889.87594724535,11028.029367233792,577076.0992322807,1.0
 ,57,61266.82981796551,103369.92081886082,9188.437406120962,11028.029367233792,0.0,52153.570717142575,0.0,73507.4992489677,0.0,1839.5919611128302,84905.92591637881,482564.5616291588,2848.1194157967298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27889.87594724535,9188.437406120962,485412.6810449555,1.0
 ,58,61266.82981796551,32479.30697301181,2887.0495087121612,11028.029367233792,0.0,16386.893011450225,0.0,23096.39606969729,0.0,8140.97985852163,76764.94605785717,168454.2957918061,2972.0414275765224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27889.87594724535,2887.0495087121612,171426.33721938264,1.0
 ,59,61266.82981796551,0.0,0.0,11028.029367233792,0.0,0.0,0.0,0.0,0.0,11028.029367233792,65736.91669062339,0.0,1074.6912682013992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27889.87594724535,0.0,0.0,28964.56721544675,1.0
 ,60,61266.82981796551,99683.45719061155,8860.751750276582,11028.029367233792,0.0,50293.626934569875,0.0,70886.01400221266,0.0,2167.27761695721,63569.63907366618,0.0,469084.71922483476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8860.751750276582,469084.71922483476,1.0
 ,61,61266.82981796551,123499.04550496711,10977.692933774855,11028.029367233792,0.0,62309.38509210607,0.0,87821.54347019884,0.0,50.33643345893688,63519.30264020724,0.0,574567.9291338348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10977.692933774855,574567.9291338347,1.0
 ,62,61266.82981796551,98958.83906722005,8796.34125041956,11028.029367233792,0.0,49928.03293738142,0.0,70370.73000335648,0.0,2231.6881168142318,61287.614523393015,0.0,465875.26478664664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8796.34125041956,465875.2647866466,1.0
 ,63,61266.82981796551,90528.60027366091,8046.986690992081,11028.029367233792,0.0,45674.69645807105,0.0,64375.89352793665,0.0,2981.042676241711,58306.5718471513,0.0,428536.33213017427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8046.986690992081,428536.3321301742,1.0
 ,64,61266.82981796551,81570.98774534641,7250.7544662530145,11028.029367233792,0.0,41155.28235045211,0.0,58006.035730024116,0.0,3777.2749009807776,54529.29694617052,0.0,388861.57330684795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7250.7544662530145,388861.57330684795,1.0
 ,65,61266.82981796551,71194.3212062775,6328.384107224667,11028.029367233792,0.0,35919.9081926072,0.0,50627.072857797335,0.0,4699.645260009125,49829.65168616139,0.0,342901.58776088856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6328.384107224667,342901.58776088856,1.0
 ,66,61266.82981796551,77931.11972946028,6927.210642618692,11028.029367233792,0.0,39318.84760750369,0.0,55417.685140949536,0.0,4100.8187246151,45728.83296154629,0.0,372739.991219819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6927.210642618692,372739.99121981894,1.0
 ,67,61266.82981796551,80101.75800477665,7120.156267091258,11028.029367233792,0.0,40414.00697200998,0.0,56961.250136730065,0.0,3907.873100142534,41820.95986140376,0.0,382354.10991424107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7120.156267091258,382354.109914241,1.0
 ,68,61266.82981796551,82446.27687895193,7328.557944795728,11028.029367233792,0.0,41596.894894660545,0.0,58628.463558365824,0.0,3699.471422438064,38121.488438965695,0.0,392738.37476110907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7328.557944795727,392738.37476110907,1.0
 ,69,61266.82981796551,137128.32084592764,12189.184075193569,11028.029367233792,0.0,69185.80881079868,0.0,97513.47260154855,1161.1547079597767,0.0,39282.643146925475,189986.0478854956,446039.69870482554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12189.184075193569,636025.7465903212,1.0
 ,70,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,44887.6453425548,497763.44545999845,500018.07731212914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136149.97144686285,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,71,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,50492.64753818413,732079.571185443,543248.3486042584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413696.3684644366,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,72,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,56097.64973381346,776409.6490253919,473590.29475405824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388368.3924541854,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,73,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,61702.651929442785,892934.4250618292,438750.1332887704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470053.0070253348,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,74,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,67307.6541250721,968928.8442160275,416702.2257817272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523999.51867248997,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,75,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,72912.65632070143,995526.8909199969,419954.5861516093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553849.9257463415,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,76,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,78517.65851633075,998060.0382251368,422785.9210138517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559214.4079137237,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,77,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,84122.66071196007,986660.8753520071,440833.6473886192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565862.9714153616,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,78,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,89727.66290758939,957529.6813428978,466359.45368421543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562257.5837018485,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,79,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,95332.66510321871,909399.8825452388,485825.7258161767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533594.0570361507,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,80,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,100937.66729884803,810607.1376447811,525191.8122559824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474167.39857549884,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,81,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,106542.66949447735,624420.8107169955,540626.8569938052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303416.1163855359,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,82,61266.82981796551,173223.3596102764,15397.631965357905,11028.029367233792,0.0,87396.95903537146,0.0,123181.05572286324,4369.602598124113,0.0,110912.27209260146,259647.59877684395,539265.0313573265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15397.631965357905,798912.6301341705,1.0
 ,83,61266.82981796551,111389.33224665932,9901.273977480829,11028.029367233792,0.0,56199.631096181176,0.0,79210.19181984663,0.0,1126.7553897529633,109785.5167028485,0.0,520931.9908272464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9901.273977480829,520931.9908272464,1.0
 ,84,61266.82981796551,113756.42045641456,10111.68181834796,11028.029367233792,0.0,57393.90600094302,0.0,80893.45454678369,0.0,916.3475488858312,108869.16915396266,0.0,531416.219022954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10111.68181834796,531416.219022954,1.0
 ,85,61266.82981796551,117107.44965502921,10409.551080447041,11028.029367233792,0.0,59084.6119326174,0.0,83276.40864357633,0.0,618.4782867867507,108250.69086717592,0.0,546258.4858484847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10409.551080447041,546258.4858484847,1.0
 ,86,61266.82981796551,105130.25731906408,9344.911761694586,11028.029367233792,0.0,53041.71915937847,0.0,74759.29409355669,0.0,1683.1176055392061,106567.57326163672,0.0,493209.5047937725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9344.911761694586,493209.50479377253,1.0
 ,87,61266.82981796551,87258.51489559517,7756.312435164016,11028.029367233792,0.0,44024.82938199095,0.0,62050.49948131213,0.0,3271.716932069776,103295.85632956694,0.0,414052.57897649147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7756.312435164016,414052.57897649147,1.0
 ,88,61266.82981796551,75752.1788499663,6733.527008885893,11028.029367233792,0.0,38219.49930243633,0.0,53868.21607108715,0.0,4294.502358347899,99001.35397121904,0.0,363089.0989077269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6733.527008885893,363089.0989077269,1.0
 ,89,61266.82981796551,72241.01566814035,6421.423614945809,11028.029367233792,0.0,36448.000438432406,0.0,51371.388919566474,0.0,4606.605752287983,94394.74821893105,0.0,347537.57198155613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6421.423614945809,347537.57198155613,1.0
 ,90,61266.82981796551,84415.1947882821,7503.57287006952,11028.029367233792,0.0,42590.27961051459,0.0,60028.58296055616,0.0,3524.456497164272,90870.29172176679,0.0,401459.04033451725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7503.57287006952,401459.0403345173,1.0
 ,91,61266.82981796551,83933.32441109118,7460.73994765255,11028.029367233792,0.0,42347.15994287586,0.0,59685.9195812204,0.0,3567.2894195812423,87303.00230218554,0.0,399324.7561222092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7460.73994765255,399324.75612220913,1.0
 ,92,61266.82981796551,77851.15520505304,6920.102684893604,11028.029367233792,0.0,39278.502839456094,0.0,55360.821479148835,0.0,4107.926682340188,83195.07561984536,0.0,372385.8150137986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6920.102684893604,372385.8150137986,1.0
 ,93,61266.82981796551,116742.48288811241,10377.109590054437,11028.029367233792,0.0,58900.474033148974,0.0,83016.8767204355,0.0,650.9197771793552,82544.155842666,205184.93171633524,339457.05549368047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10377.109590054437,544641.9872100156,1.0
 ,94,61266.82981796551,187055.8379708318,16627.18559740727,11028.029367233792,0.0,94375.90545088366,0.0,133017.48477925817,5599.156230173479,0.0,88143.31207283949,531960.9340793876,329373.8285408692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16627.18559740727,861334.7626202566,1.0
 ,95,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,93748.3142684688,863803.23105272,384661.49393851793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386833.1736659732,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,96,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,99353.31646409813,973995.1388263074,345237.7160773379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457601.30357838055,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,97,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,104958.31865972745,1.0170586430136864e6,307519.3078150045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462946.39950342616,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,98,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,110563.32085535677,1.030990953191956e6,287605.9657191839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456965.3675858752,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,99,61266.82981796551,169433.9537327362,15060.79588735433,11028.029367233792,0.0,85485.07745662317,0.0,120486.36709883464,4032.766520120538,0.0,114596.0873754773,1.032257526844526e6,307062.7170868526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557508.1499098034,0.0,0.0,0.0,15060.79588735433,781812.0940215752,1.0
 ,100,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,120201.08957110663,1.0271912322342462e6,342784.4296960167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508344.1106049982,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,101,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,125806.09176673595,1.0145254957085465e6,371563.1896038235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524457.1339871052,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,102,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,131411.09396236527,986660.8753520071,384672.0254329437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509701.3494596861,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,103,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,137016.0961579946,934731.3555966383,389060.80811703304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462160.6123884066,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,104,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,142621.0983536239,842271.4789590305,388521.98304754356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369161.9106813093,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,105,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,148226.10054925323,670017.4622095145,402020.58881887124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210406.49970312096,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
