Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_tank,H2_from_tank,H2_stored_tank,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,69,73445.51259992008,171417.38934829328,15237.101275403847,13220.192267985616,0.0,86485.78683919222,0.0,121896.81020323078,2016.909007418232,0.0,195651.42074708478,0.0,799345.8491844103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15237.101275403851,799345.8491844103,1.0
 ,70,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,198717.60393623813,0.0,878406.2546499517,0.0,0.0,0.0,23104.580742698512,0.0,0.0,0.0,16286.375457138964,855301.6739072532,1.0
 ,71,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,201783.78712539148,0.0,879462.9550875226,0.0,0.0,0.0,24161.281180269434,0.0,0.0,0.0,16286.375457138964,855301.6739072532,1.0
 ,72,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,204849.97031454483,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,0.0,16286.375457138964,855301.6739072532,1.0
 ,73,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,207916.15350369818,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.523285278796,0.0,54574.523285278796,16286.375457138964,858030.4000715171,1.0
 ,74,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,210982.33669285153,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,54574.523285278796,16286.375457138964,855301.6739072532,1.0
 ,75,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,214048.51988200488,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,54574.523285278796,16286.375457138964,855301.6739072532,1.0
 ,76,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,217114.70307115823,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527867,0.0,109149.04657055944,16286.375457138964,858030.4000715171,1.0
 ,77,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,220180.88626031158,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,109149.04657055944,16286.375457138964,855301.6739072532,1.0
 ,78,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,223247.06944946494,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,109149.04657055944,16286.375457138964,855301.6739072532,1.0
 ,79,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,226313.2526386183,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,109149.04657055944,16286.375457138964,855301.6739072532,1.0
 ,80,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,229379.43582777164,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527878,0.0,163723.56985583823,16286.375457138964,858030.4000715171,1.0
 ,81,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,15760.673716698682,12694.490527545333,232445.619016925,0.0,912604.9233567958,0.0,0.0,0.0,0.0,12259.554860127653,0.0,175983.12471596588,16286.375457138964,900345.3684966682,1.0
 ,82,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,235511.80220607834,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,175983.12471596588,16286.375457138964,855301.6739072532,1.0
 ,83,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,238577.9853952317,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,175983.12471596588,16286.375457138964,855301.6739072532,1.0
 ,84,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,241644.16858438504,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,175983.12471596588,16286.375457138964,855301.6739072532,1.0
 ,85,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,244710.3517735384,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,175983.12471596588,16286.375457138964,855301.6739072532,1.0
 ,86,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,247776.53496269175,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,175983.12471596588,16286.375457138964,855301.6739072532,1.0
 ,87,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,250842.7181518451,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527878,0.0,230557.64800124467,16286.375457138964,858030.4000715171,1.0
 ,88,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,253908.90134099845,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,230557.64800124467,16286.375457138964,855301.6739072532,1.0
 ,89,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,256975.0845301518,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,230557.64800124467,16286.375457138964,855301.6739072532,1.0
 ,90,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.183189153351,0.0,260041.26771930515,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,230557.64800124467,16286.375457138964,855301.6739072532,1.0
 ,91,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,263107.4509084585,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527878,0.0,285132.17128652346,16286.375457138964,858030.4000715171,1.0
 ,92,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,266173.63409761194,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,285132.17128652346,16286.375457138964,855301.6739072532,1.0
 ,93,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,269239.81728676526,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,285132.17128652346,16286.375457138964,855301.6739072532,1.0
 ,94,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,272306.0004759186,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527867,0.0,339706.69457180216,16286.375457138964,858030.4000715171,1.0
 ,95,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,275372.18366507196,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,339706.69457180216,16286.375457138964,855301.6739072532,1.0
 ,96,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,278438.3668542253,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.523285278796,0.0,394281.217857081,16286.375457138964,858030.4000715171,1.0
 ,97,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,281504.5500433786,0.0,907897.8032257976,0.0,0.0,0.0,52596.12931854441,0.0,0.0,394281.217857081,16286.375457138964,855301.6739072532,1.0
 ,98,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,15294.078718289567,12227.895529136218,284570.7332325318,0.0,898099.3082592299,0.0,0.0,0.0,0.0,0.0,0.0,394281.217857081,16286.375457138964,898099.3082592299,1.0
 ,99,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,287636.91642168513,0.0,860250.2198589585,0.0,0.0,0.0,0.0,4712.900906386145,0.0,398994.1187634671,16286.375457138964,855537.3189525724,1.0
 ,100,73445.51259992008,161000.96823287135,14311.197176255233,13220.192267985616,0.0,81230.3551724247,0.0,114489.57741004186,1091.0049082696164,0.0,288727.92132995476,0.0,749969.1196470005,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,14311.197176255235,749969.1196470005,1.0
 ,101,73445.51259992008,133775.99511693328,11891.199565949626,13220.192267985616,0.0,67494.44873633007,0.0,95129.59652759701,0.0,1328.9927020359883,287398.92862791877,0.0,625566.6590420478,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,11891.19956594963,625566.6590420479,1.0
 ,102,73445.51259992008,103485.62745972445,9198.722440864396,13220.192267985616,0.0,52211.94857434631,0.0,73589.77952691517,0.0,4021.4698271212183,283377.4588007975,0.0,470615.94942367816,0.0,0.0,0.0,0.0,0.0,21883.813547349593,377110.30521611753,9198.722440864396,492499.7629710277,1.0
 ,103,73445.51259992008,51857.08528631805,4609.51869211716,13220.192267985616,0.0,26163.628096456996,0.0,36876.14953693728,0.0,8610.673575868455,274766.78522492904,0.0,262734.1542506144,0.0,0.0,0.0,0.0,0.0,0.0,377110.30521611753,4609.518692117161,262734.15425061446,1.0
 ,104,73445.51259992008,31382.780049330802,2789.5804488294048,13220.192267985616,0.0,15833.6586275557,0.0,22316.643590635238,0.0,10430.611819156211,264336.17340577283,0.0,172050.04397179172,0.0,0.0,0.0,0.0,0.0,0.0,377110.30521611753,2789.5804488294043,172050.0439717917,1.0
 ,105,73445.51259992008,15333.00687626877,1362.933944557224,13220.192267985616,0.0,7736.013069306803,0.0,10903.471556457793,0.0,11857.258323428392,252478.91508234444,0.0,100962.92362610446,0.0,0.0,0.0,0.0,0.0,0.0,377110.30521611753,1362.9339445572236,100962.92362610444,1.0
 ,106,73445.51259992008,15398.073524267664,1368.71764660157,13220.192267985616,0.0,7768.841362110511,0.0,10949.74117281256,0.0,11851.474621384044,240627.44046096038,0.0,101251.11465453292,0.0,0.0,0.0,0.0,0.0,0.0,377110.30521611753,1368.7176466015706,101251.11465453292,1.0
 ,107,69165.02023950066,8024.970566775288,713.3307170466923,12449.70364311012,0.0,4048.8651499570246,0.0,5706.645736373538,0.0,11736.372926063426,228891.06753489695,0.0,66668.1912431175,0.0,0.0,0.0,0.0,0.0,0.0,377110.30521611753,713.330717046692,66668.1912431175,1.0
 ,108,73445.51259992008,12925.540900309461,1148.9369689163966,13220.192267985616,0.0,6521.366235569466,0.0,9191.495751331173,0.0,12071.255299069218,216819.81223582773,0.0,90299.85557425137,0.0,0.0,0.0,0.0,0.0,0.0,377110.30521611753,1148.9369689163968,90299.85557425137,1.0
 ,109,73445.51259992008,26871.492454740393,2388.577107088035,13220.192267985616,0.0,13557.563659831685,0.0,19108.61685670428,0.0,10831.615160897582,205988.19707493015,0.0,152068.79933408502,0.0,0.0,0.0,0.0,0.0,0.0,377110.30521611753,2388.577107088035,152068.79933408502,1.0
 ,110,73445.51259992008,42639.31015314052,3790.1609025013795,13220.192267985616,0.0,21512.953282597828,0.0,30321.287220011036,0.0,9430.031365484236,196558.16570944592,0.0,221907.0918899156,0.0,0.0,0.0,0.0,0.0,0.0,377110.30521611753,3790.16090250138,221907.09188991558,1.0
 ,111,73445.51259992008,148727.16301483815,13220.192267985614,13220.192267985616,0.0,75037.81131308633,0.0,105761.53814388491,0.0,0.0,196558.16570944592,0.0,333533.08356787317,0.0,0.0,0.0,0.0,0.0,377110.30521611753,0.0,13220.192267985614,710643.3887839906,1.0
 ,112,55012.637310175436,111400.59055310527,9902.27471583158,9902.27471583158,0.0,56205.31128706004,0.0,79218.19772665264,0.0,0.0,196558.16570944592,0.0,518167.46911437437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9902.27471583158,518167.46911437437,1.0
 ,113,73445.51259992008,155144.26453178786,13790.601291714476,13220.192267985616,0.0,78275.45293177136,0.0,110324.81033371581,570.4090237288591,0.0,197128.57473317484,0.0,722206.7172417254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13790.601291714478,722206.7172417255,1.0
 ,114,73445.51259992008,171721.3705092492,15264.121823044374,13220.192267985616,0.0,86639.15546759985,0.0,122112.97458435499,2043.9295550587567,0.0,199172.5042882336,0.0,800786.8043265527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15264.121823044376,800786.8043265527,1.0
 ,115,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.183189153322,0.0,202238.68747738693,0.0,896370.1620886591,0.0,0.0,0.0,41068.48818140605,0.0,0.0,0.0,16286.375457138964,855301.6739072531,1.0
 ,116,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533475,0.0,205304.8706665403,0.0,910011.2041009397,0.0,0.0,0.0,0.0,52104.314470177604,0.0,52104.31447017763,16286.375457138964,857906.889630762,1.0
 ,117,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,208371.05385569364,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,52104.31447017763,16286.375457138964,855301.6739072532,1.0
 ,118,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,13866.846958453767,10800.663769300416,211437.237044847,0.0,912604.9233567958,0.0,0.0,0.0,0.0,18572.31072094405,0.0,70676.62519112168,16286.375457138964,894032.6126358518,1.0
 ,119,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,214503.42023400034,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,70676.62519112168,16286.375457138964,855301.6739072532,1.0
 ,120,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,217569.6034231537,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527867,0.0,125251.14847640035,16286.375457138964,858030.4000715171,1.0
 ,121,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,220635.78661230704,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527867,0.0,179825.67176167906,16286.375457138964,858030.4000715171,1.0
 ,122,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,223701.9698014604,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527867,0.0,234400.19504695773,16286.375457138964,858030.4000715171,1.0
 ,123,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,226768.15299061374,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,234400.19504695773,16286.375457138964,855301.6739072532,1.0
 ,124,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,229834.3361797671,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527867,0.0,288974.7183322364,16286.375457138964,858030.4000715171,1.0
 ,125,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,232900.51936892045,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,288974.7183322364,16286.375457138964,855301.6739072532,1.0
 ,126,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,235966.7025580738,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527867,0.0,343549.2416175151,16286.375457138964,858030.4000715171,1.0
 ,127,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,239032.88574722715,0.0,897618.9898785158,0.0,0.0,0.0,0.0,40302.205686916794,0.0,383851.4473044319,16286.375457138964,857316.784191599,1.0
 ,128,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,242099.0689363805,0.0,871201.4789392402,0.0,0.0,0.0,0.0,15142.67145903526,0.0,398994.1187634671,16286.375457138964,856058.8074802049,1.0
 ,129,73445.51259992008,181874.34128517602,16166.60811423787,13220.192267985616,0.0,91761.66765641414,0.0,129332.86491390296,2946.415846252252,0.0,245045.48478263276,0.0,848914.7060741058,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,16166.608114237872,848914.7060741058,1.0
 ,130,73445.51259992008,178631.87556831317,15878.388939405615,13220.192267985616,0.0,90125.73562006626,0.0,127027.11151524492,2658.196671419999,0.0,247703.68145405277,0.0,833544.5178912545,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,15878.388939405619,833544.5178912545,1.0
 ,131,73445.51259992008,169107.13252502852,15031.745113335868,13220.192267985616,0.0,85320.18526329438,0.0,120253.96090668695,1811.5528453502525,0.0,249515.23429940303,0.0,788394.5901041287,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,15031.745113335868,788394.5901041287,1.0
 ,132,73445.51259992008,163513.8791634401,14534.567036750232,13220.192267985616,0.0,82498.2025005943,0.0,116276.53629400185,1314.374768764614,0.0,250829.60906816766,0.0,761881.0154887103,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,14534.567036750233,761881.0154887104,1.0
 ,133,73445.51259992008,166736.07946957255,14820.984841739782,13220.192267985616,0.0,84123.90996171499,0.0,118567.87873391826,1600.7925737541657,0.0,252430.4016419218,0.0,777155.1399954188,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,14820.984841739786,777155.139995419,1.0
 ,134,73445.51259992008,163919.18737804794,14570.594433604261,13220.192267985616,0.0,82702.69400513778,0.0,116564.75546883409,1350.402165618645,0.0,253780.80380754045,0.0,763802.2890115667,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,14570.594433604263,763802.2890115667,1.0
 ,135,73445.51259992008,153320.37756605248,13628.478005871331,13220.192267985616,0.0,77355.24116132567,0.0,109027.82404697065,408.2857378857161,0.0,254189.08954542616,0.0,713560.9863888716,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,13628.478005871333,713560.9863888716,1.0
 ,136,73445.51259992008,150179.23890284155,13349.265680252583,13220.192267985616,0.0,75770.43200111366,0.0,106794.12544202067,129.07341226696786,0.0,254318.16295769313,0.0,698671.1165867343,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,13349.265680252589,698671.1165867344,1.0
 ,137,73445.51259992008,150584.5471174494,13385.293077106615,13220.192267985616,0.0,75974.92350565713,0.0,107082.34461685292,165.10080912099906,0.0,254483.26376681414,0.0,700592.3901095907,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,13385.293077106619,700592.3901095907,1.0
 ,138,73445.51259992008,148459.36868201842,13196.388327290528,13220.192267985616,0.0,74902.70014570102,0.0,105571.10661832422,0.0,23.803940695088386,254459.45982611904,0.0,690601.7677907373,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,13196.38832729053,690601.7677907374,1.0
 ,139,73445.51259992008,124710.0421624199,11085.337081103991,13220.192267985616,0.0,62920.373272346245,0.0,88682.69664883193,0.0,2134.855186881625,252324.60463923743,0.0,585412.0424143488,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,11085.337081103991,585412.0424143488,1.0
 ,140,73445.51259992008,110286.93518933035,9803.283127940476,13220.192267985616,0.0,55643.43503419014,0.0,78426.26502352381,0.0,3416.90914004514,248907.69549919228,0.0,521529.69777937315,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,9803.283127940478,521529.69777937315,1.0
 ,141,73445.51259992008,148727.16301483812,13220.192267985612,13220.192267985616,0.0,75037.81131308632,0.0,105761.5381438849,0.0,0.0,248907.69549919228,0.0,610484.6618876249,0.0,0.0,0.0,0.0,0.0,85582.32803743139,313411.7907260357,13220.192267985614,696066.9899250563,1.0
 ,142,73445.51259992008,122736.35383978658,10909.89811909214,13220.192267985616,0.0,61924.58172396698,0.0,87279.18495273712,0.0,2310.294148893474,246597.4013502988,0.0,576670.2478853521,0.0,0.0,0.0,0.0,0.0,0.0,313411.7907260357,10909.898119092142,576670.2478853521,1.0
 ,143,73445.51259992008,74565.34543793417,6628.030705594149,13220.192267985616,0.0,37620.702284952386,0.0,53024.245644753195,0.0,6592.161562391465,240005.23978790734,0.0,363312.82317214756,0.0,0.0,0.0,0.0,0.0,0.0,313411.7907260357,6628.03070559415,363312.82317214756,1.0
 ,144,73445.51259992008,71051.74644599357,6315.7107951994285,13220.192267985616,0.0,35847.97447355195,0.0,50525.68636159543,0.0,6904.481472786186,233100.75831512114,0.0,347750.5076370106,0.0,0.0,0.0,0.0,0.0,0.0,313411.7907260357,6315.710795199429,347750.5076370106,1.0
 ,145,73445.51259992008,100071.47145350304,8895.241906978048,13220.192267985616,0.0,50489.393064007396,0.0,71161.93525582438,0.0,4324.950361007566,228775.80795411358,0.0,476283.7063161046,0.0,0.0,0.0,0.0,0.0,0.0,313411.7907260357,8895.24190697805,476283.7063161047,1.0
 ,146,73445.51259992008,148727.16301483815,13220.192267985614,13220.192267985616,0.0,75037.81131308633,0.0,105761.53814388491,0.0,0.0,228775.80795411358,0.0,597420.0019322014,0.0,0.0,0.0,0.0,0.0,99334.60167471896,214077.18905131676,13220.19226798561,696754.6036069205,1.0
 ,147,73445.51259992008,121543.46529314005,10803.86358161245,13220.192267985616,0.0,61322.729689232256,0.0,86430.9086528996,0.0,2416.3286863731646,226359.47926774042,0.0,571386.745697497,0.0,0.0,0.0,0.0,0.0,0.0,214077.18905131676,10803.863581612453,571386.745697497,1.0
 ,148,73445.51259992008,116511.64451455847,10356.59062351631,13220.192267985616,0.0,58784.008379078565,0.0,82852.72498813047,0.0,2863.601644469305,223495.8776232711,0.0,549099.9728323626,0.0,0.0,0.0,0.0,0.0,0.0,214077.18905131676,10356.59062351631,549099.9728323626,1.0
 ,149,73445.51259992008,113149.86770128197,10057.76601789173,13220.192267985616,0.0,57087.87991755345,0.0,80462.12814313384,0.0,3162.4262500938858,220333.45137318224,0.0,534210.1030302255,0.0,0.0,0.0,0.0,0.0,0.0,214077.18905131676,10057.766017891732,534210.1030302255,1.0
 ,150,73445.51259992008,115166.93378924785,10237.060781266477,13220.192267985616,0.0,58105.55699446851,0.0,81896.48625013181,0.0,2983.1314867191395,217350.31988646308,0.0,543144.0249115077,0.0,0.0,0.0,0.0,0.0,0.0,214077.18905131676,10237.060781266478,543144.0249115077,1.0
 ,151,73445.51259992008,97186.85005888513,8638.831116345345,13220.192267985616,0.0,49034.005416376174,0.0,69110.64893076276,0.0,4581.361151640271,212768.9587348228,0.0,463507.23738910945,0.0,0.0,0.0,0.0,0.0,0.0,214077.18905131676,8638.831116345345,463507.23738910945,1.0
 ,152,34380.348604486724,69620.20592408562,6188.462748807611,6188.46274880761,0.0,35125.714562231995,0.0,49507.70199046089,0.0,0.0,212768.9587348228,0.0,323830.6522774483,0.0,0.0,0.0,0.0,0.0,0.0,214077.18905131676,6188.462748807612,323830.65227744833,1.0
 ,153,73445.51259992008,37217.08948656551,3308.1857321391562,13220.192267985616,0.0,18777.26221562185,0.0,26465.48585711325,0.0,9912.006535846458,202856.95219897636,0.0,197891.17285421045,0.0,0.0,0.0,0.0,0.0,0.0,214077.18905131676,3308.1857321391567,197891.17285421045,1.0
 ,154,73445.51259992008,26481.092566746986,2353.8748948219545,13220.192267985616,0.0,13360.593903009412,0.0,18830.999158575636,0.0,10866.317373163662,191990.6348258127,0.0,150339.65316351425,0.0,0.0,0.0,0.0,0.0,0.0,214077.18905131676,2353.8748948219545,150339.65316351425,1.0
 ,155,73445.51259992008,36761.62295057321,3267.6998178287304,13220.192267985616,0.0,18547.464165995872,0.0,26141.598542629843,0.0,9952.492450156884,182038.14237565582,0.0,195873.83565521124,0.0,0.0,0.0,0.0,0.0,0.0,214077.18905131676,3267.6998178287304,195873.83565521124,1.0
 ,156,73445.51259992008,43832.198699787026,3896.195439981069,13220.192267985616,0.0,22114.805317332542,0.0,31169.56351984855,0.0,9323.996828004545,172714.14554765128,0.0,227190.59407777074,0.0,0.0,0.0,0.0,0.0,0.0,214077.18905131676,3896.1954399810693,227190.59407777074,1.0
 ,157,73445.51259992008,107620.67630816372,9566.282338503443,13220.192267985616,0.0,54298.218553345534,0.0,76530.25870802754,0.0,3653.9099294821717,169060.2356181691,0.0,306347.06321945495,0.0,0.0,0.0,0.0,0.0,214077.18905131676,0.0,9566.282338503443,520424.25227077166,1.0
 ,158,73445.51259992008,96861.51681889062,8609.912606123611,13220.192267985616,0.0,48869.86395235761,0.0,68879.30084898889,0.0,4610.279661862005,164449.9559563071,0.0,462066.28224696714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8609.912606123613,462066.2822469672,1.0
 ,159,64772.94392972269,131165.21145768845,11659.129907350085,11659.129907350085,0.0,66177.22135411907,0.0,93273.03925880068,0.0,0.0,164449.9559563071,0.0,610100.4071830537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11659.129907350087,610100.4071830537,1.0
 ,160,73445.51259992008,179604.61528337203,15964.854691855291,13220.192267985616,0.0,90616.51523097062,0.0,127718.83753484233,2744.662423869675,0.0,167194.61838017672,0.0,838155.5743461099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15964.854691855295,838155.57434611,1.0
