Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,17,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,2.333637926038249e6,11751.839512253537,589130.3240488294,1.0
 ,18,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,2.333637926038249e6,11751.839512253537,589130.3240488294,1.0
 ,19,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,2.333637926038249e6,11751.839512253537,589130.3240488294,1.0
 ,20,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0232805608615603e6,0.0,0.0,0.0,0.0,413476.4160121246,0.0,2.7471143420503736e6,11751.839512253537,609804.1448494357,1.0
 ,21,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,982504.6751346291,0.0,0.0,0.0,393374.35108579975,0.0,0.0,2.7471143420503736e6,11751.839512253537,589130.3240488294,1.0
 ,22,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,862442.3449386648,0.0,0.0,0.0,273312.02088983543,0.0,0.0,2.7471143420503736e6,11751.839512253537,589130.3240488294,1.0
 ,23,65287.99729034302,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,729866.7799693566,0.0,0.0,0.0,140736.45592050022,0.0,0.0,2.7471143420503736e6,11751.839512253537,589130.3240488563,1.0
 ,24,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,879270.4882545412,0.0,0.0,0.0,290140.1642057117,0.0,0.0,2.7471143420503736e6,11751.839512253537,589130.3240488294,1.0
 ,25,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,995665.1461893528,0.0,0.0,0.0,406534.82214052347,0.0,0.0,2.7471143420503736e6,11751.839512253537,589130.3240488294,1.0
 ,26,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,995665.1461893528,0.0,0.0,0.0,406534.82214052347,0.0,0.0,2.7471143420503736e6,11751.839512253537,589130.3240488294,1.0
 ,27,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,994910.0371944096,0.0,0.0,0.0,405779.71314558026,0.0,0.0,2.7471143420503736e6,11751.839512253537,589130.3240488294,1.0
 ,28,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0069917811135005e6,0.0,0.0,0.0,0.0,397963.2924425439,0.0,3.1450776344929175e6,11751.839512253537,609028.4886709566,1.0
 ,29,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,986711.7109635981,0.0,0.0,0.0,397581.3869147687,0.0,0.0,3.1450776344929175e6,11751.839512253537,589130.3240488294,1.0
 ,30,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,951868.8244826489,0.0,0.0,0.0,362738.5004338195,0.0,0.0,3.1450776344929175e6,11751.839512253537,589130.3240488294,1.0
 ,31,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,975708.6941801404,0.0,0.0,0.0,386578.370131311,0.0,0.0,3.1450776344929175e6,11751.839512253537,589130.3240488294,1.0
 ,32,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,993939.1827723399,0.0,0.0,0.0,404808.8587235105,0.0,0.0,3.1450776344929175e6,11751.839512253537,589130.3240488294,1.0
 ,33,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,994370.6736265931,0.0,0.0,0.0,0.0,385943.19007406064,0.0,3.531020824566978e6,11751.839512253537,608427.4835525324,1.0
 ,34,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,994910.0371944096,0.0,0.0,0.0,0.0,386456.8696624574,0.0,3.917477694229435e6,11751.839512253537,608453.1675319523,1.0
 ,35,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,961900.9868440368,0.0,0.0,0.0,372770.66279520746,0.0,0.0,3.917477694229435e6,11751.839512253537,589130.3240488294,1.0
 ,36,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,975169.330612324,0.0,0.0,0.0,386039.00656349445,0.0,0.0,3.917477694229435e6,11751.839512253537,589130.3240488294,1.0
 ,37,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,975600.8214665771,0.0,0.0,0.0,386470.49741774774,0.0,0.0,3.917477694229435e6,11751.839512253537,589130.3240488294,1.0
 ,38,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,944749.2253874704,0.0,0.0,0.0,355618.90133864107,0.0,0.0,3.917477694229435e6,11751.839512253537,589130.3240488294,1.0
 ,39,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,925655.7550867646,0.0,0.0,0.0,336525.4310379352,0.0,0.0,3.917477694229435e6,11751.839512253537,589130.3240488294,1.0
 ,40,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,919183.3922729659,0.0,0.0,0.0,330053.0682241365,0.0,0.0,3.917477694229435e6,11751.839512253537,589130.3240488294,1.0
 ,41,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,949387.7520706928,0.0,0.0,0.0,360257.42802186345,0.0,0.0,3.917477694229435e6,11751.839512253537,589130.3240488294,1.0
 ,42,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,981318.0752854325,0.0,0.0,0.0,0.0,373512.14403486013,0.0,4.290989838264295e6,11751.839512253537,607805.9312505724,1.0
 ,43,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,986064.4746822183,0.0,0.0,0.0,396934.1506333889,0.0,0.0,4.290989838264295e6,11751.839512253537,589130.3240488294,1.0
 ,44,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0054815631236142e6,0.0,0.0,0.0,416351.2390747848,0.0,0.0,4.290989838264295e6,11751.839512253537,589130.3240488294,1.0
 ,45,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0106594533746529e6,0.0,0.0,0.0,421529.1293258235,0.0,0.0,4.290989838264295e6,11751.839512253537,589130.3240488294,1.0
 ,46,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0201522521682242e6,0.0,0.0,0.0,431021.9281193948,0.0,0.0,4.290989838264295e6,11751.839512253537,589130.3240488294,1.0
 ,47,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0085019991033868e6,0.0,0.0,0.0,419371.6750545573,0.0,0.0,4.290989838264295e6,11751.839512253537,589130.3240488294,1.0
 ,48,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0172396889020149e6,0.0,0.0,0.0,0.0,407723.2046220813,0.0,4.698713042886376e6,11751.839512253537,609516.4842799335,1.0
 ,49,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.698713042886376e6,11751.839512253537,589130.3240488294,1.0
 ,50,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.698713042886376e6,11751.839512253537,589130.3240488294,1.0
 ,51,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.698713042886376e6,11751.839512253537,589130.3240488294,1.0
 ,52,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.698713042886376e6,11751.839512253537,589130.3240488294,1.0
 ,53,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,5.113627761746012e6,11751.839512253537,609876.0599918112,1.0
 ,54,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.113627761746012e6,11751.839512253537,589130.3240488294,1.0
 ,55,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.113627761746012e6,11751.839512253537,589130.3240488294,1.0
 ,56,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026171,0.0,0.0,5.113627761746012e6,11751.839512253537,589130.3240488294,1.0
 ,57,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.113627761746012e6,11751.839512253537,589130.3240488294,1.0
 ,58,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596353,0.0,5.528542480605647e6,11751.839512253537,609876.0599918112,1.0
 ,59,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.528542480605647e6,11751.839512253537,589130.3240488294,1.0
 ,60,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.528542480605647e6,11751.839512253537,589130.3240488294,1.0
 ,61,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026171,0.0,0.0,5.528542480605647e6,11751.839512253537,589130.3240488294,1.0
 ,62,65287.99729029743,132208.1945128523,11751.839512253538,11751.839512253538,0.0,50027.58080366331,0.0,94014.71609802831,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026171,0.0,0.0,5.528542480605647e6,11751.839512253538,589130.3240488295,1.0
 ,63,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596353,0.0,5.943457199465282e6,11751.839512253537,609876.0599918112,1.0
 ,64,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026171,0.0,0.0,5.943457199465282e6,11751.839512253537,589130.3240488294,1.0
 ,65,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0213388520174207e6,0.0,0.0,0.0,432208.5279685913,0.0,0.0,5.943457199465282e6,11751.839512253537,589130.3240488294,1.0
 ,66,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,882398.7969478772,0.0,0.0,0.0,293268.4728990478,0.0,0.0,5.943457199465282e6,11751.839512253537,589130.3240488294,1.0
 ,67,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,767837.9751436418,0.0,0.0,0.0,5.824991990586831e6,0.0,5.943457199465282e6,0.0,11751.839512253537,886303.1840220934,1.0
 ,68,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,720805.4720300386,0.0,0.0,0.0,131675.1479812091,0.0,0.0,0.0,11751.839512253537,589130.3240488294,1.0
 ,69,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,897608.8495603038,0.0,0.0,0.0,308478.52551147447,0.0,0.0,0.0,11751.839512253537,589130.3240488294,1.0
 ,70,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,986388.0928229082,0.0,0.0,0.0,397257.7687740788,0.0,0.0,0.0,11751.839512253537,589130.3240488294,1.0
 ,71,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,987574.6926721046,0.0,0.0,0.0,398444.3686232752,0.0,0.0,0.0,11751.839512253537,589130.3240488294,1.0
 ,72,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,0.0,11751.839512253537,589130.3240488294,1.0
 ,73,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,0.0,11751.839512253537,589130.3240488294,1.0
 ,74,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,414914.7188596354,11751.839512253537,609876.0599918112,1.0
 ,75,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026171,0.0,0.0,414914.7188596354,11751.839512253537,589130.3240488294,1.0
 ,76,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,414914.7188596354,11751.839512253537,589130.3240488294,1.0
 ,77,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,414914.7188596354,11751.839512253537,589130.3240488294,1.0
 ,78,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,829829.4377192708,11751.839512253537,609876.0599918112,1.0
 ,79,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,829829.4377192708,11751.839512253537,589130.3240488294,1.0
 ,80,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,829829.4377192708,11751.839512253537,589130.3240488294,1.0
 ,81,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,829829.4377192708,11751.839512253537,589130.3240488294,1.0
 ,82,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,1.2447441565789063e6,11751.839512253537,609876.0599918112,1.0
 ,83,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026171,0.0,0.0,1.2447441565789063e6,11751.839512253537,589130.3240488294,1.0
 ,84,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,1.2447441565789063e6,11751.839512253537,589130.3240488294,1.0
 ,85,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,1.2447441565789063e6,11751.839512253537,589130.3240488294,1.0
 ,86,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596353,0.0,1.6596588754385416e6,11751.839512253537,609876.0599918112,1.0
 ,87,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,1.6596588754385416e6,11751.839512253537,589130.3240488294,1.0
 ,88,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,1.6596588754385416e6,11751.839512253537,589130.3240488294,1.0
 ,89,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596353,0.0,2.074573594298177e6,11751.839512253537,609876.0599918112,1.0
 ,90,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,2.074573594298177e6,11751.839512253537,589130.3240488294,1.0
 ,91,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,2.074573594298177e6,11751.839512253537,589130.3240488294,1.0
 ,92,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,2.489488313157812e6,11751.839512253537,609876.0599918112,1.0
 ,93,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,2.489488313157812e6,11751.839512253537,589130.3240488294,1.0
 ,94,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,2.9044030320174475e6,11751.839512253537,609876.0599918112,1.0
 ,95,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,3.319317750877083e6,11751.839512253537,609876.0599918112,1.0
 ,96,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,3.319317750877083e6,11751.839512253537,589130.3240488294,1.0
 ,97,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0195050158868445e6,0.0,0.0,0.0,0.0,409880.6588933477,0.0,3.7291984097704305e6,11751.839512253537,609624.3569934968,1.0
 ,98,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0085019991033868e6,0.0,0.0,0.0,0.0,399401.5952900546,0.0,4.128600005060485e6,11751.839512253537,609100.4038133321,1.0
 ,99,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,966000.1499594426,0.0,0.0,0.0,376869.8259106132,0.0,0.0,4.128600005060485e6,11751.839512253537,589130.3240488294,1.0
 ,100,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,842162.2747887624,0.0,0.0,0.0,253031.95073993306,0.0,0.0,4.128600005060485e6,11751.839512253537,589130.3240488294,1.0
 ,101,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,702467.1107242758,0.0,0.0,0.0,113336.78667544643,0.0,0.0,4.128600005060485e6,11751.839512253537,589130.3240488294,1.0
 ,102,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,528468.4237466565,0.0,0.0,0.0,0.0,0.0,63854.6318970242,4.0647453731634608e6,11751.839512253537,592323.0556436806,1.0
 ,103,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,295031.87159565336,0.0,0.0,0.0,0.0,0.0,309577.31837176427,3.7551680547916964e6,11751.839512253537,604609.1899674176,1.0
 ,104,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,193200.02999188853,0.0,0.0,0.0,0.0,0.0,416768.7305862535,3.338399324205443e6,11751.839512253537,609968.760578142,1.0
 ,105,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,113374.22195503899,0.0,0.0,0.0,0.0,0.0,500795.8969408322,2.837603427264611e6,11751.839512253537,614170.118895871,1.0
 ,106,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,113697.84009572891,0.0,0.0,0.0,0.0,0.0,500455.2462664216,2.3371481809981894e6,11751.839512253537,614153.0863621505,1.0
 ,107,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,74863.66321293726,0.0,0.0,0.0,0.0,0.0,541333.3271956759,1.7958148538025133e6,11751.839512253537,616196.9904086132,1.0
 ,108,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,101400.35074951156,0.0,0.0,0.0,0.0,0.0,513399.97189401876,1.2824148819084945e6,11751.839512253537,614800.3226435303,1.0
 ,109,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,170762.50557071998,0.0,0.0,0.0,0.0,0.0,440387.1773453784,842027.7045631162,11751.839512253537,611149.6829160983,1.0
 ,110,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,249185.9683312465,0.0,0.0,0.0,0.0,0.0,357836.16391324514,484191.54064987105,11751.839512253537,607022.1322444917,1.0
 ,111,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,374534.0614918129,0.0,0.0,0.0,0.0,0.0,225890.80269159627,258300.73795827478,11751.839512253537,600424.8641834093,1.0
 ,112,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,581865.4169604951,0.0,0.0,0.0,0.0,0.0,7647.270619299287,250653.4673389755,11751.839512253537,589512.6875797943,1.0
 ,113,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,810987.0605689659,0.0,0.0,0.0,221856.73652013647,0.0,0.0,250653.4673389755,11751.839512253537,589130.3240488294,1.0
 ,114,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,899226.9402637535,0.0,0.0,0.0,310096.61621492414,0.0,0.0,250653.4673389755,11751.839512253537,589130.3240488294,1.0
 ,115,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0065602902592472e6,0.0,0.0,0.0,0.0,397552.3487718265,0.0,648205.816110802,11751.839512253537,609007.9414874207,1.0
 ,116,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0218782155852373e6,0.0,0.0,0.0,0.0,412140.8490822932,0.0,1.0603466651930953e6,11751.839512253537,609737.366502944,1.0
 ,117,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,1.0603466651930953e6,11751.839512253537,589130.3240488294,1.0
 ,118,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,1.4752613840527306e6,11751.839512253537,609876.0599918112,1.0
 ,119,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,1.4752613840527306e6,11751.839512253537,589130.3240488294,1.0
 ,120,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,1.890176102912366e6,11751.839512253537,609876.0599918112,1.0
