Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,699,60742.099268349375,123002.75101840748,10933.577868302888,10933.577868302888,0.0,46544.24098536539,0.0,87468.6229464231,0.0,0.0,17971.36556182641,0.0,0.0,0.0,0.0,548110.1291291548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10933.577868302888,548110.1291291548,1.0
 ,700,58723.52655101857,118915.1412658126,10570.234779183344,10570.234779183344,0.0,44997.48945498349,0.0,84561.87823346675,0.0,0.0,17971.36556182641,0.0,0.0,0.0,0.0,529895.4120535256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10570.234779183345,529895.4120535256,1.0
 ,701,54628.24270364845,110622.19147488812,9833.083686656722,9833.083686656722,0.0,41859.43725409766,0.0,78664.66949325378,0.0,0.0,17971.36556182641,0.0,0.0,0.0,0.0,492941.36230154085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9833.083686656724,492941.3623015409,1.0
 ,702,50555.51412326891,102374.91609961956,9099.992542188405,9099.992542188405,0.0,38738.66825209604,0.0,72799.94033750724,0.0,0.0,17971.36556182641,0.0,0.0,0.0,0.0,456190.84141094977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9099.992542188407,456190.8414109498,1.0
 ,703,61442.22288073098,95175.5541792938,8460.049260381671,11059.600118531576,0.0,36014.42970144477,0.0,67680.39408305337,0.0,2599.5508581499053,15371.814703676502,0.0,0.0,0.0,0.0,432630.65700245125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8460.049260381671,432630.65700245125,1.0
 ,704,45637.139335332526,90666.36110766465,8059.232098459081,8214.685080359855,0.0,34308.1510431403,0.0,64473.856787672645,0.0,155.452981900773,15216.36172177573,0.0,5268.114404167314,0.0,0.0,399258.00671679445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8059.2320984590815,404526.12112096185,1.0
 ,705,58070.18020182841,117592.11490870253,10452.632436329113,10452.632436329113,0.0,44496.85628145303,0.0,83621.0594906329,0.0,0.0,15216.36172177573,0.0,143556.11751355932,0.0,0.0,380443.78292390204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10452.632436329115,523999.9004374613,1.0
 ,706,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,15953.666621586965,0.0,421449.15233338514,0.0,0.0,373573.87492789933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205357.18371828756,0.0,0.0,0.0,11796.905018342813,589665.8435429969,1.0
 ,707,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,16690.9715213982,0.0,521543.3260125641,0.0,0.0,313249.83357996185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245127.31604952895,0.0,0.0,0.0,11796.905018342813,589665.8435429969,1.0
 ,708,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,17428.27642120944,0.0,528786.9833182942,0.0,0.0,324180.43585959164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253082.23518622207,9732.705189206492,0.0,9732.705189206492,11796.905018342813,590152.4788024572,1.0
 ,709,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,18165.581321020676,0.0,516933.7259089177,0.0,0.0,293444.9195037191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220712.80186963978,0.0,0.0,9732.705189206492,11796.905018342813,589665.8435429969,1.0
 ,710,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,18902.886220831904,0.0,500470.8683958948,0.0,0.0,283368.1704346672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194173.19528756512,0.0,0.0,9732.705189206492,11796.905018342813,589665.8435429969,1.0
 ,711,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,19640.19112064314,0.0,492568.69678964384,0.0,0.0,313750.57740130444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216653.43064795126,0.0,0.0,9732.705189206492,11796.905018342813,589665.8435429969,1.0
 ,712,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,20377.496020454375,0.0,476764.3535771419,0.0,0.0,400063.2804037195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287161.7904378644,0.0,0.0,9732.705189206492,11796.905018342813,589665.8435429969,1.0
 ,713,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,21114.80092026561,0.0,397742.6375146322,0.0,0.0,419942.66655900166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228019.46053063695,0.0,0.0,9732.705189206492,11796.905018342813,589665.8435429969,1.0
 ,714,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,21852.105820076846,0.0,231138.5194828409,0.0,0.0,408914.7951294628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47988.06768505407,0.0,57720.77287426056,11796.905018342813,592065.2469272497,1.0
 ,715,48896.03406877918,99014.46898927786,8801.286132380254,8801.286132380254,0.0,37467.07506554274,0.0,70410.28905904203,0.0,0.0,21852.105820076846,0.0,16462.857513022856,0.0,0.0,424753.5619087354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,8801.286132380254,441216.4194217582,1.0
 ,716,61442.22288073098,112598.13758607428,10008.723340984381,11059.600118531576,0.0,42607.135262570504,0.0,80069.78672787505,0.0,1050.8767775471952,20801.22904252966,0.0,0.0,0.0,0.0,505190.87728519004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,10008.72334098438,505190.87728519,1.0
 ,717,55320.548880058166,112024.11148211779,9957.69879841047,9957.69879841047,0.0,42389.92378483337,0.0,79661.59038728377,0.0,0.0,20801.22904252966,0.0,0.0,0.0,0.0,499188.4303535099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,9957.69879841047,499188.43035350984,1.0
 ,718,49934.66695975665,101117.70059350721,8988.240052756197,8988.240052756197,0.0,38262.93790458313,0.0,71905.92042204957,0.0,0.0,20801.22904252966,0.0,0.0,0.0,0.0,450588.5882280491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,8988.240052756197,450588.58822804905,1.0
 ,719,48799.244262268214,98818.46963109313,8783.863967208279,8783.863967208279,0.0,37392.90890840564,0.0,70270.91173766623,0.0,0.0,20801.22904252966,0.0,0.0,0.0,0.0,440343.03055334365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,8783.86396720828,440343.0305533437,1.0
 ,720,50218.40892507566,101692.27807327821,9039.313606513619,9039.313606513619,0.0,38480.35802292847,0.0,72314.50885210895,0.0,0.0,20801.22904252966,0.0,0.0,0.0,0.0,453148.95158597804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,9039.31360651362,453148.95158597804,1.0
 ,721,52148.13990479919,105599.98330721834,9386.665182863853,9386.665182863853,0.0,39959.033683451424,0.0,75093.32146291083,0.0,0.0,20801.22904252966,0.0,0.0,0.0,0.0,470561.9996896995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,9386.665182863855,470561.99968969956,1.0
 ,722,52017.951491071806,105336.3517694204,9363.231268392925,9363.231268392925,0.0,39859.27550954868,0.0,74905.8501471434,0.0,0.0,20801.22904252966,0.0,0.0,0.0,0.0,469387.2364016546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,9363.231268392925,469387.23640165455,1.0
 ,723,53960.342098601584,109269.69274966822,9712.861577748286,9712.861577748286,0.0,41347.65173647445,0.0,77702.89262198629,0.0,0.0,20801.22904252966,0.0,0.0,0.0,0.0,486914.5194481126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,9712.861577748286,486914.5194481126,1.0
 ,724,56155.9557130056,113715.81031883635,10108.072028341008,10108.072028341008,0.0,43030.06262464767,0.0,80864.57622672807,0.0,0.0,20801.22904252966,0.0,0.0,0.0,0.0,506726.7761235381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,10108.072028341008,506726.77612353803,1.0
 ,725,53127.0400576185,107582.25611667747,9562.86721037133,9562.86721037133,0.0,40709.12571455075,0.0,76502.93768297065,0.0,0.0,20801.22904252966,0.0,0.0,0.0,0.0,479395.16639992414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,9562.86721037133,479395.1663999241,1.0
 ,726,48184.59171614045,97573.79822518441,8673.226508905282,8673.226508905282,0.0,36921.92524840978,0.0,69385.81207124225,0.0,0.0,20801.22904252966,0.0,0.0,0.0,0.0,434796.6748875756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,8673.226508905282,434796.6748875756,1.0
 ,727,61442.22288073098,87556.78379475625,7782.825226200556,11059.600118531576,0.0,33131.486987935765,0.0,62262.60180960445,0.0,3276.77489233102,17524.45415019864,0.0,0.0,0.0,0.0,400900.59467595926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,7782.825226200558,400900.59467595926,1.0
 ,728,50942.20446369357,103157.96403897948,9169.596803464843,9169.596803464843,0.0,39034.97359234984,0.0,73356.77442771874,0.0,0.0,17524.45415019864,0.0,19096.914715106515,0.0,0.0,385748.5169202638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,0.0,9169.596803464843,462566.2045096309,1.0
 ,729,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,18261.759050009874,0.0,400376.69471671584,0.0,0.0,387772.33610134653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198483.18727506534,0.0,0.0,0.0,11796.905018342813,589665.8435429969,1.0
 ,730,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,18999.06394982111,0.0,501129.38269641576,0.0,0.0,355061.8109061572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266525.35005957604,0.0,0.0,0.0,11796.905018342813,589665.8435429969,1.0
 ,731,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,19736.36884963235,0.0,526152.9261162105,0.0,0.0,292657.46335088165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229144.54592409515,0.0,0.0,0.0,11796.905018342813,589665.8435429969,1.0
 ,732,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,20473.673749443587,0.0,520884.8117120432,0.0,0.0,366890.1525047315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287905.9790160032,9717.277769309156,0.0,9717.277769309156,11796.905018342813,590151.7074314624,1.0
 ,733,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,21210.978649254823,0.0,518250.75450995954,0.0,0.0,453534.8745778591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382119.78554482176,0.0,0.0,9717.277769309156,11796.905018342813,589665.8435429969,1.0
 ,734,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,21948.28354906606,0.0,506397.4971005831,0.0,0.0,334417.4571059063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251149.11066349235,0.0,0.0,9717.277769309156,11796.905018342813,589665.8435429969,1.0
 ,735,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,22685.588448877294,0.0,495202.75399172754,0.0,0.0,224955.74589971273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130492.65634844336,0.0,0.0,9717.277769309156,11796.905018342813,589665.8435429969,1.0
 ,736,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,23422.89334868853,0.0,474130.29637505824,0.0,0.0,165939.21702813776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48003.495104951406,0.0,57720.77287426056,11796.905018342813,592066.0182982446,1.0
 ,737,61442.22288073098,128712.15186385931,11441.080165676383,11059.600118531576,0.0,48704.67826528436,0.0,91528.64132541107,381.48004714480635,0.0,23804.373395833336,0.0,418156.58083078056,0.0,0.0,154503.28105062307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,11441.080165676385,572659.8618814037,1.0
 ,738,52901.591203239914,107125.72218656083,9522.286416583185,9522.286416583185,0.0,40536.37327539462,0.0,76178.29133266548,0.0,0.0,23804.373395833336,0.0,273941.9490167003,0.0,0.0,203418.8655551853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,9522.286416583187,477360.8145718857,1.0
 ,739,34656.667929650954,70179.75255754318,6238.200227337172,6238.200227337172,0.0,26556.018367774337,0.0,49905.601818697374,0.0,0.0,23804.373395833336,0.0,23706.514818752912,0.0,0.0,289020.09428619815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,6238.200227337173,312726.609104951,1.0
 ,740,50587.11538460865,102438.9086538325,9105.680769229557,9105.680769229557,0.0,38762.88303461022,0.0,72845.44615383646,0.0,0.0,23804.373395833336,0.0,0.0,0.0,0.0,456475.9973677277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,9105.680769229559,456475.99736772774,1.0
 ,741,54021.67940094773,109393.90078691917,9723.902292170593,9723.902292170593,0.0,41394.65205777021,0.0,77791.21833736474,0.0,0.0,23804.373395833336,0.0,0.0,0.0,0.0,487468.0004294144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,9723.902292170591,487468.00042941433,1.0
 ,742,45642.36945894492,92425.79815436347,8215.626502610086,8215.626502610086,0.0,34973.922021611135,0.0,65725.01202088069,0.0,0.0,23804.373395833336,0.0,0.0,0.0,0.0,411856.7734608807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,8215.626502610086,411856.7734608806,1.0
 ,743,41327.214751419146,83687.60987162376,7438.898655255446,7438.898655255446,0.0,31667.391575422433,0.0,59511.18924204357,0.0,0.0,23804.373395833336,0.0,0.0,0.0,0.0,372918.70526035264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,7438.898655255448,372918.70526035264,1.0
 ,744,36217.92824156154,73341.30468916212,6519.227083481077,6519.227083481077,0.0,27752.349694378943,0.0,52153.816667848616,0.0,0.0,23804.373395833336,0.0,0.0,0.0,0.0,326814.7391082456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,6519.227083481076,326814.7391082456,1.0
 ,745,36337.858173569555,73584.16280147835,6540.81447124252,6540.81447124252,0.0,27844.247204079405,0.0,52326.51576994016,0.0,0.0,23804.373395833336,0.0,0.0,0.0,0.0,327896.93434534076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,6540.814471242522,327896.93434534076,1.0
 ,746,61442.22288073098,71868.49505697578,6388.31067173118,11059.600118531576,0.0,27195.03852955963,0.0,51106.48537384944,0.0,4671.289446800396,19133.083949032938,0.0,0.0,0.0,0.0,335563.22994108626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,6388.310671731181,335563.22994108626,1.0
 ,747,38771.293366665275,78511.86906749719,6978.83280599975,6978.83280599975,0.0,29708.891255140934,0.0,55830.662447998,0.0,0.0,19133.083949032938,0.0,0.0,0.0,0.0,349855.18889993953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,6978.83280599975,349855.18889993953,1.0
 ,748,37191.45178427152,75312.68986314983,6694.461321168874,6694.461321168874,0.0,28498.321844215894,0.0,53555.69056935099,0.0,0.0,19133.083949032938,0.0,0.0,0.0,0.0,335599.3896411106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,6694.461321168875,335599.3896411106,1.0
 ,749,32254.95768449786,65316.28931110816,5805.892383209614,5805.892383209614,0.0,24715.683875323328,0.0,46447.139065676914,0.0,0.0,19133.083949032938,0.0,0.0,0.0,0.0,291054.6266009217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,5805.892383209614,291054.6266009217,1.0
 ,750,28154.613958639296,57013.09326624457,5067.830512555073,5067.830512555073,0.0,21573.754491946944,0.0,40542.644100440586,0.0,0.0,19133.083949032938,0.0,0.0,0.0,0.0,254054.91871915408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,5067.830512555074,254054.91871915414,1.0
 ,751,28758.381693127612,58235.72292858342,5176.50870476297,5176.50870476297,0.0,22036.39755617596,0.0,41412.06963810376,0.0,0.0,19133.083949032938,0.0,0.0,0.0,0.0,259503.05460679284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,5176.50870476297,259503.0546067928,1.0
 ,752,37821.96016273174,76589.46932953177,6807.952829291713,6807.952829291713,0.0,28981.45519429482,0.0,54463.622634333704,0.0,0.0,19133.083949032938,0.0,23048.000518232002,0.0,0.0,263406.0866521405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,0.0,6807.952829291714,344174.86004463304,1.0
 ,753,61442.22288073098,125875.39511397044,11188.924010130706,11059.600118531576,0.0,47631.249511126414,0.0,89511.39208104565,129.32389159913006,0.0,19262.407840632924,0.0,362182.86528650287,0.0,0.0,198425.6659333869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11188.924010130708,560608.5312198898,1.0
 ,754,61442.22288073098,130631.94228917002,11611.72820348178,11059.600118531576,0.0,49431.12696222193,0.0,92893.82562785424,552.1280849502042,0.0,19814.535925583128,0.0,451082.2958568263,0.0,0.0,129733.3690264155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11611.72820348178,580815.6648832418,1.0
 ,755,61442.22288073098,132683.0017076325,11794.044596234,11059.600118531576,0.0,50207.24784616813,0.0,94352.356769872,734.4444777024245,0.0,20548.980403285554,0.0,487959.09668599744,0.0,0.0,101570.0383456003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11794.044596234002,589529.1350315977,1.0
 ,756,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,21286.28530309679,0.0,509690.0686031876,0.0,0.0,166523.4295138663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86547.65457405703,0.0,0.0,0.0,11796.905018342813,589665.8435429969,1.0
 ,757,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112354,0.0,22023.590202908024,0.0,520884.8117120432,0.0,0.0,175425.03866799455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68751.25598586333,36088.33414397855,0.0,36088.33414397855,11796.905018342813,591470.2602501959,1.0
 ,758,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,22760.895102719263,0.0,501787.89699693664,0.0,0.0,110592.00721285651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21632.43873028201,0.0,57720.77287426056,11796.905018342813,590747.4654795111,1.0
 ,759,61442.22288073098,130448.30172282062,11595.404597584054,11059.600118531576,0.0,49361.63737191532,0.0,92763.23678067244,535.8044790524781,0.0,23296.69958177174,0.0,491910.18248912296,0.0,0.0,88125.32625699804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,11595.404597584054,580035.508746121,1.0
 ,760,61442.22288073098,124972.30450787127,11108.649289588559,11059.600118531576,0.0,47289.52002577849,0.0,88869.19431670847,49.04917105698244,0.0,23345.748752828724,0.0,464911.09616776544,0.0,0.0,91860.85529891343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,11108.64928958856,556771.9514666789,1.0
 ,761,58782.886629377484,119035.34542448941,10580.919593287948,10580.919593287948,0.0,45042.974708626796,0.0,84647.35674630359,0.0,0.0,23345.748752828724,0.0,403669.2662193204,0.0,0.0,117300.00817953715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9959.765296573138,47761.00757768742,10580.919593287948,530929.0396954308,1.0
 ,762,46650.07771131876,94466.40736542048,8397.013988037377,8397.013988037377,0.0,35746.08854707511,0.0,67176.11190429902,0.0,0.0,23345.748752828724,0.0,258796.1201047193,0.0,0.0,162153.7717532225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47761.00757768742,8397.013988037379,420949.89185794187,1.0
 ,763,26817.52117057627,54305.480370416946,4827.153810703729,4827.153810703729,0.0,20549.19377216577,0.0,38617.23048562983,0.0,0.0,23345.748752828724,0.0,23048.000518232002,0.0,0.0,218941.57785953616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47761.00757768742,4827.1538107037295,241989.57837776814,1.0
 ,764,30782.38163720022,62334.322815330444,5540.82869469604,5540.82869469604,0.0,23587.307753321038,0.0,44326.62955756832,0.0,0.0,23345.748752828724,0.0,0.0,0.0,0.0,277766.74460212846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47761.00757768742,5540.828694696039,277766.74460212846,1.0
 ,765,29821.52579493089,60388.589734735055,5367.874643087561,5367.874643087561,0.0,22851.042355623744,0.0,42942.99714470049,0.0,0.0,23345.748752828724,0.0,0.0,0.0,0.0,269096.4018559211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47761.00757768742,5367.874643087561,269096.4018559211,1.0
 ,766,26654.74033974807,53975.849187989836,4797.8532611546525,4797.8532611546525,0.0,20424.461332735355,0.0,38382.82608923722,0.0,0.0,23345.748752828724,0.0,0.0,0.0,0.0,240520.71537698797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47761.00757768742,4797.853261154653,240520.71537698797,1.0
 ,767,61442.22288073098,51196.872748663125,4550.8331332145,11059.600118531576,0.0,19372.896648094124,0.0,36406.665065716,0.0,6508.766985317076,16836.981767511646,0.0,0.0,0.0,0.0,249471.6651442719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47761.00757768742,4550.8331332145,249471.6651442719,1.0
 ,768,24921.47782553288,50465.992596704076,4485.866008595918,4485.866008595918,0.0,19096.331598592824,0.0,35886.928068767345,0.0,0.0,16836.981767511646,0.0,0.0,0.0,0.0,224880.51275106004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47761.00757768742,4485.866008595919,224880.51275106004,1.0
 ,769,24215.56530219549,49036.51973694587,4358.801754395188,4358.801754395188,0.0,18555.419068460316,0.0,34870.414035161506,0.0,0.0,16836.981767511646,0.0,0.0,0.0,0.0,218510.66697719242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47761.00757768742,4358.801754395189,218510.66697719242,1.0
 ,770,25995.22075339161,52640.32202561801,4679.13973561049,4679.13973561049,0.0,19919.097854493855,0.0,37433.11788488392,0.0,0.0,16836.981767511646,0.0,0.0,0.0,0.0,234569.49916952627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47761.00757768742,4679.13973561049,234569.49916952627,1.0
 ,771,25411.087138671297,51457.45145580937,4573.995684960833,4573.995684960833,0.0,19471.499630878265,0.0,36591.96547968667,0.0,0.0,16836.981767511646,0.0,0.0,0.0,0.0,229298.53298874662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47761.00757768742,4573.995684960834,229298.53298874665,1.0
