Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_tank,H2_from_tank,H2_stored_tank,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,38,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,101468.27861643845,0.0,686561.7379167539,0.0,0.0,0.0,28682.597420705482,0.0,0.0,124589.51541981485,15949.110959277592,657879.1404960484,1.0
 ,39,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,104535.59073873513,0.0,672686.2609115853,0.0,0.0,0.0,14807.12041553692,0.0,0.0,124589.51541981485,15949.110959277592,657879.1404960484,1.0
 ,40,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,5954.046090399898,2886.7339681032045,107602.90286103182,0.0,667982.7093844096,0.0,0.0,0.0,0.0,0.0,0.0,124589.51541981485,15949.110959277592,667982.7093844096,1.0
 ,41,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,110670.21498332851,0.0,689932.6165112298,0.0,0.0,0.0,32053.476015181397,0.0,0.0,124589.51541981485,15949.110959277592,657879.1404960484,1.0
 ,42,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,113737.5271056252,0.0,713136.8040452967,0.0,0.0,0.0,55257.66354924836,0.0,0.0,124589.51541981485,15949.110959277592,657879.1404960484,1.0
 ,43,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,116804.83922792188,0.0,716586.0751652258,0.0,0.0,0.0,58706.9346691774,0.0,0.0,124589.51541981485,15949.110959277592,657879.1404960484,1.0
 ,44,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,119872.15135021857,0.0,730696.729746753,0.0,0.0,0.0,72817.58925070462,0.0,0.0,124589.51541981485,15949.110959277592,657879.1404960484,1.0
 ,45,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,122939.46347251526,0.0,734459.5709684935,0.0,0.0,0.0,76580.43047244509,0.0,0.0,124589.51541981485,15949.110959277592,657879.1404960484,1.0
 ,46,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,126006.77559481194,0.0,741358.1132083513,0.0,0.0,0.0,83478.97271230293,0.0,0.0,124589.51541981485,15949.110959277592,657879.1404960484,1.0
 ,47,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,129074.08771710863,0.0,732891.7204594349,0.0,0.0,0.0,75012.57996338652,0.0,0.0,124589.51541981485,15949.110959277592,657879.1404960484,1.0
 ,48,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,132141.39983940532,0.0,739241.5150211222,0.0,0.0,0.0,81362.3745250738,0.0,0.0,124589.51541981485,15949.110959277592,657879.1404960484,1.0
 ,49,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,135208.711961702,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,124589.51541981485,15949.110959277592,657879.1404960484,1.0
 ,50,71565.54909433832,161403.32057025598,14346.9618284672,12881.798836980897,0.0,0.0,0.0,114775.6946277376,1465.1629914863024,0.0,136673.87495318832,0.0,744728.9918028272,0.0,0.0,0.0,0.0,145927.51025393637,0.0,270517.02567375125,14346.9618284672,598801.4815488909,1.0
 ,51,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,139741.187075485,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,270517.02567375125,15949.110959277592,657879.1404960484,1.0
 ,52,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,142808.4991977817,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,270517.02567375125,15949.110959277592,657879.1404960484,1.0
 ,53,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,145875.81132007838,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,270517.02567375125,15949.110959277592,657879.1404960484,1.0
 ,54,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,148943.12344237507,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,270517.02567375125,15949.110959277592,657879.1404960484,1.0
 ,55,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,152010.43556467176,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,270517.02567375125,15949.110959277592,657879.1404960484,1.0
 ,56,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,155077.74768696845,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,270517.02567375125,15949.110959277592,657879.1404960484,1.0
 ,57,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,155077.74768696845,0.0,744728.9918028272,0.0,0.0,0.0,213922.84132330155,0.0,0.0,270517.02567375125,12881.798836980897,530806.1504795257,1.0
 ,58,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,158145.05980926513,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.144101694,0.0,353231.16977544525,15949.110959277594,662014.8477011332,1.0
 ,59,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,161212.37193156182,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,353231.16977544525,15949.110959277592,657879.1404960484,1.0
 ,60,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,164279.6840538585,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,353231.16977544525,15949.110959277592,657879.1404960484,1.0
 ,61,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,167346.9961761552,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,353231.16977544525,15949.110959277592,657879.1404960484,1.0
 ,62,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,170414.30829845188,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169414,0.0,435945.31387713936,15949.110959277592,662014.8477011331,1.0
 ,63,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,173481.62042074857,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,435945.31387713936,15949.110959277592,657879.1404960484,1.0
 ,64,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,176548.93254304526,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,435945.31387713936,15949.110959277592,657879.1404960484,1.0
 ,65,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,179616.24466534195,0.0,742220.4309883335,0.0,0.0,0.0,0.0,80325.0385640811,0.0,516270.3524412204,15949.110959277592,661895.3924242525,1.0
 ,66,71565.54909433832,174912.01090800657,15547.734302933919,12881.798836980897,0.0,0.0,0.0,124381.87442347135,2665.9354659530327,0.0,182282.18013129497,0.0,641250.8582049607,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,15547.734302933919,641250.8582049607,1.0
 ,67,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,185349.49225359166,0.0,557997.9961739499,0.0,0.0,0.0,383588.39509400807,0.0,508915.30464853323,7355.047792687179,15949.110959277592,683324.9057284751,1.0
 ,68,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,185349.49225359166,0.0,523818.85507647286,0.0,0.0,0.0,0.0,0.0,7355.047792687179,0.0,12881.798836980897,531173.90286916,1.0
 ,69,71565.54909433832,177913.5984406238,15814.542083611006,12881.798836980897,0.0,0.0,0.0,126516.33666888805,2932.743246630109,0.0,188282.23550022175,0.0,652304.2042938237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15814.542083611008,652304.2042938237,1.0
 ,70,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,191349.54762251844,0.0,716821.2527415844,0.0,0.0,0.0,58942.11224553606,0.0,0.0,0.0,15949.110959277592,657879.1404960484,1.0
 ,71,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,191349.54762251844,0.0,717683.5705215667,0.0,0.0,0.0,186877.420042041,0.0,0.0,0.0,12881.798836980897,530806.1504795257,1.0
 ,72,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,194416.85974481513,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169412,0.0,82714.14410169412,15949.110959277592,662014.8477011331,1.0
 ,73,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,197484.1718671118,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169407,0.0,165428.2882033882,15949.110959277592,662014.8477011331,1.0
 ,74,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,200551.4839894085,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,165428.2882033882,15949.110959277592,657879.1404960484,1.0
 ,75,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,203618.7961117052,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,165428.2882033882,15949.110959277592,657879.1404960484,1.0
 ,76,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,206686.10823400188,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,165428.2882033882,15949.110959277592,657879.1404960484,1.0
 ,77,71565.54909433832,156099.53642845334,13875.514349195853,12881.798836980897,0.0,0.0,0.0,111004.11479356683,993.7155122149561,0.0,207679.82374621683,0.0,744728.9918028272,0.0,0.0,0.0,172755.07086882135,0.0,0.0,165428.2882033882,13875.514349195853,571973.9209340059,1.0
 ,78,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,210747.13586851352,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169407,0.0,248142.43230508227,15949.110959277592,662014.8477011331,1.0
 ,79,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,213814.4479908102,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,248142.43230508227,15949.110959277592,657879.1404960484,1.0
 ,80,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,216881.7601131069,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,248142.43230508227,15949.110959277592,657879.1404960484,1.0
 ,81,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,219949.07223540358,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,248142.43230508227,15949.110959277592,657879.1404960484,1.0
 ,82,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,223016.38435770027,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,248142.43230508227,15949.110959277592,657879.1404960484,1.0
 ,83,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,226083.69647999696,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,248142.43230508227,15949.110959277592,657879.1404960484,1.0
 ,84,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,229151.00860229364,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,248142.43230508227,15949.110959277592,657879.1404960484,1.0
 ,85,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,232218.32072459033,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,248142.43230508227,15949.110959277592,657879.1404960484,1.0
 ,86,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,235285.63284688702,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,248142.43230508227,15949.110959277592,657879.1404960484,1.0
 ,87,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,235285.63284688702,0.0,744728.9918028272,0.0,0.0,0.0,213922.84132330155,0.0,0.0,248142.43230508227,12881.798836980897,530806.1504795257,1.0
 ,88,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,238352.9449691837,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,248142.43230508227,15949.110959277592,657879.1404960484,1.0
 ,89,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,241420.2570914804,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,248142.43230508227,15949.110959277592,657879.1404960484,1.0
 ,90,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,244487.56921377708,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169407,0.0,330856.5764067763,15949.110959277592,662014.8477011331,1.0
 ,91,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,247554.88133607377,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,330856.5764067763,15949.110959277592,657879.1404960484,1.0
 ,92,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,250622.19345837046,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,330856.5764067763,15949.110959277592,657879.1404960484,1.0
 ,93,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,253689.50558066714,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,330856.5764067763,15949.110959277592,657879.1404960484,1.0
 ,94,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,27881.555352804917,24814.243230508222,256756.81770296383,0.0,744728.9918028272,0.0,0.0,0.0,0.0,0.0,0.0,330856.5764067763,15949.110959277592,744728.9918028272,1.0
 ,95,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,259824.12982526052,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,330856.5764067763,15949.110959277592,657879.1404960484,1.0
 ,96,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,262891.4419475572,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,330856.5764067763,15949.110959277592,657879.1404960484,1.0
 ,97,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,5199.500014221861,2132.1878919251667,265958.75406985387,0.0,740887.7580556337,0.0,0.0,0.0,0.0,71948.53327414027,0.0,402805.1096809166,15949.110959277592,668939.2247814935,1.0
 ,98,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,269026.0661921506,0.0,732891.7204594349,0.0,0.0,0.0,0.0,71440.5523460824,0.0,474245.662026999,15949.110959277592,661451.1681133525,1.0
 ,99,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,272093.3783144473,0.0,702005.0654309809,0.0,0.0,0.0,0.0,42024.690414221426,0.0,516270.3524412204,15949.110959277592,659980.3750167595,1.0
 ,100,71565.54909433832,166971.6410522177,14841.923649086017,12881.798836980897,0.0,0.0,0.0,118735.38919268813,1960.1248121051383,0.0,274053.50312655244,0.0,612010.4462110181,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,14841.923649086017,612010.4462110181,1.0
 ,101,71565.54909433832,144920.23691603512,12881.798836980899,12881.798836980897,0.0,0.0,0.0,103054.39069584719,0.0,0.0,274053.50312655244,0.0,510492.12574947486,0.0,0.0,0.0,0.0,0.0,21383.18392636941,494887.168514851,12881.7988369809,531875.3096758443,1.0
 ,102,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,274053.50312655244,0.0,384044.9821939001,0.0,0.0,0.0,0.0,0.0,154485.4403006584,340401.7282141926,12881.798836980897,538530.4224945586,1.0
 ,103,71565.54909433832,51070.90544064977,4539.636039168869,12881.798836980897,0.0,0.0,0.0,36317.08831335095,0.0,8342.162797812029,265711.3403287404,0.0,214403.55711376134,0.0,0.0,0.0,0.0,0.0,0.0,340401.7282141926,4539.636039168869,214403.55711376134,1.0
 ,104,71565.54909433832,125040.15253575599,11114.680225400532,12881.798836980897,0.0,0.0,0.0,88917.44180320426,0.0,1767.118611580343,263944.2217171601,0.0,140401.01308619618,0.0,0.0,0.0,0.0,0.0,340401.7282141926,0.0,11114.680225400532,480802.74130038876,1.0
 ,105,71565.54909433832,11914.042434483668,1059.025994176326,12881.798836980897,0.0,0.0,0.0,8472.207953410609,0.0,11822.77284280457,252121.4488743555,0.0,82390.54425102858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0259941763263,82390.54425102858,1.0
 ,106,71565.54909433832,11983.799316323632,1065.226605895434,12881.798836980897,0.0,0.0,0.0,8521.812847163472,0.0,11816.572231085463,240304.87664327002,0.0,82625.72182738736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.226605895434,82625.72182738736,1.0
 ,107,71565.54909433832,3612.9734955280305,321.1531996024916,12881.798836980897,0.0,0.0,0.0,2569.225596819933,0.0,12560.645637378406,227744.2310058916,0.0,54404.41266433286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.15319960249167,54404.412664332864,1.0
 ,108,71565.54909433832,9333.037806405024,829.6033605693355,12881.798836980897,0.0,0.0,0.0,6636.826884554684,0.0,12052.195476411562,215692.03552948005,0.0,73688.97392575344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.6033605693357,73688.97392575344,1.0
 ,109,71565.54909433832,24284.262814103833,2158.601139031452,12881.798836980897,0.0,0.0,0.0,17268.809112251616,0.0,10723.197697949445,204968.8378315306,0.0,124095.36779198691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2158.6011390314525,124095.36779198691,1.0
 ,110,71565.54909433832,41188.680513321626,3661.216045628589,12881.798836980897,0.0,0.0,0.0,29289.728365028714,0.0,9220.582791352295,195748.2550401783,0.0,181086.73379626643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3661.216045628589,181086.73379626643,1.0
 ,111,71565.54909433832,68207.84607933411,6062.919651496365,12881.798836980897,0.0,0.0,0.0,48503.35721197092,0.0,6818.879185484532,188929.3758546938,0.0,272178.8483725701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6062.919651496364,272178.8483725701,1.0
 ,112,71565.54909433832,112898.75504480393,10035.444892871461,12881.798836980897,0.0,0.0,0.0,80283.55914297169,0.0,2846.3539441094363,186083.02191058436,0.0,422849.2822931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10035.444892871465,422849.2822931001,1.0
 ,113,71565.54909433832,160819.4510030944,14295.062311386171,12881.798836980897,0.0,0.0,0.0,114360.49849108937,1413.2634744052746,0.0,187496.28538498963,0.0,589355.0063551216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14295.06231138617,589355.0063551216,1.0
 ,114,71565.54909433832,178232.9162632427,15842.925890066017,12881.798836980897,0.0,0.0,0.0,126743.40712052814,2961.1270530851234,0.0,190457.41243807477,0.0,653480.0921756177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15842.925890066019,653480.0921756177,1.0
 ,115,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,193524.72456037145,0.0,731480.6550012823,0.0,0.0,0.0,73601.51450523396,0.0,0.0,0.0,15949.110959277592,657879.1404960484,1.0
 ,116,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,196592.03668266814,0.0,742612.3936155982,0.0,0.0,0.0,0.0,80698.33630433316,0.0,80698.33630433316,15949.110959277592,661914.057311265,1.0
 ,117,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,199659.34880496483,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,80698.33630433316,15949.110959277592,657879.1404960484,1.0
 ,118,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,202726.66092726152,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169414,0.0,163412.4804060273,15949.110959277592,662014.8477011331,1.0
 ,119,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,205793.9730495582,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,163412.4804060273,15949.110959277592,657879.1404960484,1.0
 ,120,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,208861.2851718549,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169414,0.0,246126.62450772143,15949.110959277592,662014.8477011331,1.0
 ,121,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,211928.59729415158,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,246126.62450772143,15949.110959277592,657879.1404960484,1.0
 ,122,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,214995.90941644827,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,246126.62450772143,15949.110959277592,657879.1404960484,1.0
 ,123,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,24167.900632383145,21100.58851008645,218063.22153874498,0.0,744728.9918028272,0.0,0.0,0.0,0.0,12378.849068072683,0.0,258505.4735757941,15949.110959277592,732350.1427347546,1.0
 ,124,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,221130.53366104167,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,258505.4735757941,15949.110959277592,657879.1404960484,1.0
 ,125,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,224197.84578333836,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169414,0.0,341219.61767748825,15949.110959277592,662014.8477011331,1.0
 ,126,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,227265.15790563505,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169414,0.0,423933.76177918236,15949.110959277592,662014.8477011331,1.0
 ,127,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,230332.47002793173,0.0,732499.7578321703,0.0,0.0,0.0,0.0,71067.25460583044,0.0,495001.01638501283,15949.110959277592,661432.5032263399,1.0
 ,128,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,233399.78215022842,0.0,710941.8133326148,0.0,0.0,0.0,53062.67283656646,0.0,0.0,495001.01638501283,15949.110959277592,657879.1404960484,1.0
 ,129,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,13031.771245578624,9964.45912328193,236467.0942725251,0.0,692754.7474275352,0.0,0.0,0.0,0.0,0.0,0.0,495001.01638501283,15949.110959277594,692754.7474275352,1.0
 ,130,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,239534.406394822,0.0,680211.9433550666,0.0,0.0,0.0,0.0,21269.336056207616,0.0,516270.3524412204,15949.110959277597,658942.607298859,1.0
 ,131,71565.54909433832,175486.7829887205,15598.825154552933,12881.798836980897,0.0,0.0,0.0,124790.60123642346,2717.0263175720406,0.0,242251.43271239405,0.0,643367.4563921898,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,15598.825154552937,643367.4563921898,1.0
 ,132,71565.54909433832,169611.33505253357,15076.563115780762,12881.798836980897,0.0,0.0,0.0,120612.5049262461,2194.764278799867,0.0,244446.19699119392,0.0,621731.1193671814,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,15076.563115780766,621731.1193671814,1.0
