Informations,Time,MeOH biogas H2,Biogas,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,4901,52101.06288778051,65482.21018682795,25056.37544811442,2227.2333731657263,1977.2112274405633,0.0,0.0,0.0,250.02214572516303,0.0,90807.1676784697,69164.83775807629,27349.30571828507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.2333731657272,96514.14347636135,1.0
 ,4902,52101.06288778051,65482.21018682795,34807.91732328925,3094.037095403489,1977.2112274405633,0.0,0.0,0.0,1116.8258679629257,0.0,91923.99354643263,107372.04275191447,27427.19587870964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3094.0370954034893,134799.2386306241,1.0
 ,4903,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493671,0.0,93080.677525282,128532.95628696331,19325.533664398197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11298.79329684157,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4904,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,94237.36150413135,140093.08497740663,11713.73481311395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15247.123136000635,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4905,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,95394.04548298073,146362.98528408777,12590.687828895137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22393.976458462974,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4906,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,96550.72946183008,148322.32912992564,12666.387980094874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24429.020455500577,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4907,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,97707.41344067943,147538.5915915905,4020.358359213152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14999.253296283714,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4908,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,98864.09741952879,144795.5102074175,5398.969136451483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13634.782689349056,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4909,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493817,0.0,100020.78139837817,144011.77266908236,14257.30582779665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21709.381842359042,0.0,0.0,0.0,3133.8952062899216,136559.69665451997,1.0
 ,4910,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,101177.46537722752,141268.69128490935,23784.9339018296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28493.92853221901,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4911,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,102334.14935607687,134215.0534398931,37761.2283818909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35416.58516726404,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4912,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,103490.83333492622,121675.2528265308,45764.86814863503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30880.424320645892,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4913,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,104647.51731377558,101494.0112144009,37165.11702495586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2099.431584836828,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4914,52101.06288778051,65482.21018682795,26237.480178227037,2332.220460286848,1977.2112274405633,0.0,0.0,0.0,355.00923284628425,0.0,105002.52654662186,68577.03460432493,32574.191659387983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2332.2204602868483,101151.22626371293,1.0
 ,4915,52101.06288778051,65482.21018682795,18857.94043451791,1676.2613719571475,1977.2112274405633,0.0,0.0,0.0,0.0,300.9498554834156,104701.57669113844,28018.616995481327,44443.019124153754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.2613719571475,72461.63611963508,1.0
 ,4916,46093.52728034725,57931.75559825063,19678.81534936345,1749.2280310545289,1749.2280310545289,0.0,0.0,0.0,0.0,0.0,104701.57669113844,1763.4094612540696,73852.43851867499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.2280310545284,75615.84797992905,1.0
 ,4917,52101.06288778051,65482.21018682795,23952.516498659545,2129.1125776586264,1977.2112274405633,0.0,0.0,0.0,151.90135021806316,0.0,104853.4780413565,0.0,92180.33191530431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129.1125776586264,92180.33191530428,1.0
 ,4918,52101.06288778051,65482.21018682795,24643.05750510169,2190.4940004534837,1977.2112274405633,0.0,0.0,0.0,213.28277301292033,0.0,105066.76081436942,0.0,94891.43426998542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.494000453484,94891.43426998542,1.0
 ,4919,52101.06288778051,65482.21018682795,28855.10607788563,2564.8983180342784,1977.2112274405633,0.0,0.0,0.0,587.6870905937157,0.0,105654.44790496313,0.0,111428.17096943366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2564.898318034279,111428.17096943366,1.0
 ,4920,52101.06288778051,65482.21018682795,24524.36060962632,2179.9431653001175,1977.2112274405633,0.0,0.0,0.0,202.73193785955428,0.0,105857.17984282269,0.0,94425.42366407713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179.9431653001175,94425.42366407713,1.0
 ,4921,52101.06288778051,65482.21018682795,23874.961426927013,2122.2187935046236,1977.2112274405633,0.0,0.0,0.0,145.00756606406011,0.0,106002.18740888675,0.0,91875.84639506727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122.2187935046236,91875.84639506729,1.0
 ,4922,52101.06288778051,65482.21018682795,25284.63868571797,2247.5234387304863,1977.2112274405633,0.0,0.0,0.0,270.31221128992297,0.0,106272.49962017668,0.0,97410.31762848386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247.5234387304868,97410.31762848386,1.0
 ,4923,52101.06288778051,65482.21018682795,24521.77809803975,2179.7136087146446,1977.2112274405633,0.0,0.0,0.0,202.50238127408105,0.0,106475.00200145076,0.0,94415.28458011539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179.7136087146446,94415.28458011539,1.0
 ,4924,52101.06288778051,65482.21018682795,22821.89454161197,2028.6128481432863,1977.2112274405633,0.0,0.0,0.0,51.40162070272306,0.0,106526.40362215348,979.6719229189276,86761.77537668566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028.6128481432872,87741.4472996046,1.0
 ,4925,52101.06288778051,65482.21018682795,23936.888348847893,2127.7234087864795,1977.2112274405633,0.0,0.0,0.0,150.51218134591605,0.0,106676.91580349939,9992.65361377306,82126.32131714016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2127.72340878648,92118.97493091322,1.0
 ,4926,52101.06288778051,65482.21018682795,23331.70683769613,2073.9294966841003,1977.2112274405633,0.0,0.0,0.0,96.7182692435371,0.0,106773.63407274292,25275.535611308333,64467.46308562799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.9294966841007,89742.99869693632,1.0
 ,4927,52101.06288778051,65482.21018682795,25899.568550057254,2302.1838711162004,1977.2112274405633,0.0,0.0,0.0,324.9726436756369,0.0,107098.60671641855,49571.39929969774,50253.16713895239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302.183871116201,99824.56643865012,1.0
 ,4928,52101.06288778051,65482.21018682795,25879.49483389199,2300.399540790399,1977.2112274405633,0.0,0.0,0.0,323.1883133498357,0.0,107421.79502976839,69360.77214266008,30384.983771118757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.399540790399,99745.75591377882,1.0
 ,4929,52101.06288778051,65482.21018682795,27510.78971052639,2445.403529824568,1977.2112274405633,0.0,0.0,0.0,468.1923023840046,0.0,107889.98733215239,79353.42575643313,26796.884470505513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2445.403529824568,106150.31022693863,1.0
 ,4930,52101.06288778051,65482.21018682795,27301.922855656376,2426.8375871694557,1977.2112274405633,0.0,0.0,0.0,449.6263597288925,0.0,108339.61369188128,82488.3759097737,22841.911441231125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.837587169457,105330.28735100484,1.0
 ,4931,52101.06288778051,65482.21018682795,27808.205236749178,2471.840465488816,1977.2112274405633,0.0,0.0,0.0,494.62923804825266,0.0,108834.24292992953,89737.94813937377,17580.031966600352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2471.840465488817,107317.98010597413,1.0
 ,4932,52101.06288778051,65482.21018682795,27617.29832791638,2454.870962481456,1977.2112274405633,0.0,0.0,0.0,477.6597350408928,0.0,109311.90266497043,92285.09513896298,14283.37383699418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454.8709624814564,106568.46897595716,1.0
 ,4933,52101.06288778051,65482.21018682795,26398.261959181556,2346.512174149472,1977.2112274405633,0.0,0.0,0.0,369.30094670890855,0.0,109681.20361167935,88170.47306270349,13611.991405358058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2346.5121741494722,101782.46446806153,1.0
 ,4934,52101.06288778051,65482.21018682795,26148.6942500067,2324.3283777783736,1977.2112274405633,0.0,0.0,0.0,347.1171503378102,0.0,110028.32076201716,84447.71975561156,16354.928021356762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324.328377778374,100802.64777696833,1.0
 ,4935,52101.06288778051,65482.21018682795,25081.953110044873,2229.5069431151,1977.2112274405633,0.0,0.0,0.0,252.29571567453658,0.0,110280.6164776917,76218.47560309256,20396.08719498895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.5069431151005,96614.56279808152,1.0
 ,4936,52101.06288778051,65482.21018682795,25238.385073823963,2243.41200656213,1977.2112274405633,0.0,0.0,0.0,266.20077912156677,0.0,110546.81725681326,71124.18160391414,26104.541774628746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243.4120065621305,97228.72337854288,1.0
 ,4937,52101.06288778051,65482.21018682795,27067.113457070587,2405.9656406284967,1977.2112274405633,0.0,0.0,0.0,428.75441318793327,0.0,110975.5716700012,70340.444065579,34067.96854161142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2405.965640628497,104408.41260719042,1.0
 ,4938,52101.06288778051,65482.21018682795,25104.758926563463,2231.5341268056413,1977.2112274405633,0.0,0.0,0.0,254.3228993650782,0.0,111229.89456936628,53098.21822220588,43605.88147851744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231.534126805642,96704.09970072332,1.0
 ,4939,46896.21037126026,58940.59226988994,20021.50668287891,1779.6894829225698,1779.6894829225698,0.0,0.0,0.0,0.0,0.0,111229.89456936628,23120.25738088669,53812.38204807555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779.6894829225705,76932.63942896224,1.0
 ,4940,45754.04071488189,57505.07849411385,19533.87757112076,1736.344672988512,1736.344672988512,0.0,0.0,0.0,0.0,0.0,111229.89456936628,1371.5406920864987,73687.38387494502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.3446729885118,75058.92456703151,1.0
 ,4941,52101.06288778051,65482.21018682795,25682.472770048895,2282.8864684487908,1977.2112274405633,0.0,0.0,0.0,305.6752410082276,0.0,111535.56981037451,0.0,98972.23634546062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.8864684487908,98972.23634546062,1.0
 ,4942,52101.06288778051,65482.21018682795,28392.37926696013,2523.767045952012,1977.2112274405633,0.0,0.0,0.0,546.5558185114481,0.0,112082.12562888596,0.0,109611.47980269507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2523.7670459520114,109611.47980269506,1.0
 ,4943,52101.06288778051,65482.21018682795,34407.681208087844,3058.460551830031,1977.2112274405633,0.0,0.0,0.0,1081.2493243894676,0.0,113163.37495327543,0.0,133227.88940700368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3058.460551830031,133227.88940700368,1.0
 ,4944,52101.06288778051,65482.21018682795,32734.403948543422,2909.724795426082,1977.2112274405633,0.0,0.0,0.0,932.5135679855185,0.0,114095.88852126095,0.0,126658.50992618452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2909.7247954260824,126658.50992618452,1.0
 ,4945,52101.06288778051,65482.21018682795,29264.174712246942,2601.2599744219506,1977.2112274405633,0.0,0.0,0.0,624.048746981387,0.0,114719.93726824233,0.0,113034.19715397138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.2599744219506,113034.1971539714,1.0
 ,4946,52101.06288778051,65482.21018682795,24797.05819616962,2204.182950770633,1977.2112274405633,0.0,0.0,0.0,226.97172333006955,0.0,114946.9089915724,0.0,95496.04953871205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2204.1829507706334,95496.04953871206,1.0
 ,4947,52101.06288778051,65482.21018682795,22602.64995274868,2009.1244402443272,1977.2112274405633,0.0,0.0,0.0,31.91321280376385,0.0,114978.82220437616,0.0,86880.68086347236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.1244402443272,86880.68086347236,1.0
 ,4948,52101.06288778051,65482.21018682795,22955.257341554076,2040.4673192492512,1977.2112274405633,0.0,0.0,0.0,63.25609180868792,0.0,115042.07829618485,2939.0157687567826,85326.02129246495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040.4673192492517,88265.03706122174,1.0
 ,4949,52101.06288778051,65482.21018682795,27712.0088963363,2463.289679674338,1977.2112274405633,0.0,0.0,0.0,486.07845223377484,0.0,115528.15674841865,20769.044765881263,86171.26316339076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2463.2896796743385,106940.30792927202,1.0
 ,4950,52101.06288778051,65482.21018682795,29817.43221021802,2650.438418686046,1977.2112274405633,0.0,0.0,0.0,673.227191245483,0.0,116201.38393966414,32916.976610075966,82289.34021745756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650.438418686047,115206.31682753355,1.0
 ,4951,52101.06288778051,65482.21018682795,30943.9379744224,2750.572264393102,1977.2112274405633,0.0,0.0,0.0,773.3610369525386,0.0,116974.74497661668,37619.40184008682,82009.63920136665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.5722643931026,119629.04104145347,1.0
 ,4952,52101.06288778051,65482.21018682795,27426.535014771645,2437.9142235352574,1977.2112274405633,0.0,0.0,0.0,460.70299609469413,0.0,117435.44797271138,46240.51476177338,59579.00684881571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2437.914223535258,105819.52161058909,1.0
 ,4953,52101.06288778051,65482.21018682795,32556.405506857256,2893.902711720645,1977.2112274405633,0.0,0.0,0.0,916.6914842800818,0.0,118352.13945699146,53686.021375957236,72273.65677936509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2893.9027117206456,125959.67815532233,1.0
 ,4954,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,119508.82343584081,59955.92168263837,82521.40538276963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5917.630410888065,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4955,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,120665.50741469016,69556.70652724385,72933.08001866622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5930.089891390133,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4956,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,121822.19139353951,83468.04783269262,75118.28493961418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22026.636117786868,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4957,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,122978.87537238887,93460.70144646568,71547.06958713928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28448.074379085025,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4958,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,124135.55935123822,112466.33675109288,75190.38308587625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51097.02318244919,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4959,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,125292.24333008757,119519.97459610917,78812.37786597361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61772.65580756284,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4960,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493671,0.0,126448.92730893694,116776.89321193617,77601.14524361273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57818.34180102896,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4961,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,127605.61128778629,100906.20806064954,74023.36859757699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38369.880003706596,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4962,52101.06288778051,65482.21018682795,34428.0216334992,3060.2685896443736,1977.2112274405633,0.0,0.0,0.0,1083.05736220381,0.0,128688.6686499901,72691.65668058442,60616.09036660787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3060.268589644374,133307.7470471923,1.0
 ,4963,52101.06288778051,65482.21018682795,24024.458891185677,2135.5074569942826,1977.2112274405633,0.0,0.0,0.0,158.29622955371937,0.0,128846.96487954381,31349.501533405684,61113.28021175582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.5074569942826,92462.78174516147,1.0
 ,4964,52101.06288778051,65482.21018682795,15954.251368749998,1418.155677222222,1977.2112274405633,0.0,0.0,0.0,0.0,559.0555502183418,128287.90932932547,1371.5406920864987,59932.67019233536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.1556772222218,61304.21088442187,1.0
 ,4965,52101.06288778051,65482.21018682795,15785.85230837212,1403.1868718552996,1977.2112274405633,0.0,0.0,0.0,0.0,574.0243555852637,127713.8849737402,0.0,60657.13749491988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.1868718552996,60657.13749491988,1.0
 ,4966,52101.06288778051,65482.21018682795,18845.83299561017,1675.1851551653485,1977.2112274405633,0.0,0.0,0.0,0.0,302.0260722752148,127411.85890146499,0.0,72415.11328563208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675.1851551653483,72415.11328563208,1.0
 ,4967,52101.06288778051,65482.21018682795,24403.723304916417,2169.219849325904,1977.2112274405633,0.0,0.0,0.0,192.00862188534015,0.0,127603.86752335033,0.0,93951.79490371355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2169.219849325904,93951.79490371355,1.0
 ,4968,52101.06288778051,65482.21018682795,27680.155831280983,2460.4582961138653,1977.2112274405633,0.0,0.0,0.0,483.24706867330195,0.0,128087.11459202363,0.0,106815.2510262501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.458296113866,106815.2510262501,1.0
 ,4969,52101.06288778051,65482.21018682795,26515.46408886795,2356.930141232707,1977.2112274405633,0.0,0.0,0.0,379.71891379214327,0.0,128466.83350581578,0.0,102242.60654043972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2356.930141232707,102242.60654043972,1.0
 ,4970,52101.06288778051,65482.21018682795,24285.23762679926,2158.687789048823,1977.2112274405633,0.0,0.0,0.0,181.47656160825983,0.0,128648.31006742407,0.0,93486.61354888794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2158.687789048823,93486.61354888794,1.0
 ,4971,52101.06288778051,65482.21018682795,24155.984181307285,2147.198593893981,1977.2112274405633,0.0,0.0,0.0,169.98736645341702,0.0,128818.29743387748,0.0,92979.15734113946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147.198593893981,92979.15734113946,1.0
 ,4972,52101.06288778051,65482.21018682795,25952.59005350781,2306.896893645139,1977.2112274405633,0.0,0.0,0.0,329.68566620457557,0.0,129147.98310008206,6465.834691264922,93566.89711557118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2306.8968936451397,100032.7318068361,1.0
 ,4973,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,130304.66707893141,57212.840298465366,91751.2159166674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12404.359560612822,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4974,10420.212577556102,13096.44203736559,35256.321070761616,3133.8952062899216,395.4422454881127,0.0,0.0,0.0,2738.452960801809,0.0,133043.1200397332,102081.81436815226,95344.10312204143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59379.35799263844,0.0,0.0,0.0,3133.8952062899216,138046.55949755525,1.0
 ,4975,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,134199.80401858257,125789.87490279031,98092.52153908419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87322.69978735456,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4976,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788505458,0.0,135356.4879974331,138133.7411315688,100045.59723151561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101619.64170856336,0.0,0.0,0.0,3133.8952062899216,136559.69665452105,1.0
 ,4977,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,136513.17197628247,143032.10074616343,99732.76106226446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106205.16515390795,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4978,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,137669.85595513182,132843.51274780658,115524.76060860806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111808.57670189471,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,4979,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,138826.53993398117,140093.08497740663,134551.81769790384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138085.20602079053,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
