Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,24,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-8.661854302599316e-13,0.0,1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,25,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,26,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,27,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-2.5291937856222615e-12,140.9389207288513,6092.525282631875,1.0
 ,28,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-3.793790678433392e-12,140.9389207288513,6092.525282631875,1.0
 ,29,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-5.058387571244523e-12,140.9389207288513,6092.525282631875,1.0
 ,30,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,1.3977123552123024e-12,-6.456099926456825e-12,140.9389207288513,6092.525282631876,1.0
 ,31,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-7.720696819267956e-12,140.9389207288513,6092.525282631875,1.0
 ,32,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-8.985293712079086e-12,140.9389207288513,6092.525282631875,1.0
 ,33,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,1270.3944054827107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4822.130877149173,0.0,8.985293712079086e-12,0.0,0.0,140.9389207288513,6092.525282631876,1.0
 ,34,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,2988.1107847269395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3104.4144979049356,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,35,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,3793.2903374976718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299.2349451342034,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,36,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,3990.1120059527398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2102.413276679135,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,37,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,3721.718821695829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370.8064609360463,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,38,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,2818.1284346975626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3274.3968479343125,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,39,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,1028.840539651491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5063.684742980384,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,40,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,41,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,-1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,42,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,-1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,43,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631876,0.0,1.2645968928111307e-12,0.0,0.0,140.9389207288513,6092.525282631876,1.0
 ,44,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,1.3977123552123024e-12,-1.3977123552123024e-12,140.9389207288513,6092.525282631876,1.0
 ,45,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,1.3977123552123024e-12,-2.7954247104246048e-12,140.9389207288513,6092.525282631876,1.0
 ,46,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,1.3977123552123024e-12,-4.193137065636907e-12,140.9389207288513,6092.525282631876,1.0
 ,47,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631879,0.0,4.193137065636907e-12,0.0,0.0,140.9389207288513,6092.525282631876,1.0
 ,48,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,49,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-2.5291937856222615e-12,140.9389207288513,6092.525282631875,1.0
 ,50,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-3.793790678433392e-12,140.9389207288513,6092.525282631875,1.0
 ,51,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-5.058387571244523e-12,140.9389207288513,6092.525282631875,1.0
 ,52,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,1.3977123552123024e-12,-6.456099926456825e-12,140.9389207288513,6092.525282631876,1.0
 ,53,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-7.720696819267956e-12,140.9389207288513,6092.525282631875,1.0
 ,54,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,1.3977123552123024e-12,-9.11840917448026e-12,140.9389207288513,6092.525282631876,1.0
 ,55,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631886,0.0,1.0516121529692562e-11,0.0,1.3977123552123024e-12,140.9389207288513,6092.525282631876,1.0
 ,56,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,1.3977123552123024e-12,0.0,140.9389207288513,6092.525282631876,1.0
 ,57,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,1359.8588002350143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4732.66648239686,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,58,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,2084.5203977286733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4008.004884903202,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,59,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,2004.0024424516002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4088.5228401802747,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,60,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,2075.573958253443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4016.951324378432,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,61,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,1923.484487174527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4169.0407954573475,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,62,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,1556.680468690082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4535.844813941792,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,63,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,688.8758395927375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5403.649443039138,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,64,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,65,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,66,3713.8508371385087,4667.681380010147,1585.5628581995804,140.9389207288516,140.93892072885134,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631888,0.0,0.0,0.0,0.0,140.9389207288516,6092.525282631888,1.0
 ,67,3713.8508371385087,4667.681380010147,1585.5628581995766,140.93892072885126,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,0.0,0.0,140.93892072885126,6092.525282631873,1.0
 ,68,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,69,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,1.3977123552123024e-12,-1.3977123552123024e-12,140.9389207288513,6092.525282631876,1.0
 ,70,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631878,0.0,3.1300832157321656e-12,0.0,1.7323708605198632e-12,140.9389207288513,6092.525282631876,1.0
 ,71,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-8.661854302599316e-13,0.0,8.661854302599316e-13,140.9389207288513,6092.525282631875,1.0
 ,72,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-8.661854302599316e-13,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,73,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631878,0.0,3.793790678433392e-12,0.0,3.793790678433392e-12,140.9389207288513,6092.525282631876,1.0
 ,74,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,2.5291937856222615e-12,140.9389207288513,6092.525282631875,1.0
 ,75,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,76,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,77,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631876,0.0,9.573628439715034e-13,0.0,9.573628439715034e-13,140.9389207288513,6092.525282631876,1.0
 ,78,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,9.573628439715034e-13,0.0,140.9389207288513,6092.525282631876,1.0
 ,79,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,80,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,-1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,81,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,17.892878950460716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6074.632403681414,0.0,0.0,0.0,-1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,82,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,223.66098688075897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5868.864295751116,0.0,0.0,0.0,-1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,83,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,626.2507632661251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5466.274519365749,0.0,0.0,0.0,-1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,84,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,912.5368264734965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5179.9884561583785,0.0,0.0,0.0,-1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,85,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,653.0900816918161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5439.435200940059,0.0,1.2645968928111307e-12,0.0,0.0,140.9389207288513,6092.525282631876,1.0
 ,86,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,232.6074263559893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5859.917856275885,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,87,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,26.839318425691076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6065.685964206184,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,88,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,89,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,90,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,91,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,92,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,93,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631876,0.0,0.0,-9.573628439715034e-13,9.573628439715034e-13,140.9389207288513,6092.525282631875,1.0
 ,94,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,9.573628439715034e-13,0.0,140.9389207288513,6092.525282631876,1.0
 ,95,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.5252826318765,0.0,0.0,-2.1307823230710625e-12,2.1307823230710625e-12,140.9389207288513,6092.525282631875,1.0
 ,96,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,8.661854302599316e-13,140.9389207288513,6092.525282631875,1.0
 ,97,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-8.661854302599316e-13,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,98,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631876,0.0,1.2645968928111307e-12,0.0,1.2645968928111307e-12,140.9389207288513,6092.525282631876,1.0
 ,99,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,100,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,101,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-2.5291937856222615e-12,140.9389207288513,6092.525282631875,1.0
 ,102,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,1.3977123552123024e-12,-3.926906140834564e-12,140.9389207288513,6092.525282631876,1.0
 ,103,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631879,0.0,3.926906140834564e-12,0.0,0.0,140.9389207288513,6092.525282631876,1.0
 ,104,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,105,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,178.92878950460715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5913.596493127267,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,106,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,545.7328079890518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5546.7924746428225,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
