Informations,Time,Biomass bamboo 2,Biochar,DME-B2,H2O sea,H2_from_SOEC_HI,H2_pipeline_to_Bamboo-2,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,30,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,15977.722810827981,0.0,35047.833268505274,34480.3781488295,0.0,6116.841875385009,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,31,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,16510.31357118892,0.0,34994.89401160505,34501.17087456474,0.0,6084.695344220028,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,32,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,17042.904331549857,0.0,33844.17118225609,34541.85747106428,0.0,4974.659111370605,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,33,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,17575.495091910794,13945.345589232125,32471.250997195435,34541.85747106428,0.0,17547.084515542076,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,34,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,18108.08585227173,32801.02413241923,30295.912222683368,34541.85747106428,0.0,34227.424284217115,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,35,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,18640.67661263267,41639.62344953818,29577.18245742352,34263.760949923955,0.0,42069.1973149359,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,36,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,19173.267372993607,43800.16994927837,24766.63455970657,31481.619769686713,0.0,36637.05473672189,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,37,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,19705.858133354544,40853.97017690538,21437.8273283691,28774.89346353686,0.0,27593.736945070148,58.651887420412095,0.0,58.651887420412095,1787.4455655794152,63414.30213632079,1.0
 ,38,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,20238.448893715482,30935.097609916338,16884.187859636724,24749.602747588717,0.0,0.0,8721.446357325729,0.0,8780.098244746141,1787.4455655794152,63847.441859816056,1.0
 ,39,14068.428192265406,0.0,9135.342981990523,12319.47808136804,1095.064718343826,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,8760.517746750607,0.0,159.7900868746524,20078.65880684083,11293.76579409644,10353.530254447636,17531.435532622312,0.0,0.0,0.0,0.0,8780.098244746141,1095.0647183438264,39178.73158116639,1.0
 ,40,14068.428192265406,0.0,9135.342981990523,5934.748837089252,527.5332299634891,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4220.265839707913,0.0,727.3215752549892,19351.337231585843,0.0,6822.620692894802,12903.437063265179,0.0,0.0,0.0,0.0,8780.098244746141,527.5332299634892,19726.05775615998,1.0
 ,41,3930.0747072341687,0.0,2551.9965631390705,3943.676007598151,350.548978453169,350.548978453169,0.0,3930.0747072341687,535.9192782592048,2804.391827625352,0.0,0.0,19351.337231585843,0.0,4313.41326123241,8161.3409962822925,0.0,0.0,0.0,0.0,8780.098244746141,350.548978453169,12474.754257514702,1.0
 ,42,14068.428192265406,0.0,9135.342981990523,2242.967458449577,199.37488519551798,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,1594.9990815641438,0.0,1055.4799200229604,18295.85731156288,0.0,3133.138596429223,5344.984244360322,0.0,0.0,0.0,0.0,8780.098244746141,199.37488519551803,8478.122840789545,1.0
 ,43,4225.869126370284,0.0,2744.070861279405,4240.4941194221565,376.9328106153028,376.9328106153029,0.0,4225.869126370284,576.2548808686751,3015.4624849224224,0.0,0.0,18295.85731156288,0.0,1860.5219833603767,3212.04289751054,0.0,0.0,0.0,8780.098244746141,0.0,376.9328106153028,13852.663125617055,1.0
 ,44,14068.428192265406,0.0,9135.342981990523,552.9143455103414,49.14794182314146,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,393.18353458513167,0.0,1205.7068633953368,17090.150448167544,0.0,1097.0512668342774,2231.90225210765,0.0,0.0,0.0,0.0,0.0,49.14794182314148,3328.9535189419275,1.0
 ,45,1145.5576852799452,0.0,743.8686268051592,1149.522259829401,102.1797564292801,102.17975642928012,0.0,1145.5576852799452,156.21241162908345,817.4380514342408,0.0,0.0,17090.150448167544,0.0,1433.4584807878161,2202.7448171723413,0.0,0.0,0.0,0.0,0.0,102.1797564292801,3636.203297960157,1.0
 ,46,1264.9145012827405,0.0,821.3730527810003,1269.2921488717382,112.82596878859894,112.82596878859894,0.0,1264.9145012827405,172.48834108401005,902.6077503087915,0.0,0.0,17090.150448167544,0.0,1723.403536763261,2291.6594673122877,0.0,0.0,0.0,0.0,0.0,112.82596878859894,4015.0630040755486,1.0
 ,47,14068.428192265406,0.0,9135.342981990523,611.6039926960578,54.3647993507607,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,434.9183948060856,0.0,1200.4900058677176,15889.660442299826,0.0,1615.9044532726264,1891.8617482323823,0.0,0.0,0.0,0.0,0.0,54.364799350760705,3507.7662015050087,1.0
 ,48,1718.8821939388074,0.0,1116.1572687914334,1724.8309442175305,153.31830615266938,153.3183061526694,0.0,1718.8821939388074,234.393026446201,1226.546449221355,0.0,0.0,15889.660442299826,0.0,2530.3639305234674,2925.6730571537537,0.0,0.0,0.0,0.0,0.0,153.31830615266944,5456.036987677221,1.0
 ,49,2311.698489243435,0.0,1501.1029150931395,2319.698872911788,206.1954553699367,206.19545536993672,0.0,2311.698489243435,315.2316121695593,1649.5636429594936,0.0,0.0,15889.660442299826,0.0,3287.291376686567,4050.4496890741884,0.0,0.0,0.0,0.0,0.0,206.19545536993672,7337.741065760757,1.0
 ,50,14068.428192265406,0.0,9135.342981990523,2599.5151078304416,231.06800958492815,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,1848.5440766794252,0.0,1023.7867956335501,14865.873646666276,0.0,3817.6746527746573,5746.759738766036,0.0,0.0,0.0,0.0,0.0,231.06800958492818,9564.434391540693,1.0
 ,51,4346.985218379738,0.0,2822.7176742725574,4362.029373017344,387.7359442682084,387.7359442682084,0.0,4346.985218379738,592.770711597237,3101.8875541456673,0.0,0.0,14865.873646666276,0.0,4886.97535741926,8911.126816190397,0.0,0.0,0.0,0.0,0.0,387.73594426820847,13798.102173609657,1.0
 ,52,3861.352297299086,0.0,2507.371621622783,3874.715761436306,344.41917879433834,344.41917879433834,0.0,3861.352297299086,526.5480405407844,2755.3534303547067,0.0,0.0,14865.873646666276,0.0,4103.112672563058,8153.504465485109,0.0,0.0,0.0,0.0,0.0,344.4191787943384,12256.61713804817,1.0
 ,53,14068.428192265406,0.0,9135.342981990523,3821.4086373311857,339.68076776277206,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,2717.4461421021765,0.0,915.1740374557062,13950.69960921057,0.0,4698.258475779447,8588.980026767638,0.0,0.0,0.0,0.0,0.0,339.68076776277206,13287.238502547085,1.0
 ,54,4027.491254470696,0.0,2615.2540613446076,4041.429696445994,359.2381952396439,359.2381952396439,0.0,4027.491254470696,549.2033528823675,2873.9055619171513,0.0,0.0,13950.69960921057,0.0,4343.942795199204,8440.028863489659,0.0,0.0,0.0,0.0,0.0,359.23819523964397,12783.971658688864,1.0
 ,55,14068.428192265406,0.0,9135.342981990523,4386.082093149577,389.873963835518,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,3118.991710684144,0.0,864.9808413829603,13085.71876782761,0.0,5015.785795106039,9991.871558955732,0.0,0.0,0.0,0.0,0.0,389.87396383551805,15007.657354061774,1.0
 ,56,5948.703872724566,0.0,3862.7947225484195,5969.291295146939,530.6036706797279,530.6036706797279,0.0,5948.703872724566,811.186891735168,4244.829365437823,0.0,0.0,13085.71876782761,0.0,5682.202576505011,13200.038727042645,0.0,0.0,0.0,0.0,0.0,530.603670679728,18882.241303547657,1.0
 ,57,10505.423535877957,0.0,6821.7035947259465,10541.78096712457,937.0471970777396,937.0471970777398,0.0,10505.423535877957,1432.5577548924487,7496.377576621917,0.0,0.0,13085.71876782761,14927.41218002312,4985.199211239181,13433.466417375155,0.0,0.0,0.0,0.0,0.0,937.0471970777395,33346.077808637456,1.0
 ,58,13241.942767497505,0.0,8598.66413473864,13287.770812611217,1181.1351833432193,1181.1351833432198,0.0,13241.942767497505,1805.7194682951142,9449.081466745754,0.0,0.0,13085.71876782761,22882.15156543018,4895.672464288836,14254.451237857182,0.0,0.0,0.0,0.0,0.0,1181.1351833432198,42032.2752675762,1.0
 ,59,14068.428192265406,0.0,9135.342981990523,13171.129942791891,1170.7671060259458,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,9366.136848207567,0.0,84.08769919253245,13001.631068635073,21998.291633718283,4718.248340430475,15056.96191581073,0.0,0.0,0.0,0.0,0.0,1170.7671060259458,41773.50188995949,1.0
 ,60,13196.837221068194,0.0,8569.37481887545,13242.509163784176,1177.1119256697045,1177.1119256697048,0.0,13196.837221068194,1799.5687119638446,9416.895405357636,0.0,0.0,13001.631068635073,22783.94490635108,3805.8835861374987,15299.273769668445,0.0,0.0,0.0,0.0,0.0,1177.1119256697045,41889.10226215702,1.0
 ,61,14068.428192265406,0.0,9135.342981990523,11856.271611351487,1053.89080989791,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,8431.12647918328,0.0,200.96399532056807,12800.667073314506,21114.43170200639,3331.5393269562355,13321.486239680826,0.0,0.0,0.0,0.0,0.0,1053.8908098979105,37767.457268643455,1.0
 ,62,14068.428192265406,0.0,9135.342981990523,10954.828018422484,973.7624905264431,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,7790.099924211545,0.0,281.0923146920352,12519.57475862247,17087.95867976331,4072.222058017692,13860.803264106005,0.0,0.0,0.0,0.0,0.0,973.7624905264431,35020.984001887,1.0
 ,63,14068.428192265406,0.0,9135.342981990523,8692.331846014373,772.6517196457221,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,6181.213757165777,0.0,482.2030855727562,12037.371673049714,7561.91274909066,5220.92116641953,15344.889873092403,0.0,0.0,0.0,0.0,0.0,772.6517196457222,28127.72378860259,1.0
 ,64,6852.591848114209,0.0,4449.734966307928,6876.307468539034,611.227330536803,611.2273305368033,0.0,6852.591848114209,934.4443429246647,4889.818644294424,0.0,0.0,12037.371673049714,0.0,5509.360039438777,16241.982034267956,0.0,0.0,0.0,0.0,0.0,611.227330536803,21751.34207370673,1.0
 ,65,14068.428192265406,0.0,9135.342981990523,8430.394441362849,749.3683947878088,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,5994.947158302471,0.0,505.4864104306695,11531.885262619046,0.0,7342.647174142365,19987.018826838193,0.0,0.0,0.0,0.0,0.0,749.3683947878087,27329.666000980553,1.0
 ,66,10319.621295530365,0.0,6701.052789305431,10355.33569775908,920.4742842452515,920.4742842452515,0.0,10319.621295530365,1407.2210857541406,7363.794273962012,0.0,0.0,11531.885262619046,0.0,9500.500163887093,23255.808375335364,0.0,0.0,0.0,0.0,0.0,920.4742842452515,32756.308539222453,1.0
 ,67,14068.428192265406,0.0,9135.342981990523,11195.514419485333,995.1568372875852,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,7961.254698300681,0.0,259.6979679308931,11272.187294688152,0.0,10798.785555019693,24955.509739305548,0.0,0.0,0.0,0.0,0.0,995.1568372875852,35754.29529432524,1.0
 ,68,14068.428192265406,0.0,9135.342981990523,11452.740835462731,1018.0214075966873,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,8144.171260773498,0.0,236.83339762179105,11035.353897066361,0.0,11273.909644605208,25264.090232599174,0.0,0.0,0.0,0.0,0.0,1018.0214075966876,36537.99987720439,1.0
 ,69,13556.805575143777,0.0,8803.120503340115,13603.72330529894,1209.2198493599058,1209.2198493599058,0.0,13556.805575143777,1848.655305701424,9673.758794879246,0.0,0.0,11035.353897066361,0.0,14225.666850853353,28806.038820167414,0.0,0.0,0.0,0.0,0.0,1209.2198493599058,43031.70567102077,1.0
 ,70,14068.428192265406,0.0,9135.342981990523,15495.80614085516,1377.4049902982365,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,11019.239922385892,122.55018507975815,0.0,11157.90408214612,0.0,17434.8607556272,31536.54551475654,0.0,0.0,0.0,0.0,0.0,1377.4049902982367,48971.40627038373,1.0
 ,71,14068.428192265406,0.0,9135.342981990523,18704.727567467053,1662.6424504415158,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,13301.139603532127,407.78764522303743,0.0,11565.691727369158,0.0,24852.154973398752,34164.15586604945,0.0,0.0,0.0,0.0,0.0,1662.6424504415158,59016.3108394482,1.0
 ,72,14068.428192265406,0.0,9135.342981990523,19370.03476850132,1721.7808683112282,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,13774.246946489826,466.92606309275,0.0,12032.617790461907,0.0,26775.56471518847,34323.360951808405,0.0,0.0,0.0,0.0,0.0,1721.7808683112285,61098.925666996874,1.0
 ,73,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609376,0.0,12565.208550822845,0.0,29305.228758122026,34541.85747106428,0.0,100.18221370640126,319.55664145727656,0.0,319.55664145727656,1787.4455655794152,63427.34737402263,1.0
 ,74,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609339,0.0,13097.799311183779,0.0,28565.93326150107,34541.85747106428,0.0,0.0,0.0,319.55664145727656,0.0,1787.4455655794152,63427.347374022625,1.0
 ,75,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,13630.390071544716,0.0,30417.275145046366,34541.85747106428,0.0,1547.7630741608812,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,76,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,14162.980831905654,0.0,31851.685543919615,34541.85747106428,0.0,2982.173473034131,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,77,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,14695.571592266591,0.0,33866.54647037447,34526.889316861125,0.0,4982.066245285834,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,78,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,15228.162352627529,0.0,34587.435198082385,34501.15701339653,0.0,5677.22266952915,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,79,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,15760.753112988466,0.0,34787.443772305516,34496.096992992985,0.0,0.0,5592.544022236893,0.0,5592.544022236893,1787.4455655794152,63690.99674306161,1.0
 ,80,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,16293.343873349404,0.0,34835.56945137948,34490.908485741056,0.0,5915.108395170773,0.0,0.0,5592.544022236893,1787.4455655794152,63411.36954194977,1.0
 ,81,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,16825.93463371034,196.41331815819896,35047.833268505274,34480.087008371534,0.0,11625.880874210294,0.0,5592.544022236893,0.0,1787.4455655794152,63690.99674306161,1.0
 ,82,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,17358.52539407128,2455.166476977487,35047.833268505274,34484.331039247154,0.0,8575.961242780151,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,83,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,17891.116154432217,6874.466135536964,35047.833268505274,34480.660160798434,0.0,12991.590022890909,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,84,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,18423.706914793154,10017.079226068146,35047.833268505274,34476.62348466002,0.0,16130.166437283677,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,85,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609376,0.0,18956.297675154092,7169.086112774262,34789.45571983002,34517.42894052597,0.0,13064.601231180484,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,86,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609339,0.0,19488.888435515026,2553.373136056586,34884.07571100356,34505.94384413445,0.0,0.0,8125.736332614126,0.0,8125.736332614126,1787.4455655794152,63817.65635858047,1.0
 ,87,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,20021.479195875963,294.61997723729843,35047.833268505274,34491.17798805343,0.0,14141.711207829658,0.0,8125.736332614126,0.0,1787.4455655794152,63817.65635858047,1.0
 ,88,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,20554.0699562369,0.0,35047.833268505274,34483.09416372443,0.0,6119.5578902799425,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,89,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,21086.66071659784,0.0,35047.833268505274,34484.25309404666,0.0,6120.716820602171,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,90,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609376,0.0,21619.251476958776,0.0,35047.833268505274,34479.012910620404,0.0,6115.476637175914,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,91,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,22151.842237319714,0.0,35047.833268505274,34475.67694741781,0.0,6112.1406739733175,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,92,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,711.3399039652577,178.7491436043208,22684.432997680655,0.0,35047.833268505274,34475.84797293146,0.0,0.0,5661.226194760841,0.0,5661.226194760841,1787.4455655794159,63862.45504667589,1.0
 ,93,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,23217.023758041592,0.0,35047.833268505274,34477.39614486393,0.0,6113.859871419441,0.0,0.0,5661.226194760841,1787.4455655794152,63411.36954194977,1.0
 ,94,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,23749.61451840253,0.0,35047.833268505274,34486.10903019642,0.0,6122.572756751932,0.0,0.0,5661.226194760841,1787.4455655794152,63411.36954194977,1.0
 ,95,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609303,0.0,24282.20527876346,0.0,35047.833268505274,34483.16441213343,0.0,6119.628138688942,0.0,0.0,5661.226194760841,1787.4455655794152,63411.36954194976,1.0
 ,96,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,24814.796039124398,0.0,35047.833268505274,34478.892657294346,0.0,6115.356383849856,0.0,0.0,5661.226194760841,1787.4455655794152,63411.36954194977,1.0
 ,97,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,25347.386799485335,0.0,35047.833268505274,34527.30851487396,0.0,6163.772241429469,0.0,0.0,5661.226194760841,1787.4455655794152,63411.36954194977,1.0
 ,98,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,25879.977559846273,0.0,34300.46342976985,34541.85747106428,0.0,5430.951358884366,0.0,0.0,5661.226194760841,1787.4455655794152,63411.36954194977,1.0
 ,99,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,26412.56832020721,0.0,33919.621978245654,34541.85747106428,0.0,5050.109907360169,0.0,0.0,5661.226194760841,1787.4455655794152,63411.36954194977,1.0
 ,100,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,26945.159080568148,0.0,34435.21165143311,34541.85747106428,0.0,5565.699580547622,0.0,0.0,5661.226194760841,1787.4455655794152,63411.36954194977,1.0
 ,101,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,27477.749840929086,0.0,34050.032376467316,34541.85747106428,0.0,5180.520305581831,0.0,0.0,5661.226194760841,1787.4455655794152,63411.36954194977,1.0
 ,102,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,28010.340601290023,0.0,32342.830507599596,34343.35468683473,0.0,0.0,3118.8720499853107,0.0,8780.098244746141,1787.4455655794152,63567.31314444903,1.0
 ,103,14068.428192265406,0.0,9135.342981990523,19828.396940185372,1762.524172460922,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14100.193379687376,507.6693672424438,0.0,28518.009968532468,0.0,29314.14355900613,33219.595760469856,0.0,0.0,0.0,0.0,8780.098244746141,1762.5241724609223,62533.739319475986,1.0
 ,104,14068.428192265406,0.0,9135.342981990523,17662.534315860925,1570.0030502987488,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,12560.02440238999,315.1482450802705,0.0,28833.15821361274,0.0,24998.689010797258,30755.23850318577,0.0,0.0,0.0,0.0,8780.098244746141,1570.0030502987488,55753.92751398303,1.0
 ,105,14068.428192265406,0.0,9135.342981990523,14841.598022767512,1319.2531575793344,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,10554.025260634675,64.39835236085574,0.0,28897.556565973595,1964.1331815819897,18948.3264094517,26011.07537281073,0.0,0.0,0.0,0.0,8780.098244746141,1319.2531575793344,46923.53496384442,1.0
 ,106,14068.428192265406,0.0,9135.342981990523,13704.466293635984,1218.1747816565319,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,9745.398253252255,0.0,36.68002356194643,28860.87654241165,5990.606203825068,12768.996150764937,19704.581481383484,0.0,0.0,0.0,5193.958506231827,3586.1397385143136,1218.1747816565319,43658.14234220532,1.0
 ,107,9583.151114608989,0.0,6222.825399096746,9616.316722505271,854.7837086671352,854.7837086671354,0.0,9583.151114608989,1306.7933338103167,6838.269669337082,0.0,0.0,28860.87654241165,10900.939157780043,7459.290958083242,12058.391430267073,0.0,0.0,0.0,0.0,3586.1397385143136,854.7837086671353,30418.621546130355,1.0
 ,108,8959.159521892316,0.0,5817.636053176828,8990.165604153752,799.1258314803335,799.1258314803334,0.0,8959.159521892316,1221.7035711671338,6393.006651842668,0.0,0.0,28860.87654241165,13356.10563475753,5937.815049008623,9144.040860261124,0.0,0.0,0.0,0.0,3586.1397385143136,799.1258314803334,28437.961544027276,1.0
 ,109,14068.428192265406,0.0,9135.342981990523,7288.376926881572,647.8557268339175,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,5182.84581467134,0.0,606.9990783845608,28253.87746402709,11195.559135017342,5045.551836393652,7609.113167323737,0.0,0.0,0.0,0.0,3586.1397385143136,647.8557268339176,23850.22413873473,1.0
 ,110,14068.428192265406,0.0,9135.342981990523,4900.317233332865,435.58375407403247,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,3484.6700325922598,0.0,819.2710511444459,27434.606412882644,6678.052817378765,3932.0196476065835,5964.330802429854,0.0,0.0,0.0,0.0,3586.1397385143136,435.5837540740325,16574.403267415204,1.0
 ,111,14068.428192265406,0.0,9135.342981990523,2784.8342179111437,247.54081936987944,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,1980.3265549590355,0.0,1007.3139858485988,26427.292427034045,1374.8932271073927,3449.698044703416,5304.4641183682625,0.0,0.0,0.0,0.0,3586.1397385143136,247.54081936987936,10129.05539017907,1.0
 ,112,11937.575168561089,0.0,7751.67218737733,2021.4555026616488,179.68493356992434,1064.7901356287541,0.0,11937.575168561089,1627.8511593492394,1437.4794685593947,0.0,885.1052020588297,25542.187224975216,0.0,3238.3132410819308,4315.857305380368,0.0,0.0,0.0,0.0,3586.1397385143136,179.68493356992437,7554.170546462299,1.0
